sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,8.80356372,-2.11600074,-2.57822450,9.41421451
1,9.95536257,-1.67170509,-2.48462569,10.39601878
2,11.10054048,-1.08229180,-2.32222103,11.39236872
3,12.22326143,-0.31761732,-2.08042800,12.40311177
4,13.30185546,0.65309944,-1.74861954,13.43218404
5,14.30676449,1.85855017,-1.31662169,14.48693244
6,15.19785889,3.32150295,-0.77524176,15.57588830
7,15.92101471,5.05383327,-0.11663749,16.70429718
8,16.40390150,7.05057026,0.66583996,17.86734083
9,16.55108947,9.28336989,1.57894016,19.04238880
10,16.23892067,11.69416914,2.63281329,20.18385102
11,15.31120277,14.19015553,3.84730015,21.22722693
12,13.57776820,16.64148334,5.26182963,22.11292852
13,10.81927782,18.88314669,6.94811059,22.84526739
14,6.80300095,20.72172049,9.02156194,23.60209952
15,1.31467270,21.94595605,11.64188113,24.87743450
16,-5.79110725,22.33756746,14.98618946,27.51526336
17,-14.52809470,21.67637306,19.17396629,32.38165635
18,-24.72637574,19.73599790,24.13078430,39.78942097
19,-36.03669386,16.27834686,29.41074636,49.28102964
20,-48.04878626,11.07991051,34.02109551,59.90730521
21,-60.54958341,4.04844247,36.43095097,70.78033714
22,-73.83779172,-4.52531374,35.34119506,81.98474260
23,-88.84924936,-13.64104165,30.25905808,94.84660102
24,-106.78201917,-21.42952076,22.10120292,111.13094596
25,-128.15379269,-25.49441664,13.10763060,131.32086597
26,-151.76475876,-23.85862392,5.97048064,153.74466682
27,-174.41351439,-16.07042201,2.65024732,175.17236162
28,-191.87617693,-3.89983154,3.60330781,191.94962826
29,-200.45259980,9.20841166,7.80970736,200.81591357
30,-199.25744856,20.07228258,13.43034258,200.71572294
31,-190.80139994,25.48940363,18.62462700,193.39534805
32,-178.95829594,24.49871846,22.13889297,181.97909076
33,-167.72501073,17.86819708,23.52523048,170.30674725
34,-159.90743266,8.03633551,23.03096975,161.75721090
35,-156.50214923,-2.31348125,21.43083272,157.97960469
36,-156.83962384,-10.88934260,19.72741007,158.45004291
37,-159.23949927,-16.23959185,18.62000285,161.14480127
38,-161.79898825,-17.84700144,18.52822385,163.83138630
39,-162.99957054,-15.97207016,19.59360741,164.94810236
40,-161.99147239,-11.38466744,21.73374965,163.83895646
41,-158.58491675,-5.09160501,24.71721686,160.58032592
42,-153.06804982,1.88367234,28.23991408,155.66267646
43,-145.97728985,8.65199090,31.99104515,149.69186039
44,-137.90320397,14.54255803,35.70112970,143.18990999
45,-129.36470296,19.13095346,39.16872216,136.51156928
46,-120.74925888,22.09460254,42.24268364,129.81910223
47,-112.30114876,23.57465302,44.87310725,123.21082758
48,-104.13775516,23.76044823,47.06589300,116.72373038
49,-96.28592380,22.86796962,48.83282209,110.35654792
50,-88.69607219,21.13262612,50.18848511,104.07912926
51,-81.26224048,18.78115010,51.13859699,97.83373360
52,-73.90086743,16.01184016,51.67320223,91.58513559
53,-66.55052192,12.98301459,51.76515865,85.30628515
54,-59.18443734,9.80923892,51.37377182,78.98280333
55,-51.81787617,6.56456230,50.45295215,72.62014974
56,-44.51049596,3.29162363,48.96275621,66.25232473
57,-37.36348492,0.02578093,46.88265798,59.95009833
58,-30.51111512,-3.16457267,44.22444443,53.82140978
59,-24.10669563,-6.26123285,41.04237719,48.00846318
60,-18.31973430,-9.25379400,37.43836739,42.69516039
61,-13.32930109,-12.05814973,33.56049315,38.07067038
62,-9.15814452,-14.55494873,29.59425188,34.22773566
63,-5.82036882,-16.62359173,25.74731820,31.19527031
64,-3.27058553,-18.14785757,22.22995660,28.88273593
65,-1.40923894,-19.02990903,19.23422849,27.09389115
66,-0.09489823,-19.20786788,16.91542416,25.59458475
67,0.83867695,-18.66593021,15.37863431,24.19964303
68,1.56365311,-17.43758405,14.67220773,22.84267997
69,2.24046567,-15.60172218,14.78837978,21.61318111
70,3.00385705,-13.27291939,15.67001808,20.75434925
71,3.95405721,-10.58812462,17.22154120,20.59913670
72,5.15340701,-7.69233230,19.32175431,21.42568014
73,6.62775520,-4.72549936,21.83655444,23.30434708
74,8.37135187,-1.81227761,24.63000105,26.07682562
75,10.35375530,0.94469937,27.57290859,29.46791465
76,12.52738917,3.53737615,30.54872062,33.20651805
77,14.83470479,5.83743929,33.45686927,37.06084545
78,17.21428680,7.81061829,36.21408082,40.85091282
79,19.60559574,9.45032861,38.75418173,44.44743746
80,21.95231338,10.76426673,41.02693710,47.75963849
81,24.20443357,11.77159208,42.99636454,50.72585483
82,26.31751114,12.49902744,44.63885302,53.30538695
83,28.25676677,12.97758023,45.94130572,55.47491351
84,29.99647635,13.23994978,46.89943282,57.22448481
85,31.51648049,13.31859615,47.51625050,58.55311783
86,32.80267304,13.24439429,47.80079576,59.46717930
87,33.84625764,13.04577428,47.76703842,59.97875742
88,34.64301963,12.74824415,47.43295874,60.10442673
89,35.19265203,12.37419938,46.81975530,59.86428864
90,35.49815427,11.94293652,45.95115070,59.28120225
91,35.56530886,11.47080320,44.85276863,58.38014538
92,35.40223252,10.97143222,43.55156282,57.18766490
93,35.01899294,10.45602005,42.07528588,55.73139065
94,34.42728067,9.93362154,40.45199155,54.03959763
95,33.64012467,9.41144149,38.70956950,52.14080925
96,32.66903692,8.89511037,36.87531445,50.06173966
97,31.53147569,8.38893696,34.97553414,47.83195805
98,30.24355254,7.89613417,33.03520094,45.47907108
99,28.82146391,7.41901692,31.07765227,43.02951388
100,27.28165861,6.95917275,29.12434375,40.50859638
101,25.64065724,6.51760689,27.19465797,37.94037329
102,23.91487964,6.09486403,25.30576972,35.34757158
103,22.12048086,5.69112947,23.47256738,32.75158083
104,20.27319709,5.30631229,21.70762777,30.17251354
105,18.38820319,4.94011304,20.02124090,27.62934709
106,16.47998356,4.59207834,18.42147937,25.14016595
107,14.56221812,4.26164457,16.91430643,22.72253447
108,12.64768472,3.94817242,15.50371609,20.39404832
109,10.74817926,3.65097406,14.19189823,18.17313799
110,8.87445402,3.36933418,12.97942186,16.08022819
111,7.03617438,3.10252625,11.86542963,14.13937196
112,5.24189389,2.84982470,10.84783762,12.38040926
113,3.49904678,2.61051412,9.92353450,10.84133983
114,1.81395700,2.38389594,9.08857543,9.56951426
115,0.19186234,2.16929315,8.33836648,8.61806240
116,-1.36304796,1.96605360,7.66783647,8.03237092
117,-2.84758384,1.77355203,7.07159371,7.82698270
118,-4.25949541,1.59119127,6.54406618,7.96868828
119,-5.59740600,1.41840277,6.07962402,8.38478674
120,-6.86073940,1.25464660,5.67268434,8.99017413
121,-8.04964309,1.09941105,5.31779838,9.71001741
122,-9.16490918,0.95221197,5.00972184,10.48806850
123,-10.20789481,0.81259198,4.74346946,11.28547406
124,-11.18044329,0.68011940,4.51435514,12.07660039
125,-12.08480738,0.55438727,4.31801906,12.84504586
126,-12.92357564,0.43501216,4.15044352,13.58065626
127,-13.69960294,0.32163309,4.00795895,14.27747539
128,-14.41594552,0.21391033,3.88724181,14.93237730
129,-15.07580139,0.11152432,3.78530596,15.54415538
130,-15.68245616,0.01417451,3.69948868,16.11290938
131,-16.23923464,-0.07842165,3.62743301,16.63962626
132,-16.74945824,-0.16467694,3.56706721,17.12587044
133,-17.21640796,-0.24607250,3.51658260,17.57360543
134,-17.64329300,-0.32358196,3.47441054,17.98504996
135,-18.03322459,-0.39742001,3.43919924,18.36254948
136,-18.38919478,-0.46778789,3.40979100,18.70850033
137,-18.71405984,-0.53487478,3.38520041,19.02529128
138,-19.01052789,-0.59885855,3.36459358,19.31526060
139,-19.28115028,-0.65990643,3.34726898,19.58066501
