sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,9.84034422,-2.15214372,-2.78756885,10.45153755
1,11.03256622,-1.69610605,-2.69148171,11.48208896
2,12.21795764,-1.09157092,-2.52478867,12.52376037
3,13.38022356,-0.30796352,-2.27683800,13.57605301
4,14.49710715,0.68580091,-1.93701891,14.64201082
5,15.53830697,1.91851769,-1.49527984,15.72754131
6,16.46276302,3.41279749,-0.94267362,16.83919198
7,17.21520417,5.18007130,-0.27174373,17.97971740
8,17.72191114,7.21467393,0.52360130,19.14136392
9,17.88580865,9.48744368,1.44930363,20.29813340
10,17.58133398,11.93960422,2.51427623,21.40044482
11,16.65013388,14.47804672,3.73634765,22.37858549
12,14.89960487,16.97338897,5.15162473,23.16534903
13,12.10759377,19.26213628,6.82659401,23.75344410
14,8.03789231,21.15358016,8.86939579,24.30530494
15,2.47154195,22.44043765,11.43174532,25.30546507
16,-4.74350434,22.90974173,14.68662546,27.62343329
17,-13.62997033,22.34838371,18.76260056,32.20654476
18,-24.02785749,20.53928397,23.62134857,39.46097097
19,-35.59355571,17.25461578,28.89236963,48.98358905
20,-47.90784203,12.27485521,33.73452723,59.86527981
21,-60.72204001,5.48702783,36.85977273,71.24546626
22,-74.27139246,-2.89171243,36.86563963,82.96792829
23,-89.42915142,-12.00559571,32.88942817,96.03864814
24,-107.39717816,-20.17022562,25.31014596,112.16771089
25,-128.83222035,-25.10918643,15.98905713,132.22655630
26,-152.80852564,-24.76116988,7.68555274,154.99235066
27,-176.41440415,-18.35619659,2.85769011,177.38984846
28,-195.53986664,-7.10066021,2.57565506,195.68569907
29,-206.57424791,6.04470498,6.20476126,206.75579175
30,-208.03282289,17.79373514,11.93032577,209.13298421
31,-201.19121570,24.75818200,17.67581856,203.47802685
32,-189.47997819,25.35057895,21.88428483,192.41682856
33,-177.07704183,20.02095892,23.88327522,179.79857723
34,-167.46558463,10.71620976,23.84114967,169.49324354
35,-162.44868645,0.08247839,22.47830519,163.99651441
36,-161.70387620,-9.35266490,20.71516655,163.29339865
37,-163.73445668,-15.76578116,19.38266127,165.62976701
38,-166.57315003,-18.28941184,19.04943159,168.65348423
39,-168.46787807,-16.96532980,19.96581005,170.49305536
40,-168.28003679,-12.50835653,22.09592545,170.18478101
41,-165.57330840,-6.00030277,25.20062973,167.58757659
42,-160.48471608,1.39470109,28.93665597,163.07856801
43,-153.50216219,8.64208149,32.94573035,157.23555742
44,-145.24647895,14.95959519,36.91811578,150.60968232
45,-136.30247032,19.85900889,40.62576187,143.60778592
46,-127.18428065,23.02621219,43.90956205,136.50676661
47,-118.19309469,24.58070260,46.71341847,129.44482237
48,-109.48087469,24.72642031,49.04032196,122.48432945
49,-101.08343782,23.71103723,50.90494596,115.63471888
50,-92.95911691,21.80191631,52.32452613,108.87872615
51,-85.02566011,19.25187048,53.30535441,102.18345367
52,-77.19205990,16.27688531,53.83552777,95.50819419
53,-69.38412830,13.04471095,53.88405872,88.81336345
54,-61.56345304,9.67296692,53.40589696,82.07201027
55,-53.73947560,6.23521207,52.35189875,75.28300213
56,-45.97429164,2.77315120,50.68224285,68.48368857
57,-38.37973164,-0.66185980,48.38124424,61.75910178
58,-31.10658713,-4.01012930,45.47106793,55.23874472
59,-24.32664541,-7.25498510,42.02167601,49.09421290
60,-18.22178808,-10.36346615,38.15463438,43.53402251
61,-12.97017260,-13.23816151,34.03925869,38.75752094
62,-8.61096630,-15.75900713,29.88092215,34.86207904
63,-5.15495920,-17.79636744,25.90291870,31.84722116
64,-2.54526808,-19.22883646,22.32467268,29.57393365
65,-0.66510416,-19.96189812,19.33990317,27.80200703
66,0.64650487,-19.94336316,17.09833133,26.27753103
67,1.57418633,-19.17236873,15.69366688,24.82637641
68,2.30464577,-17.70039489,15.15919402,23.41829488
69,3.00753064,-15.62466367,15.47072222,22.19276011
70,3.82124534,-13.07586120,16.55539168,21.43970745
71,4.84489798,-10.20297530,18.30409540,21.50845531
72,6.13626352,-7.15808408,20.58515934,22.64156979
73,7.71468161,-4.08334288,23.25728788,24.84132526
74,9.56730102,-1.10150660,26.18041949,27.89553603
75,11.65701263,1.70604825,29.22382813,31.50918397
76,13.93065693,4.30903572,32.27139143,35.41290296
77,16.32649472,6.60142526,35.22434876,39.38131525
78,18.78035820,8.55475808,38.00208220,43.24400527
79,21.23026550,10.16548649,40.54150662,46.87936697
80,23.61954498,11.44500595,42.79560406,50.20293610
81,25.89867270,12.41532543,44.73153233,53.15817471
82,28.02609616,13.10524091,46.32861694,55.70951582
83,29.96832373,13.54717262,47.57642446,57.83720669
84,31.69952962,13.77470280,48.47302491,59.53349275
85,33.20087624,13.82077112,49.02348515,60.79978613
86,34.45970518,13.71644116,49.23859278,61.64455416
87,35.46870090,13.49013394,49.13378537,62.08173099
88,36.22509317,13.16722433,48.72824926,62.12950545
89,36.72993430,12.76990572,48.04415067,61.80937614
90,36.98746647,12.31724298,47.10596552,61.14539343
91,37.00458054,11.82534920,45.93988090,60.16353149
92,36.79035914,11.30763635,44.57324867,58.89115097
93,36.35569257,10.77510313,43.03407875,57.35652677
94,35.71295439,10.23663376,41.35056555,55.58842553
95,34.87572402,9.69929014,39.55064602,53.61572490
96,33.85854479,9.16858603,37.66159093,51.46707157
97,32.67670794,8.64873681,35.70963306,49.17057843
98,31.34605517,8.14288199,33.71963711,46.75356274
99,29.88279443,7.65327958,31.71481569,44.24232843
100,28.30332534,7.18147347,29.71649531,41.66199563
101,26.62407261,6.72843551,27.74393509,39.03638074
102,24.86132666,6.29468481,25.81419917,36.38793068
103,23.03109211,5.88038679,23.94208232,33.73771567
104,21.14894490,5.48543465,22.14008686,31.10548681
105,19.22989977,5.10951573,20.41844729,28.50980859
106,17.28828965,4.75216514,18.78519789,25.96828243
107,15.33765846,4.41280870,17.24627793,23.49788821
108,13.39066881,4.09079696,15.80566806,21.11548658
109,11.45902565,3.78543203,14.46555139,18.83854934
110,9.55341668,3.49598840,13.22649269,16.68621629
111,7.68346971,3.22172902,12.08762924,14.68080465
112,5.85772699,2.96191753,11.04686731,12.84987153
113,4.08363602,2.71582736,10.10107880,11.22869513
114,2.36755593,2.48274850,9.24629327,9.86221580
115,0.71477836,2.26199230,8.47788124,8.80352131
116,-0.87043860,2.05289474,7.79072562,8.10354526
117,-2.38482508,1.85481867,7.17937871,7.78917336
118,-3.82604420,1.66715499,6.63820309,7.84115809
119,-5.19262909,1.48932331,6.16149531,8.19423610
120,-6.48391363,1.32077196,5.74359213,8.76210164
121,-7.69995886,1.16097769,5.37895937,9.46416607
122,-8.84147670,1.00944511,5.06226390,10.23802742
123,-9.90975257,0.86570581,4.78842998,11.04000472
124,-10.90656825,0.72931750,4.55268094,11.84111645
125,-11.83412638,0.59986290,4.35056780,12.62275021
126,-12.69497759,0.47694869,4.17798632,13.37331319
127,-13.49195117,0.36020435,4.03118413,14.08591278
128,-14.22809009,0.24928105,3.90675946,14.75681057
129,-14.90659084,0.14385052,3.80165307,15.38439825
130,-15.53074856,0.04360394,3.71313476,15.96851345
131,-16.10390759,-0.05174916,3.63878585,16.50997517
132,-16.62941774,-0.14057333,3.57647878,17.01024678
133,-17.11059604,-0.22439432,3.52435482,17.47123139
134,-17.55069403,-0.30421433,3.48080083,17.89512173
135,-17.95287033,-0.38025408,3.44442586,18.28426142
136,-18.32016810,-0.45272065,3.41403800,18.64106142
137,-18.65549735,-0.52180873,3.38862214,18.96793678
138,-18.96162137,-0.58770140,3.36731891,19.26726017
139,-19.24114720,-0.65057081,3.34940499,19.54132805
