sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,0.79158972,-1.77243191,-2.46763196,3.13963958
1,2.31599051,-1.04574086,-2.64910065,3.67084735
2,3.87787396,0.17336353,-2.65345730,4.70199925
3,5.43432480,2.08480671,-2.36105747,6.28115415
4,6.91649209,4.90527574,-1.60913985,8.63069661
5,8.22065787,8.82746226,-0.19862145,12.06411026
6,9.19911006,13.95495072,2.07798095,16.84287031
7,9.65153310,20.21579153,5.37935882,23.03839880
8,9.31624586,27.26892474,9.73140597,30.41524215
9,7.85842275,34.43311862,14.94283306,38.34948143
10,4.85313530,40.68427980,20.57187674,45.84719901
11,-0.22591208,44.77309037,25.98060075,51.76555103
12,-7.96523105,45.48963747,30.77193968,55.49472313
13,-18.82953580,41.96838732,34.76816007,57.66040155
14,-32.80666304,33.80464403,37.40853920,60.15338646
15,-49.18560879,22.12739852,36.92437473,65.36249174
16,-67.45242354,8.59462651,30.98287223,74.72372727
17,-88.99593905,-3.54862437,19.68847571,91.21680754
18,-115.33685508,-9.85882936,7.35737898,115.99102414
19,-142.45617887,-7.72463357,-0.88520091,142.66820403
20,-160.67150230,0.74149337,-3.56069851,160.71266296
21,-163.97941449,10.02508836,-2.54833165,164.30534005
22,-156.77035155,15.65911059,-0.35007242,157.55085979
23,-149.05610339,16.70162236,1.15359482,149.99332294
24,-146.47923015,13.60454931,0.80033681,147.11182538
25,-147.46456893,9.93986715,-0.18567892,147.79930488
26,-148.11651222,7.57295549,-0.71036038,148.31168348
27,-145.31262050,7.16378071,-0.10134701,145.48913259
28,-138.61115198,8.93754384,2.14128911,138.91550044
29,-129.18681037,12.50995003,6.19438599,129.93883654
30,-118.29165307,16.13108589,11.18337290,119.90911120
31,-106.82850403,18.96991058,16.41889299,109.73498452
32,-95.38057531,20.50621197,21.46585900,99.89365335
33,-84.43679737,20.47146645,26.03113602,90.69880777
34,-74.12693005,18.92772415,29.96701041,82.16496951
35,-64.30226842,16.13104380,33.21332633,74.14929092
36,-54.91840799,12.73341346,35.71503348,66.73630924
37,-45.95834438,9.08874710,37.33314503,59.90441103
38,-37.62579682,5.42402406,37.85606195,53.64887743
39,-30.13742347,1.87262680,37.21812635,47.92661008
40,-23.71177753,-1.48552757,35.41065680,42.64234750
41,-18.62473329,-4.67757840,32.61559610,37.84887764
42,-15.06973205,-7.55274813,29.22640818,33.73905398
43,-13.07882610,-9.72831002,25.79894619,30.51690241
44,-12.46739144,-10.93570591,22.93696162,28.30423505
45,-12.85068523,-10.99801820,21.14784579,27.08002763
46,-13.69369323,-9.90594344,20.72214918,26.74046403
47,-14.46055567,-7.84241338,21.68106362,27.21543013
48,-14.84619175,-5.13522427,23.80347282,28.51990982
49,-14.69566269,-2.25388888,26.70964901,30.56874003
50,-13.99373710,0.43066967,29.96234898,33.07192935
51,-12.83028283,2.77201998,33.15180986,35.65589361
52,-11.35574813,4.66505083,35.94851913,37.98699439
53,-9.73938765,6.05233525,38.12395518,39.81108379
54,-8.13799901,6.95005825,39.54832582,40.97072629
55,-6.67753802,7.44847552,40.16855524,41.39543612
56,-5.44609259,7.62428025,39.97581031,41.05916443
57,-4.49489095,7.55363159,39.08352666,40.05974851
58,-3.84385774,7.30474156,37.59172080,38.48729614
59,-3.48894847,6.93469174,35.61590734,36.45209962
60,-3.40945711,6.48890549,33.27725254,34.07500299
61,-3.57434241,6.00206855,30.69486475,31.47976290
62,-3.94722236,5.49969111,27.97990436,28.78718838
63,-4.49004594,4.99982843,25.23131340,26.11087843
64,-5.16562577,4.51470325,22.53302694,23.55426793
65,-5.93927008,4.05211509,19.95253484,21.20844672
66,-6.77974320,3.61660246,17.54063259,19.14989616
67,-7.66110778,3.21036671,15.33216036,17.43772256
68,-8.55710227,2.83398534,13.34749738,16.10624595
69,-9.44852190,2.48694921,11.59456647,15.16223777
70,-10.32048651,2.16805760,10.07111250,14.58218854
71,-11.16155102,1.87570221,8.76704658,14.31640966
72,-11.96332423,1.60806601,7.66668890,14.29982943
73,-12.72006862,1.36325863,6.75078923,14.46484618
74,-13.42829994,1.13940532,5.99825010,14.75115209
75,-14.08640099,0.93470251,5.38751877,15.11045069
76,-14.69425968,0.74745021,4.89764644,15.50699487
77,-15.25293873,0.57606844,4.50903783,15.91588568
78,-15.76438154,0.41910310,4.20392912,16.32067379
79,-16.23115639,0.27522516,3.96664067,16.71108689
80,-16.65623951,0.14322565,3.78365307,17.08118435
81,-17.04283567,0.02200848,3.64355257,17.42797199
82,-17.39423415,-0.08941800,3.53688734,17.75040702
83,-17.71369658,-0.19194967,3.45596942,18.04870122
84,-18.00437326,-0.29468395,3.39465000,18.32397184
85,-18.26924380,-0.39002347,3.34808917,18.57759641
86,-18.51107811,-0.47803105,3.31253475,18.81120445
87,-18.73241420,-0.55935685,3.28511980,19.02651397
88,-18.93554902,-0.63458822,3.26368391,19.22522695
89,-19.12253948,-0.70425568,3.24662051,19.40896795
90,-19.29521089,-0.76883865,3.23274972,19.57924786
91,-19.45517056,-0.82877069,3.22121500,19.73744534
92,-19.60382472,-0.88444417,3.21140112,19.88480028
93,-19.74239725,-0.93621444,3.20287012,20.02241553
94,-19.87194913,-0.98440360,3.19531250,20.15126385
95,-19.99339763,-1.02930385,3.18851049,20.27219806
