sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
52,-67.00639774,38.06801998,64.23769341,100.32702895
53,-59.81752859,35.36609821,65.68695001,95.62255503
54,-53.42241230,31.97135736,65.94638877,90.69205048
55,-47.55784673,28.12899236,65.38746335,85.60671329
56,-41.88845987,24.12195564,64.52747858,80.62448329
57,-36.62754213,20.56998902,63.11103743,75.81361577
58,-31.51689178,17.18543332,61.48988741,71.20154380
59,-26.66653156,13.86517174,59.62419572,66.77118846
60,-22.52695624,10.57668390,57.16084174,62.34333828
61,-18.64886407,7.29988495,54.47762007,58.04204976
62,-15.38840981,4.02822285,51.54904680,53.94751118
63,-12.87661545,0.75928721,48.36574691,50.05626051
64,-10.64023768,-2.50864541,45.08873833,46.39506745
65,-8.93663558,-5.51055196,41.70375864,43.00503602
66,-7.57284922,-8.32604062,38.25455939,39.87583619
67,-6.33407408,-11.07294997,34.78173509,37.04726456
68,-6.54131245,-13.55173972,31.07139115,34.52346689
69,-7.28050947,-15.93189378,27.27366861,32.41425701
70,-8.41264971,-18.03910188,23.38635102,30.70998675
71,-10.28108543,-19.33591901,19.29372244,29.18606187
72,-12.42038911,-20.33460997,15.12556418,28.22313094
73,-14.76018127,-20.87786110,10.99858886,27.83373838
74,-17.27457074,-20.90779994,6.95573269,27.99873408
75,-19.85319096,-20.74890175,2.94382221,28.86749390
76,-22.79118038,-20.27392277,-0.51715239,30.50798738
77,-25.97328766,-19.60046033,-3.59559847,32.73710503
78,-29.24520089,-18.85397991,-6.53332019,35.40393490
79,-32.29093550,-17.61566413,-8.95613610,37.85800460
80,-35.25346365,-16.19641222,-11.18952877,40.37741971
81,-38.00079753,-14.60108076,-13.23654128,42.80722133
82,-40.11521292,-12.61242262,-14.86490269,44.60122021
83,-41.99679060,-10.47906768,-16.33925097,46.26567196
84,-43.20847336,-8.77800611,-17.35286093,47.38298580
85,-43.58947683,-7.72150074,-17.79289467,47.71007404
86,-43.66489048,-6.90211433,-18.02192152,47.73941242
87,-43.74783056,-5.96815436,-18.19220762,47.75403610
88,-43.87352168,-4.92477688,-18.34717899,47.80960478
89,-44.01494003,-3.84114694,-18.49651639,47.89770845
90,-44.28777087,-1.31392599,-18.41261547,47.98080302
91,-44.60894565,1.74436241,-18.24291098,48.22659674
92,-44.67923658,4.86876899,-17.89716922,48.37610731
93,-43.85122669,7.62974723,-17.05325128,47.66504489
94,-42.69275040,10.25702765,-16.02606457,46.74090605
95,-41.06298742,12.29094705,-15.05561459,45.43025254
96,-38.91013286,13.56240478,-14.23019446,43.59398693
97,-36.56484365,14.55336853,-13.45812783,41.59218113
98,-33.90810421,15.19330845,-12.44002093,39.18354595
99,-31.05656947,15.62150196,-11.24284492,36.53687715
100,-28.13337354,15.97179832,-9.97979305,33.85529969
101,-25.44819074,16.18870446,-8.46927403,31.32751453
102,-22.85056809,16.35653909,-6.86771692,28.92836616
103,-20.37552999,16.36227732,-5.35268189,26.67466110
104,-18.21670720,15.87625163,-4.22951589,24.53146126
105,-16.17421351,15.20931610,-3.25051045,22.43867860
106,-14.29355907,14.60404885,-2.26614426,20.56014308
107,-12.59148611,14.14968939,-1.22141149,18.98028130
108,-10.95510960,13.75084579,-0.15447110,17.58192389
109,-9.78093021,13.36668836,0.65307480,16.57593014
110,-8.92279320,12.98602134,1.27600674,15.80763050
111,-8.18092170,12.60663837,1.83102299,15.13959894
112,-7.58255546,11.52199077,2.13818068,13.95790941
