sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,-1.84566727,-1.26063952,-1.58902235,2.74238796
1,-0.51828960,-0.92167318,-1.74181593,2.03765265
2,0.84178290,-0.35072250,-1.73941076,1.96396398
3,2.19634680,0.54888206,-1.47316970,2.70100717
4,3.48352895,1.88386566,-0.79249187,4.03880764
5,4.60926758,3.75184816,0.49031563,5.96339849
6,5.43844361,6.20921856,2.57441704,8.64631061
7,5.78640970,9.22646344,5.61467563,12.25294851
8,5.41045451,12.63717848,9.63674826,16.78803786
9,3.99873016,16.09610684,14.46995576,22.01031844
10,1.15500716,19.07234291,19.55077824,27.33717680
11,-3.60925136,20.90973643,24.34787963,32.29648611
12,-10.82853508,20.70633743,28.54166040,36.88679926
13,-20.89712876,18.30525112,31.92228519,42.31789811
14,-33.79789281,13.78691356,33.23213312,49.36346032
15,-48.82477999,7.63150620,30.29530047,57.96468113
16,-65.61171493,0.93357344,21.99100849,69.20529713
17,-85.93531220,-4.24700394,10.93266906,86.73199051
18,-110.46822219,-5.55017242,1.87954479,110.62352921
19,-132.41555156,-2.50328497,-2.45214628,132.46191057
20,-141.76897321,2.41000728,-2.55119749,141.81240605
21,-139.01970824,5.87941908,-0.50970369,139.14491240
22,-132.24703890,7.14020957,0.91421664,132.44280910
23,-128.59945615,6.67898369,1.34318310,128.77978524
24,-128.97742140,5.24712770,0.96786591,129.08773894
25,-130.05509415,3.62394992,0.11093467,130.10562183
26,-128.75912482,2.86998998,-0.06838891,128.79112448
27,-124.24126467,2.87491887,0.62898965,124.27611449
28,-117.19056070,3.60899394,2.40765301,117.27083673
29,-108.62983037,5.05804513,5.54079924,108.88858674
30,-99.35849396,6.52195534,9.36837700,100.01206283
31,-90.10804793,7.76920332,13.43464946,91.43473426
32,-81.25532210,8.59096427,17.44919637,83.55062232
33,-72.75809192,8.67843561,21.16628763,76.26969854
34,-64.70902344,8.12543182,24.43896494,69.64584240
35,-57.08495633,7.12080198,27.12125909,63.60000593
36,-49.68661396,5.79168284,29.27015428,57.95726985
37,-42.50774132,4.27656665,30.80447651,52.66984781
38,-35.75045203,2.69645340,31.60872698,47.79620594
39,-29.56763801,1.13253452,31.56270573,43.26352095
40,-24.08417040,-0.37288361,30.59321127,38.93752537
41,-19.52609464,-1.78511760,28.73829185,34.79000482
42,-16.11502092,-3.16436674,26.20095803,30.92244036
43,-14.12327089,-4.31878946,23.36008439,27.63715372
44,-13.37624945,-5.11182886,20.71424806,25.18203559
45,-13.45585440,-5.42680503,18.76508582,23.72000583
46,-14.02157025,-5.19867486,17.88383729,23.31227764
47,-14.71510064,-4.44279292,18.21852746,23.83668052
48,-15.22422989,-3.30945357,19.67698839,25.09807823
49,-15.33557486,-1.99001557,21.98057975,26.87537729
50,-14.95883076,-0.70861904,24.75433567,28.93174542
51,-14.11813024,0.43314994,27.61531584,31.01797687
52,-12.91980499,1.38472560,30.23531618,32.90916545
53,-11.51169433,2.10999028,32.37211932,34.42274357
54,-10.04685374,2.60903559,33.87535815,35.43001872
55,-8.65842500,2.90511022,34.67700156,35.85948168
56,-7.44671716,3.02630392,34.77518806,35.69209739
57,-6.47612528,3.01665945,34.21699462,34.95487311
58,-5.77837229,2.91657140,33.08285362,33.71010500
59,-5.35886789,2.75450839,31.45327149,32.02519428
60,-5.20388172,2.55327053,29.46608110,30.03080935
61,-5.28717356,2.33032718,27.24048590,27.84652045
62,-5.57545880,2.09854141,24.87986326,25.58314313
63,-6.03256151,1.86701273,22.47662493,23.34686710
64,-6.62236214,1.64189063,20.10933949,21.23527772
65,-7.31075202,1.42708951,17.84122056,19.33372263
66,-8.06682427,1.22488145,15.71981665,17.71120052
67,-8.86350539,1.03636774,13.77769381,16.41525609
68,-9.67779278,0.86184227,12.03386968,15.46662422
69,-10.49072329,0.70106368,10.49574593,14.85622590
70,-11.28668548,0.55345419,9.16129806,14.54733525
71,-12.05288595,0.41824112,8.02131389,14.48407615
72,-12.78163867,0.29455487,7.06151613,14.60554893
73,-13.46763942,0.18149474,6.26445425,14.85441480
74,-14.10779164,0.07817141,5.61109819,15.18289559
75,-14.70080412,-0.01626704,5.08210728,15.55447591
76,-15.24681866,-0.10262045,4.65877990,15.94303109
77,-15.74707477,-0.18162959,4.32371136,16.33088586
78,-16.20361568,-0.25397405,4.06120085,16.70673565
79,-16.61903691,-0.32027329,3.85745429,17.06384823
80,-16.99627683,-0.38108948,3.70063023,17.39865855
81,-17.33844686,-0.43693129,3.58077239,17.70973121
82,-17.64869813,-0.48825819,3.48966697,17.99701968
83,-17.93012032,-0.53548468,3.42065600,18.26134842
84,-18.18566848,-0.58280089,3.36843107,18.50417582
85,-18.41811329,-0.62671089,3.32882539,18.72700569
86,-18.63001038,-0.66724306,3.29861665,18.93154436
87,-18.82368503,-0.70469724,3.27534802,19.11950891
88,-19.00122841,-0.73934422,3.25717165,19.29254981
89,-19.16450259,-0.77142851,3.24271557,19.45220979
90,-19.31515162,-0.80117103,3.23097349,19.59990170
91,-19.45461671,-0.82877154,3.22121573,19.73689957
92,-19.58415377,-0.85441078,3.21291861,19.86433846
93,-19.70485200,-0.87825243,3.20570959,19.98322031
94,-19.81765272,-0.90044486,3.19932555,20.09442321
95,-19.92336752,-0.92112264,3.19358144,20.19871290
