sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,2.80374995,-1.75530477,-2.38521197,4.07815457
1,4.10739041,-1.37671347,-2.48809921,4.99566148
2,5.42552392,-0.80218369,-2.50266366,6.02852668
3,6.73331014,0.03104296,-2.39188961,7.14559760
4,7.99384358,1.19112605,-2.10971731,8.35291707
5,9.15357256,2.74389066,-1.60204492,9.68934335
6,10.13636378,4.74051484,-0.81017395,11.21939096
7,10.83587675,7.20033178,0.32268942,13.01403593
8,11.10588592,10.08951907,1.84246908,15.11733407
9,10.74850212,13.29825085,3.77594810,17.51089825
10,9.50161263,16.62146443,6.13008720,20.10302693
11,7.03055931,19.75128633,8.90847335,22.77944191
12,2.93646065,22.29073735,12.18644979,25.57360615
13,-3.19629766,23.79518304,16.09937418,28.90703900
14,-11.68703566,23.83615181,20.77303275,33.70857198
15,-22.58063839,22.06376475,26.05958353,40.93649763
16,-35.49592841,18.05546202,31.03291526,50.48764673
17,-49.73511354,11.93164783,33.73345018,61.26900848
18,-64.89998790,4.14926660,31.90019779,72.43512588
19,-82.05507250,-3.87942172,24.85758040,85.82531176
20,-103.01596268,-9.64784115,15.00985913,104.54982198
21,-127.31960075,-10.64146752,6.75726114,127.94210466
22,-150.27203318,-6.24697794,3.28004842,150.43758641
23,-164.99650218,1.37386348,4.49237176,165.06336552
24,-167.58887640,8.42949312,7.98134437,167.99044528
25,-160.27082409,12.18537543,11.24765172,161.12644133
26,-149.80959636,11.97026339,12.99018001,150.84743002
27,-142.80700108,8.71293008,13.05808491,143.66721369
28,-141.01574316,4.12894904,11.92790134,141.57952843
29,-142.64721054,-0.09030893,10.34503699,143.02186763
30,-144.65487044,-2.27588381,9.40956507,144.97845048
31,-144.64962930,-2.15047437,9.66850888,144.98834388
32,-141.64162363,-0.26034577,11.10963256,142.07688503
33,-135.81148382,2.83263236,13.60738109,136.52085469
34,-127.93212150,6.52828878,16.90876246,129.20972299
35,-118.83745403,10.16261408,20.65797772,121.04697951
36,-109.42590214,12.96474889,24.41068357,112.86272301
37,-100.15336136,14.79137932,27.88318835,105.00929905
38,-91.19306626,15.59485221,30.95514304,97.55816537
39,-82.58964106,15.42188350,33.56645723,90.47425242
40,-74.31630701,14.40699244,35.69880432,83.69515845
41,-66.33652052,12.74523959,37.34908578,77.18762398
42,-58.54419632,10.62773059,38.50331141,70.87225529
43,-50.88676619,8.30306354,39.12016452,64.72087074
44,-43.38931735,5.90057061,39.12542307,58.72178747
45,-36.12457160,3.49274513,38.37708056,52.82030153
46,-29.22264755,1.12217892,36.88332732,47.07018429
47,-23.07683129,-1.19693722,34.65698764,41.65428661
