k,t,x,y,z
390,3.39271966527197,-750.19176723617,-1129.10528926436,-2314.59566383869
391,3.40518828451883,-748.588104561206,-1130.31563169662,-2317.96708224865
392,3.41765690376569,-746.725906290475,-1131.12636399633,-2321.25507879028
393,3.43012552301255,-744.353461727724,-1132.03558157182,-2325.23841091231
394,3.44259414225941,-742.770637726264,-1132.08312968864,-2329.04380355315
395,3.45506276150628,-741.681356729873,-1132.01720265386,-2332.25801502962
396,3.46753138075314,-740.650539934167,-1131.96995327023,-2335.29598003776
397,3.48,-739.146248039366,-1131.85106688581,-2338.39332306568
398,3.48217391304348,-733.002566738654,-1134.82662897496,-2349.6098937416
399,3.48434782608696,-732.945247571235,-1134.7830526035,-2355.71986831111
400,3.48652173913043,-731.041128843383,-1134.50623143439,-2361.37721792117
401,3.48869565217391,-731.433711849399,-1133.20067773067,-2364.55419230433
402,3.49086956521739,-731.408584652415,-1133.14316363161,-2370.07086687256
403,3.49304347826087,-730.069191967893,-1133.13110792383,-2372.42440805281
404,3.49521739130435,-728.773109251226,-1132.86895596964,-2374.15121310578
405,3.49739130434783,-729.044655406243,-1131.5070902728,-2378.41953828561
406,3.4995652173913,-729.583136751028,-1131.12636292844,-2383.77807653588
407,3.50173913043478,-728.153471274929,-1129.87267724404,-2386.07609415293
408,3.50391304347826,-726.602147600295,-1129.39451506373,-2387.76671139125
409,3.50608695652174,-726.143459567612,-1128.37444629576,-2391.23747871751
410,3.50826086956522,-724.451512204932,-1127.3711860711,-2392.23593813273
411,3.5104347826087,-722.425243317545,-1126.45453963177,-2392.12877562178
412,3.51260869565217,-726.125963813861,-1126.0803649521,-2407.02042952577
413,3.51478260869565,-723.421696256149,-1127.1024503767,-2411.40272882519
414,3.51695652173913,-720.823112457846,-1125.84763962368,-2403.28775040733
415,3.51913043478261,-721.195941292272,-1124.17744938353,-2398.04778344454
416,3.52130434782609,-721.236203563631,-1124.85533775426,-2400.57814034724
417,3.52347826086956,-720.563007326944,-1123.45201005078,-2402.64695599883
418,3.52565217391304,-719.242387233556,-1123.1760239087,-2404.06195368966
419,3.52782608695652,-719.501029588003,-1122.87786417039,-2405.58971225267
420,3.53,-720.234906236481,-1120.91338561821,-2406.30326621485
421,3.53217391304348,-720.091602594565,-1118.22077025224,-2406.35685007928
422,3.53434782608696,-720.027128983237,-1116.18519079318,-2406.94259520585
423,3.53652173913043,-719.395953762459,-1116.78539386244,-2409.76249903252
424,3.53869565217391,-718.123628762265,-1117.11570429102,-2409.33798062954
425,3.54086956521739,-717.836884440549,-1117.11022567578,-2408.20648501366
426,3.54304347826087,-717.19492404985,-1117.7862051907,-2408.80552149979
427,3.54521739130435,-719.163833545544,-1118.00426595461,-2411.33420950885
428,3.54739130434783,-719.94193888721,-1117.96964214141,-2413.55988790896
429,3.5495652173913,-717.958989592327,-1117.32658001301,-2414.02665644672
430,3.55173913043478,-717.220890453922,-1116.08023705633,-2415.82520144093
431,3.55391304347826,-717.829226027378,-1113.74290197059,-2415.98324105746
432,3.55608695652174,-716.524830911999,-1113.28717402725,-2413.92960770278
433,3.55826086956522,-716.227323225393,-1113.28159022521,-2413.86215343916
434,3.5604347826087,-716.248908734498,-1113.40799642724,-2415.59604017951
435,3.56260869565217,-716.196584377343,-1113.56766298974,-2417.0036732248
436,3.56478260869565,-716.23829381579,-1113.71218315088,-2416.1509084187
437,3.56695652173913,-715.292612879908,-1112.80156645098,-2414.9921259974
438,3.56913043478261,-715.365884673775,-1113.59368495159,-2415.58363339013
439,3.57130434782609,-714.333825203991,-1112.91303016474,-2415.83678314042
440,3.57347826086957,-714.605386539181,-1113.20034132575,-2416.48402552506
441,3.57565217391304,-716.006082650101,-1113.80741159896,-2419.08842588063
442,3.57782608695652,-716.390381277779,-1113.8871857984,-2418.68681487193
443,3.58,-716.304058464311,-1113.57851931822,-2416.55419929736
444,3.58217391304348,-716.930837669585,-1111.5817164585,-2417.86980026151
445,3.58434782608696,-718.218814663558,-1109.9334798697,-2419.62828190062
446,3.58652173913043,-716.874248628096,-1109.91543970628,-2419.5778933037
447,3.58869565217391,-715.637230885543,-1109.86908340261,-2418.98268047667
448,3.59086956521739,-715.221611627171,-1110.96827682744,-2418.79241853213
449,3.59304347826087,-716.180504487475,-1110.68064227531,-2419.57086766789
450,3.59521739130435,-715.496240740162,-1110.88794043192,-2418.2881364229
451,3.59739130434783,-715.207852480607,-1112.28867491448,-2420.08466559522
452,3.5995652173913,-714.87378781222,-1112.27107387635,-2421.94555194477
453,3.60173913043478,-714.215813629977,-1111.65698912737,-2421.94495168576
454,3.60391304347826,-714.281452868519,-1110.37519009383,-2421.8364453469
455,3.60608695652174,-715.741139346361,-1110.26306408203,-2424.2996453866
456,3.60826086956522,-716.469573244147,-1110.20855892982,-2425.00142538332
457,3.6104347826087,-714.567714489585,-1112.13054144752,-2422.73725780549
458,3.61260869565217,-717.148030071568,-1110.10156219922,-2429.08026149632
459,3.61478260869565,-718.447278585469,-1108.77488318633,-2430.38206539455
460,3.61695652173913,-718.407694661563,-1111.04107722056,-2426.61894518908
461,3.61913043478261,-716.568807623917,-1111.09110407054,-2421.68636717532
462,3.62130434782609,-716.739126500313,-1111.77503673063,-2422.59865678083
463,3.62347826086957,-716.812468206126,-1111.27404586089,-2420.94892909809
464,3.62565217391304,-715.151012130351,-1110.40991994877,-2420.00415004876
465,3.62782608695652,-713.857966095435,-1110.5667179658,-2420.56156688988
466,3.63,-714.735245833156,-1110.74097006836,-2421.74306378424
467,3.63393258426966,-716.60499196119,-1110.37770636291,-2423.08054318601
468,3.63786516853933,-714.558565535175,-1110.65412208861,-2420.4653631463
469,3.64179775280899,-716.500570781493,-1108.58148573011,-2423.22803779494
470,3.64573033707865,-715.468721641979,-1108.54728090048,-2425.27580370282
471,3.64966292134831,-714.460637876319,-1108.49455044786,-2423.78989341345
472,3.65359550561798,-713.430319185344,-1110.52140031467,-2423.02180686986
473,3.65752808988764,-715.83728212433,-1108.69997002205,-2423.2727636323
474,3.6614606741573,-715.693592261808,-1109.50839710476,-2426.68166447919
475,3.66539325842697,-716.452381603223,-1111.27351348336,-2424.84993887677
476,3.66932584269663,-718.230617427915,-1110.6037495178,-2425.68441618534
477,3.67325842696629,-716.483232582219,-1108.77144379594,-2422.01079739592
478,3.67719101123595,-714.401814603036,-1108.97680974535,-2425.22450538404
479,3.68112359550562,-716.465804733387,-1110.94462711439,-2423.93044701571
480,3.68505617977528,-715.428128637953,-1108.84307861888,-2423.34886997313
481,3.68898876404494,-714.46534173329,-1108.91433459728,-2420.66447274053
482,3.69292134831461,-714.267362743587,-1110.73573242416,-2422.33825924752
483,3.69685393258427,-717.345339811623,-1108.77592504548,-2422.78210081013
484,3.70078651685393,-719.282137206132,-1112.20938813404,-2429.09983406373
485,3.7047191011236,-720.599989822299,-1109.37082449705,-2429.00179835025
486,3.70865168539326,-714.655378175045,-1108.37969038168,-2421.29531668869
487,3.71258426966292,-714.205182678824,-1108.2795327121,-2421.56501971224
488,3.71651685393258,-720.148849122054,-1109.49769981637,-2428.94883856513
489,3.72044943820225,-716.913133873186,-1107.81160499435,-2421.77432805863
490,3.72438202247191,-718.179015451961,-1109.2326946461,-2422.1713121612
491,3.72831460674157,-718.007516025376,-1109.6265834525,-2421.92403660317
492,3.73224719101124,-716.534819674873,-1109.02492374333,-2419.72518829393
493,3.7361797752809,-716.297596269704,-1109.70579710673,-2422.87406566698
494,3.74011235955056,-717.769898259966,-1109.95069512577,-2423.36469704418
495,3.74404494382022,-717.175777994949,-1110.06214051424,-2418.46076562039
496,3.74797752808989,-716.160325896891,-1110.11386704299,-2419.86596672312
497,3.75191011235955,-715.998102822244,-1110.21541387765,-2422.10598092592
498,3.75584269662921,-717.57376226571,-1109.8027618491,-2417.41712265568
499,3.75977528089888,-715.938035744459,-1108.50323467041,-2418.71863665695
500,3.76370786516854,-715.830538142047,-1107.55073604485,-2416.21505968528
501,3.7676404494382,-715.812775926826,-1109.30976340813,-2418.71260720781
502,3.77157303370787,-715.103285978806,-1109.39693253892,-2419.34763018322
503,3.77550561797753,-715.483502207079,-1108.42238641878,-2419.78350217847
504,3.77943820224719,-715.593343961481,-1109.37795732012,-2416.1293511421
505,3.78337078651685,-713.564867705285,-1108.33385891591,-2418.0013955897
506,3.78730337078652,-713.73811826055,-1108.3839869994,-2417.80734844276
507,3.79123595505618,-715.117213881844,-1109.46047326889,-2416.24306150456
508,3.79516853932584,-712.669533999902,-1108.40030388375,-2416.50675676584
509,3.79910112359551,-716.461007006372,-1108.87025976002,-2416.09187069169
510,3.80303370786517,-716.328735999853,-1111.0086174225,-2418.31666898563
511,3.80696629213483,-712.462814978141,-1110.97021551695,-2414.43763852679
512,3.81089887640449,-717.672188436349,-1110.14672672728,-2420.06074498386
513,3.81483146067416,-712.547558400331,-1107.50133305176,-2416.60481295361
514,3.81876404494382,-713.487653458961,-1109.30142083404,-2416.19033401523
515,3.82269662921348,-715.450865216794,-1109.4772238645,-2418.31224026596
516,3.82662921348315,-715.479578890626,-1111.98853459061,-2420.47693264733
517,3.83056179775281,-716.481402380271,-1111.85600027439,-2416.07481783654
518,3.83449438202247,-715.555444307841,-1111.21071896312,-2416.84936914572
519,3.83842696629213,-713.037017969515,-1110.78334114892,-2413.37780674268
520,3.8423595505618,-714.912093163092,-1113.42815709489,-2416.48392366111
521,3.84629213483146,-712.903626929191,-1109.57630027829,-2414.66624916217
522,3.85022471910112,-712.580904615587,-1109.43933921849,-2413.44949330546
523,3.85415730337079,-710.497817212401,-1110.41828806674,-2404.6013357513
524,3.85808988764045,-713.337209300949,-1109.54897107388,-2412.47749645659
525,3.86202247191011,-711.73622291583,-1109.16722889419,-2414.11293044471
526,3.86595505617978,-713.134042913786,-1110.51502628629,-2412.63118053111
527,3.86988764044944,-713.205364238698,-1109.50282613945,-2408.96789020748
528,3.8738202247191,-714.293308035369,-1111.25368025461,-2410.37311259394
529,3.87775280898876,-714.756219558524,-1112.6019333246,-2409.80859147363
530,3.88168539325843,-713.213135395124,-1111.79491053361,-2408.16435342369
531,3.88561797752809,-712.030964048806,-1110.87050075709,-2403.590802511
532,3.88955056179775,-714.295125645927,-1111.6166847491,-2408.09631216099
533,3.89348314606742,-715.325173933043,-1108.66905990759,-2404.62150116028
534,3.89741573033708,-711.578582749248,-1109.72074914876,-2404.1937195242
535,3.90134831460674,-714.958485961211,-1109.20384954424,-2402.73892710533
536,3.9052808988764,-715.191612592986,-1108.9490428557,-2403.89955147868
537,3.90921348314607,-711.177371896737,-1112.69432800796,-2407.59126320191
538,3.91314606741573,-715.140957311027,-1108.1432614344,-2402.85293909473
539,3.91707865168539,-714.972979719618,-1113.55573061625,-2404.98866909117
540,3.92101123595506,-712.157641301646,-1109.43487575262,-2404.66611028679
541,3.92494382022472,-715.336782768485,-1110.12135791718,-2402.20593423182
542,3.92887640449438,-715.303901123554,-1109.45917768991,-2403.74777520193
543,3.93280898876404,-715.502401387637,-1109.95580341424,-2399.72307833246
544,3.93674157303371,-713.974770796722,-1109.94976287049,-2401.38092030785
545,3.94067415730337,-714.185645110225,-1110.85879556796,-2406.43767368005
546,3.94460674157303,-713.367868402242,-1109.63607666739,-2401.52209599312
547,3.9485393258427,-713.41890796695,-1109.81265379181,-2399.06392452876
548,3.95247191011236,-713.33075607307,-1109.66087488178,-2401.22393187445
549,3.95640449438202,-713.238251554393,-1108.48342841863,-2399.97426278491
550,3.96033707865169,-711.623000989847,-1109.14840037958,-2401.09070500836
551,3.96426966292135,-717.151835915284,-1111.10408068504,-2400.54353989411
552,3.96820224719101,-711.176495505573,-1108.97460978755,-2401.31615297055
553,3.97213483146067,-713.27776464211,-1109.94985618811,-2402.17154492255
554,3.97606741573034,-714.749799477277,-1107.33557224912,-2403.03108774143
555,3.98,-714.191348590698,-1106.77415616668,-2403.05137770128
