t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
3.999999999999999667e-01,5.820000000000000284e+00,-2.145000000000000000e+02,-8.300000000000000000e+01,4.600000000000000000e+01,2.345532988469784925e+02
4.199999999999999845e-01,5.839999999999999858e+00,-2.385000000000000000e+02,-7.900000000000000000e+01,4.700000000000000000e+01,2.556017409956356232e+02
4.400000000000000022e-01,5.860000000000000320e+00,-2.625000000000000000e+02,-7.300000000000000000e+01,4.600000000000000000e+01,2.763172994946208405e+02
4.600000000000000200e-01,5.879999999999999893e+00,-2.855000000000000000e+02,-6.600000000000000000e+01,4.400000000000000000e+01,2.963144444673596922e+02
4.800000000000000377e-01,5.900000000000000355e+00,-2.965000000000000000e+02,-6.200000000000000000e+01,4.300000000000000000e+01,3.059497507761691395e+02
4.999999999999999445e-01,5.919999999999999929e+00,-3.065000000000000000e+02,-5.700000000000000000e+01,4.300000000000000000e+01,3.147066093999298459e+02
5.200000000000000178e-01,5.939999999999999503e+00,-3.255000000000000000e+02,-4.800000000000000000e+01,4.100000000000000000e+01,3.315648503686722393e+02
5.400000000000000355e-01,5.959999999999999964e+00,-3.425000000000000000e+02,-3.800000000000000000e+01,3.700000000000000000e+01,3.465822413223158946e+02
5.600000000000000533e-01,5.980000000000000426e+00,-3.555000000000000000e+02,-2.700000000000000000e+01,3.000000000000000000e+01,3.577838034344204630e+02
5.800000000000000711e-01,6.000000000000000000e+00,-3.635000000000000000e+02,-1.600000000000000000e+01,2.100000000000000000e+01,3.644574735137146035e+02
6.000000000000000888e-01,6.019999999999999574e+00,-3.675000000000000000e+02,-5.000000000000000000e+00,1.200000000000000000e+01,3.677298600875376451e+02
6.200000000000001066e-01,6.040000000000000036e+00,-3.675000000000000000e+02,5.000000000000000000e+00,3.000000000000000000e+00,3.675462555924083858e+02
6.400000000000001243e-01,6.060000000000000497e+00,-3.645000000000000000e+02,1.400000000000000000e+01,-5.000000000000000000e+00,3.648030290444419848e+02
6.600000000000001421e-01,6.080000000000000071e+00,-3.605000000000000000e+02,2.300000000000000000e+01,-1.400000000000000000e+01,3.615041493537798942e+02
6.800000000000001599e-01,6.099999999999999645e+00,-3.555000000000000000e+02,3.300000000000000000e+01,-2.400000000000000000e+01,3.578341096094669638e+02
6.999999999999999556e-01,6.120000000000000107e+00,-3.495000000000000000e+02,4.300000000000000000e+01,-3.300000000000000000e+01,3.536781729199583992e+02
7.199999999999999734e-01,6.139999999999999680e+00,-3.425000000000000000e+02,5.300000000000000000e+01,-4.000000000000000000e+01,3.488771273672150528e+02
7.399999999999999911e-01,6.160000000000000142e+00,-3.345000000000000000e+02,6.500000000000000000e+01,-4.500000000000000000e+01,3.437153618912020647e+02
7.600000000000000089e-01,6.179999999999999716e+00,-3.265000000000000000e+02,7.800000000000000000e+01,-4.800000000000000000e+01,3.391021232608253513e+02
7.800000000000000266e-01,6.200000000000000178e+00,-3.165000000000000000e+02,9.200000000000000000e+01,-5.000000000000000000e+01,3.333710395340303307e+02
8.000000000000000444e-01,6.219999999999999751e+00,-3.015000000000000000e+02,1.080000000000000000e+02,-5.100000000000000000e+01,3.242950045868730058e+02
8.200000000000000622e-01,6.240000000000000213e+00,-2.805000000000000000e+02,1.230000000000000000e+02,-5.000000000000000000e+01,3.103373164799876349e+02
8.400000000000000799e-01,6.259999999999999787e+00,-2.685000000000000000e+02,1.300000000000000000e+02,-4.900000000000000000e+01,3.023131654427243120e+02
8.600000000000000977e-01,6.280000000000000249e+00,-2.555000000000000000e+02,1.350000000000000000e+02,-4.600000000000000000e+01,2.926110900153990997e+02
8.800000000000001155e-01,6.299999999999999822e+00,-2.275000000000000000e+02,1.430000000000000000e+02,-3.900000000000000000e+01,2.715257814646705015e+02
9.000000000000001332e-01,6.320000000000000284e+00,-1.975000000000000000e+02,1.460000000000000000e+02,-3.100000000000000000e+01,2.475545394453513097e+02
9.200000000000001510e-01,6.339999999999999858e+00,-1.675000000000000000e+02,1.440000000000000000e+02,-2.200000000000000000e+01,2.219825443587851055e+02
9.399999999999999467e-01,6.359999999999999432e+00,-1.385000000000000000e+02,1.390000000000000000e+02,-1.400000000000000000e+01,1.967212494876951610e+02
9.599999999999999645e-01,6.379999999999999893e+00,-1.115000000000000000e+02,1.310000000000000000e+02,-7.000000000000000000e+00,1.721692481252096343e+02
9.799999999999999822e-01,6.400000000000000355e+00,-8.750000000000000000e+01,1.200000000000000000e+02,0.000000000000000000e+00,1.485134674027914627e+02
1.000000000000000000e+00,6.419999999999999929e+00,-6.850000000000000000e+01,1.070000000000000000e+02,6.000000000000000000e+00,1.271898187749318225e+02
1.020000000000000018e+00,6.439999999999999503e+00,-5.450000000000000000e+01,9.400000000000000000e+01,1.100000000000000000e+01,1.092119498956043770e+02
1.040000000000000036e+00,6.459999999999999964e+00,-4.350000000000000000e+01,8.200000000000000000e+01,1.400000000000000000e+01,9.387358520904589909e+01
1.060000000000000053e+00,6.480000000000000426e+00,-3.450000000000000000e+01,7.100000000000000000e+01,1.500000000000000000e+01,8.035079339994098291e+01
1.080000000000000071e+00,6.500000000000000000e+00,-2.750000000000000000e+01,6.200000000000000000e+01,1.700000000000000000e+01,6.992317212483999356e+01
1.100000000000000089e+00,6.519999999999999574e+00,-2.250000000000000000e+01,5.400000000000000000e+01,1.800000000000000000e+01,6.120661728930949153e+01
1.120000000000000107e+00,6.540000000000000036e+00,-1.850000000000000000e+01,4.600000000000000000e+01,1.700000000000000000e+01,5.241421562896844222e+01
1.140000000000000124e+00,6.560000000000000497e+00,-1.550000000000000000e+01,4.000000000000000000e+01,1.600000000000000000e+01,4.578482281280555810e+01
1.160000000000000142e+00,6.580000000000000071e+00,-1.350000000000000000e+01,3.500000000000000000e+01,1.600000000000000000e+01,4.078296212881060256e+01
1.180000000000000160e+00,6.599999999999999645e+00,-1.150000000000000000e+01,3.000000000000000000e+01,1.600000000000000000e+01,3.589219970968622420e+01
1.199999999999999956e+00,6.620000000000000107e+00,-9.500000000000000000e+00,2.700000000000000000e+01,1.500000000000000000e+01,3.231485726411305137e+01
1.219999999999999973e+00,6.639999999999999680e+00,-8.500000000000000000e+00,2.600000000000000000e+01,1.500000000000000000e+01,3.119695497961299324e+01
1.239999999999999991e+00,6.660000000000000142e+00,-7.500000000000000000e+00,2.400000000000000000e+01,1.500000000000000000e+01,2.927883194391470312e+01
1.260000000000000009e+00,6.679999999999999716e+00,-6.500000000000000000e+00,2.100000000000000000e+01,1.300000000000000000e+01,2.553918557824426827e+01
