t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
4.799999999999999267e-01,2.560000000000000053e+00,-1.769000000000000057e+02,-6.070000000000000284e+01,9.479999999999999716e+01,2.096786589045246672e+02
4.999999999999999445e-01,2.580000000000000071e+00,-1.859000000000000057e+02,-4.270000000000000284e+01,8.179999999999999716e+01,2.075411766373121623e+02
5.200000000000000178e-01,2.600000000000000089e+00,-1.889000000000000057e+02,-2.369999999999999929e+01,6.679999999999999716e+01,2.017601050753096672e+02
5.400000000000000355e-01,2.620000000000000107e+00,-1.849000000000000057e+02,-4.700000000000000178e+00,5.279999999999999716e+01,1.923484858271569351e+02
5.600000000000000533e-01,2.640000000000000124e+00,-1.739000000000000057e+02,1.330000000000000071e+01,4.179999999999999716e+01,1.793469821324016777e+02
5.800000000000000711e-01,2.660000000000000142e+00,-1.569000000000000057e+02,2.830000000000000071e+01,3.279999999999999716e+01,1.627708204808220671e+02
5.999999999999998668e-01,2.679999999999999716e+00,-1.369000000000000057e+02,3.829999999999999716e+01,2.480000000000000071e+01,1.443036382077735311e+02
6.199999999999998845e-01,2.700000000000000178e+00,-1.269000000000000057e+02,4.229999999999999716e+01,2.080000000000000071e+01,1.353718582276242444e+02
6.399999999999999023e-01,2.719999999999999751e+00,-1.149000000000000057e+02,4.329999999999999716e+01,1.880000000000000071e+01,1.242189196539722076e+02
6.599999999999999201e-01,2.740000000000000213e+00,-9.190000000000000568e+01,4.429999999999999716e+01,1.480000000000000071e+01,1.030880206425557475e+02
6.799999999999999378e-01,2.759999999999999787e+00,-7.190000000000000568e+01,4.229999999999999716e+01,1.180000000000000071e+01,8.425045993939735922e+01
6.999999999999999556e-01,2.780000000000000249e+00,-5.589999999999999858e+01,3.729999999999999716e+01,1.080000000000000071e+01,6.806423436725046372e+01
7.199999999999999734e-01,2.799999999999999822e+00,-4.389999999999999858e+01,3.229999999999999716e+01,1.080000000000000071e+01,5.556203739964904997e+01
7.399999999999999911e-01,2.820000000000000284e+00,-3.489999999999999858e+01,2.930000000000000071e+01,9.800000000000000711e+00,4.661051383539984272e+01
7.600000000000000089e-01,2.839999999999999858e+00,-2.889999999999999858e+01,2.730000000000000071e+01,7.800000000000000711e+00,4.051345455524621286e+01
7.800000000000000266e-01,2.860000000000000320e+00,-2.389999999999999858e+01,2.430000000000000071e+01,6.800000000000000711e+00,3.475543123024083059e+01
7.999999999999998224e-01,2.879999999999999893e+00,-1.889999999999999858e+01,2.130000000000000071e+01,5.800000000000000711e+00,2.906097038985449998e+01
8.199999999999998401e-01,2.899999999999999911e+00,-1.489999999999999858e+01,1.930000000000000071e+01,4.800000000000000711e+00,2.485035211018145773e+01
8.399999999999998579e-01,2.919999999999999929e+00,-1.189999999999999858e+01,1.730000000000000071e+01,5.800000000000000711e+00,2.178393903774062679e+01
8.599999999999998757e-01,2.939999999999999947e+00,-9.899999999999998579e+00,1.630000000000000071e+01,4.800000000000000711e+00,1.966570619123554309e+01
8.799999999999998934e-01,2.959999999999999964e+00,-8.899999999999998579e+00,1.530000000000000071e+01,3.800000000000000711e+00,1.810359080403663867e+01
8.999999999999999112e-01,2.979999999999999982e+00,-7.899999999999998579e+00,1.430000000000000071e+01,4.800000000000000711e+00,1.702762461413805184e+01
9.199999999999999289e-01,3.000000000000000000e+00,-6.899999999999998579e+00,1.430000000000000071e+01,4.800000000000000711e+00,1.658734457349940072e+01
9.399999999999999467e-01,3.020000000000000018e+00,-5.899999999999998579e+00,1.330000000000000071e+01,5.800000000000000711e+00,1.566333297864793472e+01
9.599999999999999645e-01,3.040000000000000036e+00,-4.899999999999998579e+00,1.330000000000000071e+01,6.800000000000000711e+00,1.572068700788868156e+01
9.799999999999999822e-01,3.060000000000000053e+00,-4.899999999999998579e+00,1.430000000000000071e+01,6.800000000000000711e+00,1.657528280301727008e+01
1.000000000000000000e+00,3.080000000000000071e+00,-4.899999999999998579e+00,1.430000000000000071e+01,6.800000000000000711e+00,1.657528280301727008e+01
1.020000000000000018e+00,3.100000000000000089e+00,-3.899999999999998579e+00,1.530000000000000071e+01,6.800000000000000711e+00,1.719127685775550418e+01
1.039999999999999813e+00,3.120000000000000107e+00,-2.899999999999998579e+00,1.630000000000000071e+01,7.800000000000000711e+00,1.830136606923100828e+01
1.059999999999999831e+00,3.139999999999999680e+00,-1.899999999999998579e+00,1.630000000000000071e+01,8.800000000000000711e+00,1.862095593679336503e+01
1.079999999999999849e+00,3.160000000000000142e+00,1.000000000000014211e-01,1.730000000000000071e+01,8.800000000000000711e+00,1.940979134354617486e+01
1.099999999999999867e+00,3.179999999999999716e+00,1.100000000000001421e+00,1.830000000000000071e+01,9.800000000000000711e+00,2.078797729458063515e+01
1.119999999999999885e+00,3.200000000000000178e+00,2.100000000000001421e+00,1.930000000000000071e+01,1.180000000000000071e+01,2.271871475237981031e+01
1.139999999999999902e+00,3.219999999999999751e+00,4.100000000000001421e+00,2.130000000000000071e+01,1.280000000000000071e+01,2.518610728159475087e+01
1.159999999999999920e+00,3.240000000000000213e+00,6.100000000000001421e+00,2.230000000000000071e+01,1.380000000000000071e+01,2.692470984059066907e+01
1.179999999999999938e+00,3.259999999999999787e+00,7.100000000000001421e+00,2.530000000000000071e+01,1.380000000000000071e+01,2.968063341642155706e+01
1.199999999999999956e+00,3.280000000000000249e+00,8.100000000000001421e+00,2.930000000000000071e+01,1.380000000000000071e+01,3.338472704695966087e+01
1.219999999999999973e+00,3.299999999999999822e+00,9.100000000000001421e+00,3.030000000000000071e+01,1.480000000000000071e+01,3.492763948508401484e+01
1.239999999999999991e+00,3.320000000000000284e+00,1.010000000000000142e+01,3.229999999999999716e+01,1.680000000000000071e+01,3.778280031972219888e+01
