t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
5.600000000000000533e-01,1.324000000000000021e+01,-6.446000000000000227e+02,8.500000000000000000e+00,-7.940000000000000568e+01,6.495273435352818296e+02
5.800000000000000711e-01,1.325999999999999979e+01,-6.276000000000000227e+02,3.750000000000000000e+01,-8.540000000000000568e+01,6.344928447193080956e+02
5.999999999999998668e-01,1.327999999999999936e+01,-6.116000000000000227e+02,5.450000000000000000e+01,-8.140000000000000568e+01,6.193954875521778831e+02
6.199999999999998845e-01,1.329999999999999893e+01,-5.906000000000000227e+02,6.350000000000000000e+01,-8.040000000000000568e+01,5.994203616828510803e+02
6.399999999999999023e-01,1.332000000000000028e+01,-5.836000000000000227e+02,7.150000000000000000e+01,-7.940000000000000568e+01,5.933005730656258265e+02
6.599999999999999201e-01,1.333999999999999986e+01,-5.846000000000000227e+02,8.250000000000000000e+01,-7.640000000000000568e+01,5.953153534052352143e+02
6.799999999999999378e-01,1.335999999999999943e+01,-5.786000000000000227e+02,9.150000000000000000e+01,-7.940000000000000568e+01,5.911468260931458190e+02
6.999999999999999556e-01,1.337999999999999901e+01,-5.726000000000000227e+02,1.055000000000000000e+02,-8.340000000000000568e+01,5.881807290280769394e+02
7.199999999999999734e-01,1.340000000000000036e+01,-5.636000000000000227e+02,1.245000000000000000e+02,-7.540000000000000568e+01,5.820913759883408147e+02
7.399999999999999911e-01,1.341999999999999993e+01,-5.446000000000000227e+02,1.445000000000000000e+02,-5.839999999999999858e+01,5.664626819129395017e+02
7.600000000000000089e-01,1.343999999999999950e+01,-5.186000000000000227e+02,1.475000000000000000e+02,-4.139999999999999858e+01,5.407551849034829274e+02
7.800000000000000266e-01,1.345999999999999908e+01,-4.926000000000000227e+02,1.445000000000000000e+02,-2.439999999999999858e+01,5.139361536222179438e+02
8.000000000000000444e-01,1.348000000000000043e+01,-4.826000000000000227e+02,1.395000000000000000e+02,-6.399999999999998579e+00,5.023982185477970006e+02
8.200000000000000622e-01,1.350000000000000000e+01,-4.786000000000000227e+02,1.385000000000000000e+02,-2.399999999999998579e+00,4.982428825382255582e+02
8.400000000000000799e-01,1.351999999999999957e+01,-4.786000000000000227e+02,1.355000000000000000e+02,1.600000000000001421e+00,4.974140830334420684e+02
8.599999999999998757e-01,1.353999999999999915e+01,-4.766000000000000227e+02,1.425000000000000000e+02,1.360000000000000142e+01,4.976331681067892987e+02
8.799999999999998934e-01,1.355999999999999872e+01,-4.776000000000000227e+02,1.495000000000000000e+02,1.460000000000000142e+01,5.006647281365045501e+02
8.999999999999999112e-01,1.358000000000000007e+01,-4.726000000000000227e+02,1.545000000000000000e+02,1.760000000000000142e+01,4.975246426057708504e+02
9.199999999999999289e-01,1.359999999999999964e+01,-4.656000000000000227e+02,1.585000000000000000e+02,1.560000000000000142e+01,4.920863440494970860e+02
9.399999999999999467e-01,1.361999999999999922e+01,-4.636000000000000227e+02,1.645000000000000000e+02,1.760000000000000142e+01,4.922346696444695340e+02
9.599999999999999645e-01,1.364000000000000057e+01,-4.536000000000000227e+02,1.675000000000000000e+02,2.160000000000000142e+01,4.840204231228265144e+02
9.799999999999999822e-01,1.366000000000000014e+01,-4.486000000000000227e+02,1.685000000000000000e+02,2.960000000000000142e+01,4.801149549847411322e+02
1.000000000000000000e+00,1.367999999999999972e+01,-4.386000000000000227e+02,1.775000000000000000e+02,3.260000000000000142e+01,4.742773133937570265e+02
1.020000000000000018e+00,1.369999999999999929e+01,-4.246000000000000227e+02,1.805000000000000000e+02,4.760000000000000142e+01,4.638223474564372850e+02
1.040000000000000036e+00,1.371999999999999886e+01,-4.116000000000000227e+02,1.825000000000000000e+02,5.260000000000000142e+01,4.533073681289551473e+02
1.060000000000000053e+00,1.374000000000000021e+01,-4.016000000000000227e+02,1.885000000000000000e+02,6.060000000000000142e+01,4.477579368364116590e+02
1.080000000000000071e+00,1.375999999999999979e+01,-3.876000000000000227e+02,1.875000000000000000e+02,7.859999999999999432e+01,4.376847838342109753e+02
1.099999999999999867e+00,1.377999999999999936e+01,-3.686000000000000227e+02,1.915000000000000000e+02,8.659999999999999432e+01,4.243085787490043685e+02
1.119999999999999885e+00,1.379999999999999893e+01,-3.496000000000000227e+02,1.905000000000000000e+02,1.005999999999999943e+02,4.106467703513568495e+02
1.139999999999999902e+00,1.382000000000000028e+01,-3.306000000000000227e+02,1.835000000000000000e+02,1.125999999999999943e+02,3.945216977556494840e+02
1.159999999999999920e+00,1.383999999999999986e+01,-3.076000000000000227e+02,1.725000000000000000e+02,1.205999999999999943e+02,3.727175472123629447e+02
1.179999999999999938e+00,1.385999999999999943e+01,-2.916000000000000227e+02,1.505000000000000000e+02,1.335999999999999943e+02,3.543018063741702122e+02
1.199999999999999956e+00,1.387999999999999901e+01,-2.846000000000000227e+02,9.850000000000000000e+01,1.385999999999999943e+02,3.315258210154980247e+02
1.219999999999999973e+00,1.390000000000000036e+01,-2.826000000000000227e+02,4.550000000000000000e+01,1.365999999999999943e+02,3.171633175510686442e+02
1.239999999999999991e+00,1.391999999999999993e+01,-2.916000000000000227e+02,7.500000000000000000e+00,1.345999999999999943e+02,3.212537470598592222e+02
1.260000000000000009e+00,1.393999999999999950e+01,-3.216000000000000227e+02,-1.500000000000000000e+00,1.205999999999999943e+02,3.434722259513860649e+02
1.280000000000000027e+00,1.395999999999999908e+01,-3.496000000000000227e+02,8.500000000000000000e+00,1.115999999999999943e+02,3.670789697054300404e+02
1.300000000000000044e+00,1.398000000000000043e+01,-3.766000000000000227e+02,2.750000000000000000e+01,1.095999999999999943e+02,3.931869402714185071e+02
1.320000000000000062e+00,1.400000000000000000e+01,-3.986000000000000227e+02,5.250000000000000000e+01,1.095999999999999943e+02,4.167137746703365337e+02
1.340000000000000080e+00,1.401999999999999957e+01,-4.086000000000000227e+02,8.550000000000000000e+01,1.125999999999999943e+02,4.323690206293693450e+02
1.360000000000000098e+00,1.403999999999999915e+01,-4.006000000000000227e+02,1.155000000000000000e+02,1.185999999999999943e+02,4.334588446438716005e+02
1.380000000000000115e+00,1.406000000000000050e+01,-3.846000000000000227e+02,1.475000000000000000e+02,1.205999999999999943e+02,4.292059761932491710e+02
1.400000000000000133e+00,1.408000000000000007e+01,-3.546000000000000227e+02,1.705000000000000000e+02,1.345999999999999943e+02,4.158468107368385631e+02
1.420000000000000151e+00,1.409999999999999964e+01,-3.336000000000000227e+02,1.725000000000000000e+02,1.435999999999999943e+02,4.020773184351487544e+02
1.440000000000000169e+00,1.411999999999999922e+01,-3.236000000000000227e+02,1.515000000000000000e+02,1.455999999999999943e+02,3.858348999248253790e+02
1.460000000000000187e+00,1.414000000000000057e+01,-3.266000000000000227e+02,1.285000000000000000e+02,1.395999999999999943e+02,3.777141379403212227e+02
1.479999999999999760e+00,1.416000000000000014e+01,-3.226000000000000227e+02,1.035000000000000000e+02,1.405999999999999943e+02,3.668124452632434895e+02
1.499999999999999778e+00,1.417999999999999972e+01,-3.176000000000000227e+02,1.165000000000000000e+02,1.445999999999999943e+02,3.679010328879222129e+02
1.519999999999999796e+00,1.419999999999999929e+01,-3.006000000000000227e+02,1.265000000000000000e+02,1.475999999999999943e+02,3.579781697254736628e+02
1.539999999999999813e+00,1.421999999999999886e+01,-2.826000000000000227e+02,1.325000000000000000e+02,1.615999999999999943e+02,3.514734271605749996e+02
1.559999999999999831e+00,1.424000000000000021e+01,-2.566000000000000227e+02,1.355000000000000000e+02,1.655999999999999943e+02,3.341065249288017185e+02
1.579999999999999849e+00,1.425999999999999979e+01,-2.345999999999999943e+02,1.375000000000000000e+02,1.675999999999999943e+02,3.194263138816212404e+02
1.599999999999999867e+00,1.427999999999999936e+01,-2.195999999999999943e+02,1.365000000000000000e+02,1.675999999999999943e+02,3.081333639838438216e+02
1.619999999999999885e+00,1.429999999999999893e+01,-2.075999999999999943e+02,1.365000000000000000e+02,1.725999999999999943e+02,3.025239990480093866e+02
1.639999999999999902e+00,1.432000000000000028e+01,-1.945999999999999943e+02,1.325000000000000000e+02,1.755999999999999943e+02,2.937018386050723961e+02
1.659999999999999920e+00,1.433999999999999986e+01,-1.735999999999999943e+02,1.265000000000000000e+02,1.815999999999999943e+02,2.812788118575588783e+02
1.679999999999999938e+00,1.435999999999999943e+01,-1.455999999999999943e+02,1.185000000000000000e+02,1.815999999999999943e+02,2.611899117500520902e+02
1.699999999999999956e+00,1.437999999999999901e+01,-1.175999999999999943e+02,1.035000000000000000e+02,1.815999999999999943e+02,2.398344637453091082e+02
1.719999999999999973e+00,1.440000000000000036e+01,-9.759999999999999432e+01,9.050000000000000000e+01,1.825999999999999943e+02,2.259618773156215070e+02
1.739999999999999991e+00,1.441999999999999993e+01,-7.959999999999999432e+01,7.550000000000000000e+01,1.785999999999999943e+02,2.096052718802654340e+02
1.760000000000000009e+00,1.443999999999999950e+01,-5.759999999999999432e+01,5.950000000000000000e+01,1.745999999999999943e+02,1.932438097326794093e+02
1.780000000000000027e+00,1.445999999999999908e+01,-4.559999999999999432e+01,4.350000000000000000e+01,1.725999999999999943e+02,1.837453945001071247e+02
1.800000000000000044e+00,1.448000000000000043e+01,-3.359999999999999432e+01,3.150000000000000000e+01,1.595999999999999943e+02,1.661125221047468017e+02
1.820000000000000062e+00,1.450000000000000000e+01,-2.359999999999999432e+01,2.050000000000000000e+01,1.525999999999999943e+02,1.557689635325342863e+02
1.840000000000000080e+00,1.451999999999999957e+01,-2.059999999999999432e+01,5.500000000000000000e+00,1.475999999999999943e+02,1.491320555749165635e+02
1.860000000000000098e+00,1.453999999999999915e+01,-1.359999999999999432e+01,-3.500000000000000000e+00,1.355999999999999943e+02,1.363252361083596043e+02
1.880000000000000115e+00,1.456000000000000050e+01,-3.599999999999994316e+00,-1.050000000000000000e+01,1.315999999999999943e+02,1.320672934529968927e+02
1.900000000000000133e+00,1.458000000000000007e+01,-2.599999999999994316e+00,-1.550000000000000000e+01,1.215999999999999943e+02,1.226114594970633220e+02
1.920000000000000151e+00,1.459999999999999964e+01,-1.599999999999994316e+00,-2.250000000000000000e+01,1.135999999999999943e+02,1.158178310969429248e+02
1.940000000000000169e+00,1.461999999999999922e+01,2.400000000000005684e+00,-2.950000000000000000e+01,1.015999999999999943e+02,1.058232961119620370e+02
1.960000000000000187e+00,1.464000000000000057e+01,2.400000000000005684e+00,-3.450000000000000000e+01,9.159999999999999432e+01,9.791103104349376451e+01
1.979999999999999760e+00,1.466000000000000014e+01,3.400000000000005684e+00,-3.850000000000000000e+01,8.359999999999999432e+01,9.210195437665804263e+01
1.999999999999999778e+00,1.467999999999999972e+01,4.400000000000005684e+00,-3.350000000000000000e+01,7.959999999999999432e+01,8.647410016877884686e+01
2.019999999999999574e+00,1.469999999999999929e+01,3.400000000000005684e+00,-3.950000000000000000e+01,6.659999999999999432e+01,7.750722546962960280e+01
2.040000000000000036e+00,1.471999999999999886e+01,7.400000000000005684e+00,-3.650000000000000000e+01,5.660000000000000142e+01,6.775374528393246010e+01
2.059999999999999609e+00,1.473999999999999844e+01,8.400000000000005684e+00,-3.650000000000000000e+01,5.760000000000000142e+01,6.870640435941908208e+01
2.080000000000000071e+00,1.475999999999999979e+01,5.400000000000005684e+00,-3.850000000000000000e+01,5.260000000000000142e+01,6.540772125674460824e+01
2.099999999999999645e+00,1.477999999999999936e+01,3.400000000000005684e+00,-3.650000000000000000e+01,4.260000000000000142e+01,5.620115657172902246e+01
2.120000000000000107e+00,1.480000000000000071e+01,3.400000000000005684e+00,-3.450000000000000000e+01,3.960000000000000142e+01,5.263050446271629568e+01
2.139999999999999680e+00,1.482000000000000028e+01,3.400000000000005684e+00,-3.850000000000000000e+01,3.860000000000000142e+01,5.462389586984802037e+01
2.160000000000000142e+00,1.483999999999999986e+01,2.400000000000005684e+00,-3.450000000000000000e+01,2.960000000000000142e+01,4.552109401145803247e+01
2.179999999999999716e+00,1.485999999999999943e+01,-5.999999999999943157e-01,-3.450000000000000000e+01,2.960000000000000142e+01,4.546174215755485193e+01
