sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
85,32.53394990,13.20216609,48.42122947,59.81112396
86,33.80505190,13.11273710,48.66472902,60.68757087
87,34.82883749,12.90381710,48.58887386,61.15909646
88,35.60193840,12.60011682,48.21236622,61.24290342
89,36.12487276,12.22328230,47.55698612,60.95967512
90,36.40141637,11.79193086,46.64691102,60.33280248
91,36.43806194,11.32181233,45.50810719,59.38773958
92,36.24356015,10.82604624,44.16777306,58.15144974
93,35.82853206,10.31539785,42.65382234,56.65191702
94,35.20514031,9.79856700,40.99440053,54.91770838
95,34.38680654,9.28247177,39.21743336,52.97757852
96,33.38796403,8.77251560,37.35020900,50.86011486
97,32.22383600,8.27283110,35.41899788,48.59342293
98,30.91023238,7.78649761,33.44871519,46.20485427
99,29.46335963,7.31573146,31.46263039,43.72077994
100,27.89964053,6.86204988,29.48212804,41.16641282
101,26.23554185,6.42641024,27.52652241,38.56568217
102,24.48740969,6.00932695,25.61292694,35.94116401
103,22.67131281,5.61096854,23.75617820,33.31407203
104,20.80289533,5.23123746,21.96881192,30.70431561
105,18.89724007,4.86983512,20.26108772,28.13063548
106,16.96874451,4.52631434,18.64105748,25.61083434
107,15.03101076,4.20012138,17.11467170,23.16213055
108,13.09675116,3.89062924,15.68591748,20.80168008
109,11.17771041,3.59716379,14.35698125,18.54733695
110,9.28460508,3.31902416,13.12842968,16.41875387
111,7.42708075,3.05549836,11.99940205,14.43894900
112,5.61368657,2.80587519,10.96780816,12.63642466
113,3.85186673,2.56945315,10.03052597,11.04764309
114,2.14796789,2.34554688,9.18359449,9.71873263
115,0.50726139,2.13349189,8.42239760,8.70321108
116,-1.06602135,1.93264772,7.74183561,8.05031349
117,-2.56864182,1.74239999,7.13648227,7.78223989
118,-3.99829773,1.56216163,6.60072534,7.87377347
119,-5.35355834,1.39137340,6.12888990,8.25589476
120,-6.63379378,1.22950393,5.71534399,8.84217489
121,-7.83910014,1.07604940,5.35458678,9.55410765
122,-8.97022210,0.93053293,5.04131993,10.33178023
123,-10.02847450,0.79250376,4.77050325,11.13355578
124,-11.01566460,0.66153636,4.53739570,11.93190918
125,-11.93401601,0.53722938,4.33758345,12.70920862
126,-12.78609544,0.41920458,4.16699645,13.45450960
127,-13.57474336,0.30710573,4.02191507,14.16134782
128,-14.30300896,0.20059750,3.89896852,14.82626926
129,-14.97409020,0.09936439,3.79512652,15.44785538
130,-15.59127923,0.00310961,3.70768566,16.02607034
131,-16.15791335,-0.08844592,3.63425176,16.56181670
132,-16.67733171,-0.17373226,3.57271944,17.05660869
133,-17.15283756,-0.25421421,3.52124988,17.51238596
134,-17.58766608,-0.33085421,3.47824764,17.93135994
135,-17.98495741,-0.40386432,3.44233737,18.31588071
136,-18.34773475,-0.47344343,3.41234078,18.66835795
137,-18.67888696,-0.53977854,3.38725458,18.99119987
138,-18.98115561,-0.60304546,3.36622959,19.28676836
139,-19.25712574,-0.66340951,3.34855116,19.55734642
140,-19.50922017,-0.72102619,3.33362133,19.80511504
141,-19.73969677,-0.77604177,3.32094249,20.03213739
142,-19.95064844,-0.82859386,3.31010281,20.24034885
143,-20.14400525,-0.87881199,3.30076320,20.43155148
144,-20.32153851,-0.92681806,3.29264588,20.60741217
145,-20.48486630,-0.97272685,3.28552443,20.76946354
146,-20.63546021,-1.01664648,3.27921513,20.91910706
147,-20.77465297,-1.05867879,3.27356955,21.05761772
148,-20.90364671,-1.09891974,3.26846830,21.18615008
