sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,-0.08706093,-1.63383443,-2.21765521,2.75590079
1,1.37185885,-1.00912459,-2.39085681,2.93539187
2,2.86667634,0.04059928,-2.39227040,3.73395758
3,4.35595268,1.68973507,-2.10413956,5.12415180
4,5.77294968,4.12873972,-1.36501598,7.22749668
5,7.01675526,7.52896835,0.02411667,10.29178316
6,7.94314122,11.98538555,2.27221467,14.55698866
7,8.35588879,17.43904082,5.54014813,20.11552295
8,7.99798879,23.59124309,9.85419380,26.78842494
9,6.53997624,29.83608315,15.01826593,34.03691317
10,3.56342918,35.25420725,20.55233139,40.96285491
11,-1.44906780,38.71812290,25.82321489,46.56212265
12,-9.06995692,39.13649609,30.46777350,50.42037948
13,-19.74016147,35.36049008,34.29520854,53.06787694
14,-33.41302583,27.82440516,36.62006191,56.84766268
15,-49.42564163,17.26820592,35.44731104,63.22655175
16,-67.34939659,5.35088352,28.34654333,73.26731669
17,-88.67255225,-4.73821617,16.28744051,90.28041279
18,-114.59900179,-8.96505373,4.33062156,115.03068148
19,-140.28747841,-5.62512101,-2.35348619,140.41993264
20,-155.85185923,2.36619669,-3.41333089,155.90718950
21,-155.56775583,9.71682339,-1.77626454,155.88103935
22,-147.86612064,13.55119901,0.12960934,148.48582905
23,-141.85134797,13.74423866,1.18557046,142.52057603
24,-140.54563960,11.14888714,0.86395366,140.98979009
25,-141.58521517,8.00306240,-0.14056370,141.81128983
26,-141.38733567,6.22957788,-0.52189717,141.52547016
27,-137.98254833,6.02465122,0.14363644,138.11408580
28,-131.25336960,7.47983715,2.23419078,131.48530946
29,-121.82926645,10.38798090,5.97501289,122.41724180
30,-111.33926276,13.33175802,10.56611099,112.63130074
31,-100.69112429,15.71477612,15.40661559,103.06803822
32,-90.22600488,17.11598118,20.11617704,94.01249570
33,-80.14124739,17.25538052,24.41562894,85.53648711
34,-70.74727041,15.98012024,28.15578788,77.80288494
35,-61.75329593,13.78985937,31.27920621,70.58341534
36,-53.11143452,11.06361510,33.67288308,63.85210342
37,-44.80922188,8.07066094,35.26031840,57.58725542
38,-37.05252196,5.01754586,35.92668250,51.85355981
39,-30.03314141,2.03345709,35.54305564,46.57717612
40,-23.93182974,-0.80943309,34.07071250,41.64374031
41,-19.00669657,-3.49979345,31.63043246,37.06733503
42,-15.46636461,-6.01764770,28.53916113,33.01369771
43,-13.39231903,-8.00601097,25.28707993,29.71341165
44,-12.70852046,-9.22118746,22.44656217,27.39315505
45,-13.02576053,-9.48133345,20.53638247,26.10189891
46,-13.75953908,-8.73992152,19.89184473,25.71763268
47,-14.50480132,-7.12147259,20.59240739,26.17540592
48,-14.94914681,-4.89047420,22.46949358,27.42757500
49,-14.91013773,-2.43023473,25.17894917,29.36320366
50,-14.33978470,-0.09885748,28.30000059,31.72584485
51,-13.30070291,1.95246322,31.42410924,34.17887435
52,-11.92627687,3.63219413,34.21365911,36.41432938
53,-10.37876631,4.89045834,36.42797874,38.19205425
54,-8.81543607,5.73670706,37.92465664,39.35608342
55,-7.36700879,6.19738929,38.64678521,39.82781013
56,-6.12800412,6.37277570,38.60477076,39.60420470
57,-5.15600053,6.32941514,37.83553449,38.70624636
58,-4.47627110,6.12735326,36.44582208,37.22740131
59,-4.08879666,5.81705726,34.57101613,35.29463939
60,-3.97561252,5.43878874,32.33063405,33.02507859
61,-4.10734858,5.02333141,29.84272455,30.54001276
62,-4.44849123,4.59333419,27.21778514,27.95882010
63,-4.96130931,4.16482233,24.55434058,25.39440837
64,-5.60859770,3.74863570,21.93604640,22.94991872
65,-6.35546879,3.35168369,19.43018335,20.71612397
66,-7.17042439,2.97798232,17.08737618,18.76863845
67,-8.02590773,2.62947874,14.94232685,17.16398803
68,-8.89862199,2.30668717,13.01532015,15.93439166
69,-9.76837109,2.00916675,11.31424646,15.08210853
70,-10.61881529,1.73587193,9.83689789,14.57865047
71,-11.43855556,1.48540329,8.57332415,14.37180793
72,-12.21928583,1.25618236,7.50807792,14.39653342
73,-12.95537804,1.04656996,6.62222873,14.58735898
74,-13.64346789,0.85494336,5.89507166,14.88714258
75,-14.28205671,0.67974422,5.30549948,15.25082034
76,-14.87114021,0.51950597,4.83303966,15.64541370
77,-15.41187159,0.37286755,4.45858193,16.04817027
78,-15.90626349,0.23857795,4.16483663,16.44420876
79,-16.35693054,0.11549499,3.93657158,16.82436066
80,-16.76687266,0.00258066,3.76067655,17.18344301
81,-17.13929741,-0.10110538,3.62610157,17.51897116
82,-17.47747849,-0.19641331,3.52371005,17.83023738
83,-17.78464691,-0.28411079,3.44608077,18.11766699
84,-18.06391064,-0.37197887,3.38728575,18.38251726
85,-18.31819866,-0.45352196,3.34266415,18.62620434
86,-18.55022505,-0.52879336,3.30860621,18.85039381
87,-18.76246945,-0.59834944,3.28235620,19.05681359
88,-18.95717019,-0.66269277,3.26183910,19.24715713
89,-19.13632706,-0.72227722,3.24551281,19.42302888
90,-19.30171099,-0.77751292,3.23224539,19.58591289
91,-19.45487856,-0.82877076,3.22121548,19.73715759
92,-19.59718942,-0.87638633,3.21183331,19.87797171
93,-19.72982522,-0.92066360,3.20367918,20.00942740
94,-19.85380905,-0.96187805,3.19645653,20.13246824
95,-19.97002444,-1.00027960,3.18995674,20.24791988
