sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,14.56600912,-2.15691084,-0.96340811,14.75632208
1,15.41410614,-1.97079691,-0.59812441,15.55109196
2,16.25360043,-1.77063281,-0.17255567,16.35067102
3,17.07924134,-1.55897959,0.31760795,17.15318562
4,17.88442408,-1.33963501,0.87647017,17.95593068
5,18.66079761,-1.11790583,1.50784973,18.75496445
6,19.39777651,-0.90090378,2.21522504,19.54463055
7,20.08194647,-0.69785480,3.00172486,20.31703540
8,20.69635932,-0.52040463,3.87019524,21.06154129
9,21.21972538,-0.38289639,4.82338207,21.76438305
10,21.62552951,-0.30258697,5.86427654,22.40858819
11,21.88112612,-0.29976012,6.99667592,22.97448607
12,21.94690869,-0.39768732,8.22601129,23.44125035
13,21.77570272,-0.62238445,9.56047957,23.79015260
14,21.31259667,-1.00211819,11.01248374,24.01053552
15,20.49549765,-1.56663626,12.60032063,24.10991192
16,19.25676545,-2.34613559,14.34994906,24.12982399
17,17.52631662,-3.37004906,16.29651248,24.16827102
18,15.23656222,-4.66582589,18.48507422,24.40534221
19,12.32939563,-6.25799665,20.96976163,25.11787056
20,8.76511198,-8.16792781,23.81024506,26.65464317
21,4.53255148,-10.41473335,27.06428215,29.35108280
22,-0.34112501,-13.01773749,30.77508219,33.41681522
23,-5.78375297,-16.00055516,34.95270214,38.87365368
24,-11.67847350,-19.39614057,39.54983680,45.57177419
25,-17.87568267,-23.25096777,44.43443792,53.24064994
26,-24.22081557,-27.62493400,49.36461522,61.53576294
27,-30.59950809,-32.58204607,53.97478824,70.07993569
28,-36.99599877,-38.16639125,57.78485667,78.51411979
29,-43.55203779,-44.35970413,60.24415145,86.56743689
30,-50.60414868,-51.02240653,60.81662416,94.14206077
31,-58.67153686,-57.82957852,59.10159371,101.38840056
32,-68.37161788,-64.22459249,54.96694046,108.72369086
33,-80.25964096,-69.42048487,48.65514900,116.73961286
34,-94.62093109,-72.47525719,40.81693498,125.98335480
