sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,2.58750663,-3.41109555,-3.31957789,5.41759732
1,4.29241573,-3.49763317,-3.74773617,6.68608981
2,6.08771596,-3.57109236,-4.16847829,8.19690170
3,7.96634970,-3.62692264,-4.56970094,9.87418159
4,9.91547095,-3.66249939,-4.93822913,11.66690074
5,11.91279831,-3.68013311,-5.26183318,13.53310872
6,13.91997996,-3.69208218,-5.53262673,15.42748429
7,15.87073461,-3.72816861,-5.75172079,17.28761841
8,17.65063190,-3.84608747,-5.93374670,19.01437733
9,19.06532912,-4.14303420,-6.10720541,20.44381239
10,19.79718282,-4.76434238,-6.30239213,21.31542992
11,19.36070212,-5.90070261,-6.51492156,21.26262639
12,17.08995989,-7.76319104,-6.63762118,19.90959264
13,12.22154339,-10.53270784,-6.38457050,17.35127655
14,4.13845061,-14.30690234,-5.30782222,15.81098368
15,-7.27696665,-19.09906895,-3.10002788,20.67217577
16,-21.53856243,-24.89145510,-0.29582707,32.91780251
17,-38.26166026,-31.48295060,1.10548078,49.56160723
18,-58.40322818,-37.64647855,-1.53367608,69.50213358
19,-83.77686321,-39.98741649,-8.52988565,93.22186029
20,-113.18242949,-33.87876832,-15.72037447,119.18541632
21,-139.43654799,-17.83327856,-17.35551060,141.63965012
22,-153.49868185,2.72647543,-11.77775273,153.97400579
23,-152.46751872,17.84209698,-2.76025993,153.53274480
24,-142.05241765,23.62601827,4.70190985,144.08048465
25,-131.21539009,21.21858128,8.69556355,133.20405254
26,-125.22924227,16.39393808,10.84368845,126.76241519
27,-123.33595525,14.63572287,13.86418287,124.97270826
28,-121.44291985,17.76148935,19.23895772,124.23361373
29,-116.07995916,24.02818351,26.65100755,121.49973961
30,-106.36034103,30.33379129,34.77696762,115.94006432
31,-93.57270566,34.25267253,42.27502128,108.24173984
32,-79.78366279,34.83666620,48.29109227,99.55428546
33,-66.69681388,32.39268229,52.46941631,90.83386206
34,-55.18786631,27.86481840,54.73244891,82.56990769
35,-45.38075680,22.27466621,55.06089143,74.74808096
36,-36.98522270,16.39540541,53.38443050,66.98218745
37,-29.66859140,10.66446451,49.60222230,58.77360442
38,-23.31621690,5.26928445,43.69887766,49.80967013
39,-18.10371960,0.31402760,35.88859031,40.19744011
40,-14.37750880,-4.41464393,26.70507806,30.64902991
41,-12.42207528,-8.19640855,16.97279562,22.57354333
42,-12.24717206,-10.63976331,7.65096907,17.93697618
43,-13.51111584,-11.48070603,-0.38921303,17.73438324
44,-15.61048090,-10.68193791,-6.55777498,20.01987323
45,-17.87122877,-8.46990863,-10.63468098,22.45476808
46,-19.73643173,-5.27129090,-12.73933564,24.07496454
47,-20.87439396,-1.59354960,-13.22039421,24.76001912
48,-21.19045881,1.91103320,-12.52466719,24.68916525
49,-20.77147957,4.95720195,-11.09023523,24.06286625
50,-19.80573869,7.48219799,-9.28247398,23.11741541
51,-18.51103891,9.40199456,-7.37023371,22.03125980
52,-17.08605116,10.72074994,-5.52935181,20.91509873
53,-15.68598531,11.49842034,-3.85985446,19.82832020
54,-14.41659788,11.82281975,-2.40684688,18.79920937
55,-13.33904337,11.78935341,-1.17948227,17.84124744
56,-12.47944444,11.48837481,-0.16577542,16.96310027
57,-11.83922897,10.99861336,0.65696782,16.17307779
58,-11.40418737,10.38478332,1.31541481,15.47997191
59,-11.15150202,9.69772838,1.83621835,14.89206604
60,-11.05473439,8.97588862,2.24390326,14.41557598
61,-11.08708745,8.24729524,2.55994205,14.05328041
62,-11.22335484,7.53162558,2.80253287,13.80374110
63,-11.44094218,6.84207715,2.98675721,13.66125530
64,-11.72027421,6.18696061,3.12491654,13.61647577
65,-12.04482131,5.57099296,3.22692980,13.65747996
66,-12.40090923,4.99631323,3.30072730,13.77100201
67,-12.77742065,4.46326017,3.35260941,13.94357055
68,-13.16545740,3.97095560,3.38755752,14.16239043
69,-13.55800384,3.51773405,3.40949545,14.41591413
70,-13.94961403,3.10145375,3.42150461,14.69412946
71,-14.33613287,2.71971773,3.42599851,14.98863022
72,-14.71445481,2.37002796,3.42486302,15.29254392
73,-15.08231917,2.04989014,3.41956813,15.60037972
74,-15.43813928,1.75688251,3.41125663,15.90784248
75,-15.78086140,1.48869906,3.40081429,16.21164240
76,-16.10984947,1.24317441,3.38892509,16.50931694
77,-16.42479148,1.01829596,3.37611481,16.79907298
78,-16.72562415,0.81220742,3.36278529,17.07965190
79,-17.01247244,0.62320648,3.34924135,17.35021678
80,-17.28560147,0.44973883,3.33571196,17.61026001
81,-17.54537831,0.29038988,3.32236692,17.85952822
82,-17.79224190,0.14387536,3.30932987,18.09796221
83,-18.02667951,0.00903138,3.29668866,18.32564902
84,-18.24920836,-0.12610887,3.28450335,18.54285499
85,-18.46036145,-0.25152501,3.27281262,18.74992032
86,-18.66067675,-0.36730437,3.26163873,18.94713847
87,-18.85068898,-0.47429920,3.25099144,19.13484727
88,-19.03092354,-0.57327977,3.24087110,19.31341363
89,-19.20189208,-0.66494241,3.23127106,19.48322151
90,-19.36408930,-0.74991686,3.22217950,19.64466265
91,-19.51799091,-0.82877289,3.21358098,19.79812962
92,-19.66405224,-0.90202630,3.20545751,19.94401062
93,-19.80270751,-0.97014437,3.19778947,20.08268563
94,-19.93436961,-1.03355074,3.19055630,20.21452370
95,-20.05943015,-1.09262976,3.18373698,20.33988099
