sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
100,-18.39469168,0.14289331,3.33242665,18.69465613
101,-18.59126390,0.02007210,3.32326245,18.88596223
102,-18.77977058,-0.09781216,3.31432006,19.07024037
103,-18.96050094,-0.20882491,3.30562707,19.24763295
104,-19.13374730,-0.31289585,3.29720318,19.41828361
105,-19.29980192,-0.41052475,3.28906165,19.58235969
106,-19.45895453,-0.50217233,3.28121062,19.74004639
107,-19.61149033,-0.58826342,3.27365403,19.89154136
108,-19.75768853,-0.66918971,3.26639249,20.03705045
109,-19.89782113,-0.74531249,3.25942401,20.17678422
110,-20.03215214,-0.81696508,3.25274451,20.31095513
111,-20.16093695,-0.88445510,3.24634830,20.43977536
112,-20.28442196,-0.94806657,3.24022849,20.56345509
113,-20.40284433,-1.00806182,3.23437727,20.68220108
114,-20.51643186,-1.06468330,3.22878619,20.79621569
115,-20.62540303,-1.11815514,3.22344635,20.90569606
116,-20.72996709,-1.16868472,3.21834858,21.01083356
117,-20.83032414,-1.21646395,3.21348357,21.11181340
