sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
89,-6.47356970,1.64091052,7.67083621,10.17061552
90,-7.77235639,1.42596434,6.90971365,10.49700152
91,-8.99095607,1.22592900,6.26084219,11.02444274
92,-10.12766111,1.03972324,5.71219122,11.67388849
93,-11.18225523,0.86633012,5.25194655,12.38451866
94,-12.15579704,0.70479866,4.86880212,13.11355699
95,-13.05040605,0.55424332,4.55217181,13.83266250
96,-13.86905692,0.41384224,4.29233023,14.52398375
97,-14.61538623,0.28283453,4.08049283,15.17695397
98,-15.29351522,0.16051702,3.90884597,15.78595737
99,-15.90789070,0.04624078,3.77053729,16.34870258
100,-16.46314550,-0.06059250,3.65963625,16.86510506
101,-16.96397873,-0.16053411,3.57107342,17.33651957
102,-17.41505564,-0.25644492,3.50056620,17.76524389
103,-17.82092620,-0.34675961,3.44453711,18.15407637
104,-18.18596114,-0.43142148,3.40002975,18.50609385
105,-18.51430382,-0.51083862,3.36462619,18.82448170
106,-18.80983621,-0.58538724,3.33636860,19.11240361
107,-19.07615722,-0.65541395,3.31368702,19.37291572
108,-19.31657143,-0.72123811,3.29533422,19.60890981
109,-19.53408651,-0.78315412,3.28032830,19.82307796
110,-19.73141776,-0.84143348,3.26790293,20.01789316
111,-19.91099807,-0.89632666,3.25746499,20.19560160
112,-20.07499209,-0.94806486,3.24855900,20.35822364
113,-20.22531330,-0.99686158,3.24083776,20.50756106
114,-20.36364303,-1.04291410,3.23403833,20.64520844
115,-20.49145047,-1.08640480,3.22796276,20.77256752
116,-20.61001299,-1.12750236,3.22246268,20.89086314
117,-20.72043625,-1.16636291,3.21742726,21.00115995
