sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,2.80374995,-1.89775857,-2.38521197,4.14146562
1,4.10739041,-1.45235705,-2.48809921,5.01703444
2,5.42552392,-0.77643966,-2.50266366,6.02515508
3,6.73331014,0.20382700,-2.39188961,7.14843667
4,7.99384358,1.56863063,-2.10971731,8.41504869
5,9.15357256,3.39541253,-1.60204492,9.89359716
6,10.13636378,5.74438215,-0.81017395,11.67904871
7,10.83587675,8.63828443,0.32268942,13.86146858
8,11.10588592,12.03732830,1.84246908,16.48128232
9,10.74850212,15.81230686,3.77594810,19.48889761
10,9.50161263,19.72196991,6.13008720,22.73355908
11,7.03055931,23.40411332,8.90847335,26.01042449
12,2.93646065,26.39170275,12.18644979,29.21736357
13,-3.19629766,28.16163885,16.09937418,32.59576768
14,-11.68703566,28.20983740,20.77303275,36.93102515
15,-22.58063839,26.12467616,26.05958353,43.26067300
16,-35.49592841,21.40902589,31.03291526,51.78174536
17,-49.73511354,14.20453861,33.73345018,61.75189144
18,-64.89998790,5.04879599,31.90019779,72.49221606
19,-82.05507250,-4.39671969,24.85758040,85.85024968
20,-103.01596268,-11.18309549,15.00985913,104.70265547
21,-127.31960075,-12.35206769,6.75726114,128.09572549
22,-150.27203318,-7.18207995,3.28004842,150.47931733
23,-164.99650218,1.78361585,4.49237176,165.06728453
24,-167.58887640,10.08435659,7.98134437,168.08160994
25,-160.27082409,14.50304166,11.24765172,161.31827218
26,-149.80959636,14.24996868,12.99018001,151.04542875
27,-142.80700108,10.41781184,13.05808491,143.78068001
28,-141.01574316,5.02489297,11.92790134,141.60848915
29,-142.64721054,0.06106006,10.34503699,143.02185215
30,-144.65487044,-2.51020450,9.40956507,144.98231817
31,-144.64962930,-2.36266399,9.66850888,144.99164632
32,-141.64162363,-0.13898328,11.10963256,142.07671448
33,-135.81148382,3.49981453,13.60738109,136.53632725
34,-127.93212150,7.84764561,16.90876246,129.28309828
35,-118.83745403,12.12332243,20.65797772,121.22733796
36,-109.42590214,15.41995162,24.41068357,113.17104064
37,-100.15336136,17.56892860,27.88318835,105.43640376
38,-91.19306626,18.51419082,30.95514304,98.06717839
39,-82.58964106,18.31069822,33.56645723,91.01119453
40,-74.31630701,17.11670873,35.69880432,84.20391817
41,-66.33652052,15.16170538,37.34908578,77.62322767
42,-58.54419632,12.67051832,38.50331141,71.20723241
43,-50.88676619,9.93561592,39.12016452,64.95049429
44,-43.38931735,7.10915364,39.12542307,58.85551508
45,-36.12457160,4.27641778,38.37708056,52.87790403
46,-29.22264755,1.48751636,36.88332732,47.08031084
47,-23.07683129,-1.24085557,34.65698764,41.65557174
48,-17.76120170,-3.88166851,31.79735178,36.62784756
49,-13.41465555,-6.34327266,28.49915059,32.13085240
50,-10.11094898,-8.48194100,25.04089954,28.30585208
51,-7.83389682,-10.15107370,21.75221770,25.25021211
52,-6.46676341,-11.20299240,18.96581010,22.95709085
53,-5.80180293,-11.52690318,16.96505194,21.31533255
54,-5.57164267,-11.08232226,15.94020439,20.19780148
55,-5.48410485,-9.91544456,15.96387048,19.57642990
56,-5.26921653,-8.15315413,16.99012235,19.56790286
57,-4.77384677,-5.97827530,18.87449384,20.36604788
58,-3.91936904,-3.59565578,21.40680435,22.05768498
59,-2.69383718,-1.21468239,24.34723175,24.52590275
60,-1.13892646,0.98678829,27.45784227,27.49916375
61,0.66701593,2.91823498,30.52527066,30.67169957
62,2.62613065,4.53234417,33.37367851,33.78226048
63,4.63578461,5.80512292,35.86945342,36.63069259
64,6.59954295,6.74365019,37.92012370,39.07641957
65,8.43414223,7.37592837,39.46996188,41.02946460
66,10.07296777,7.74180674,40.49420839,42.44032475
67,11.46688248,7.87407459,40.99315892,43.28890762
68,12.58330166,7.83396525,40.98676039,43.58468790
69,13.40428276,7.66158518,40.50994177,43.35239400
70,13.92420314,7.39147714,39.58849667,42.61181100
71,14.14740299,7.05259910,38.30217297,41.43603045
72,14.08600743,6.66850654,36.71020592,39.88137164
73,13.75802423,6.25785815,34.87324170,38.00772298
74,13.18573732,5.83506776,32.85164338,35.87676347
75,12.39437465,5.41098930,30.70365833,33.55017083
76,11.41101024,4.99356811,28.48387901,31.08823315
77,10.26365738,4.58842437,26.24201047,28.54889516
78,8.98051485,4.19935497,24.02195629,25.98727790
79,7.58933655,3.82875281,21.86122468,23.45571405
80,6.11690399,3.47794912,19.79064379,21.00433827
81,4.58858859,3.14748793,17.83436116,18.68224460
82,3.02799616,2.83734257,16.01009054,16.53911342
83,1.45668352,2.54708400,14.32956100,14.62688902
84,-0.10529674,2.27600993,12.79911805,13.00033582
85,-1.64016206,2.02324237,11.42042631,11.71365777
86,-3.13375568,1.78780031,10.19122572,10.81100070
87,-4.57436027,1.56865292,9.10609860,10.31050317
88,-5.95262009,1.36475768,8.15721216,10.19001275
89,-7.26141611,1.17508712,7.33500875,10.38803865
90,-8.49570328,0.99864674,6.62882444,10.82199533
91,-9.65231969,0.83448669,6.02742395,11.41023588
92,-10.72977703,0.68170857,5.51944654,12.08540988
93,-11.72804113,0.53946886,5.09376304,12.79782784
94,-12.64831042,0.40697997,4.73974837,13.51334910
95,-13.49279924,0.28350957,4.44747701,14.20971713
96,-14.26453132,0.16837890,4.20785071,14.87317091
97,-14.96714783,0.06096025,4.01266882,15.49582981
98,-15.60473303,-0.03932587,3.85465166,16.07381657
99,-16.18165932,-0.13301375,3.72742722,16.60594787
100,-16.70245271,-0.22059564,3.62549038,17.09282802
101,-17.17167875,-0.30252479,3.54414313,17.53622032
102,-17.59384819,-0.38114678,3.47942263,17.93864959
103,-17.97334139,-0.45518025,3.42802315,18.30299244
104,-18.31434978,-0.52457885,3.38721630,18.63233279
105,-18.62083281,-0.58967739,3.35477325,18.92980818
106,-18.89648835,-0.65078459,3.32889115,19.19849757
107,-19.14473470,-0.70818476,3.30812565,19.44134995
108,-19.36870243,-0.76213983,3.29133027,19.66113796
109,-19.57123414,-0.81289124,3.27760308,19.86043000
110,-19.75489067,-0.86066160,3.26624061,20.04157607
111,-19.92196218,-0.90565628,3.25669867,20.20670375
112,-20.07448291,-0.94806482,3.24855957,20.35772164
113,-20.21424837,-0.98806225,3.24150502,20.49632794
