sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,6.30901307,-2.39032916,-3.43869896,7.57244808
1,7.80821519,-1.74296536,-3.56117335,8.75717468
2,9.32401780,-0.76895333,-3.58624093,10.01946711
3,10.82934959,0.62909365,-3.47777389,11.39146534
4,12.28486939,2.55229266,-3.19337848,12.94719583
5,13.63476749,5.09211260,-2.68634379,14.80043709
6,14.80150648,8.31155204,-1.90938741,17.08251304
7,15.67926108,12.22196391,-0.82022540,19.89694448
8,16.12577531,16.75817321,0.61176399,23.26480720
9,15.95255801,21.75622004,2.39973726,27.08460737
10,14.91427246,26.93953883,4.53795567,31.12502718
11,12.70065348,31.92015731,7.00948603,35.06188723
12,8.93916553,36.22075645,9.80706651,38.57499749
13,3.22363681,39.31986584,12.96532580,41.52762162
14,-4.81082864,40.71446768,16.58740688,44.22616893
15,-15.35515174,39.98187376,20.82330379,47.62290305
16,-28.26720142,36.81312728,25.73322736,53.07014233
17,-43.00644181,31.00559072,30.98981335,61.41066052
18,-58.86624950,22.47469263,35.51005905,72.32780539
19,-75.60867079,11.45907286,37.37919272,85.11865541
20,-94.11702094,-0.92381022,34.59471168,100.27791946
21,-116.06345753,-12.05030007,26.67692870,119.69792994
22,-141.95678231,-18.05894599,15.96567727,143.98873715
23,-168.90674449,-15.79323422,6.86806100,169.78246330
24,-190.84447603,-5.42947283,3.03887314,190.94587704
25,-201.95658282,8.63294164,4.90815659,202.20059106
26,-200.58133517,19.51972615,9.76427691,201.76529145
27,-190.27875970,23.13992083,13.99981770,192.19119965
28,-177.51235371,18.79723572,15.43173659,179.17061780
29,-167.98368194,9.69260964,14.15603842,168.85750651
30,-164.08898733,0.76960780,11.86815288,164.51942473
31,-164.66955080,-3.91482466,10.53670009,165.05274570
32,-166.57444980,-2.78604074,11.37352854,166.98552781
33,-166.66821275,3.22141056,14.52728560,167.33114669
34,-163.12933369,11.72419557,19.36926094,164.69306160
35,-155.69882845,20.16272590,24.98881685,158.97516053
36,-145.20896077,26.66012760,30.58593427,150.77103193
37,-132.90930838,30.30908515,35.64618242,140.90484455
38,-119.94313700,31.04377610,39.93460397,130.17236551
39,-107.08745393,29.33312050,43.39802874,119.21217910
40,-94.71622884,25.86980130,46.05237820,108.44921467
41,-82.89655689,21.33879018,47.89848602,98.08898039
42,-71.53728345,16.28499640,48.88256584,88.16058798
43,-60.53545541,11.06897488,48.90124812,78.60277116
44,-49.88691090,5.88925853,47.84225793,69.37051887
45,-39.74073279,0.84648141,45.64568116,60.52743660
46,-30.38874092,-4.04524497,42.36578707,52.29435434
47,-22.19581053,-8.66506715,38.21137861,45.03162055
48,-15.49410677,-12.72222716,33.54685588,39.08086422
49,-10.47766664,-15.95521050,28.84790981,34.59121479
50,-7.13476836,-18.10380667,24.62186118,31.38293778
51,-5.24101626,-18.98079010,21.31610486,29.01921727
52,-4.41193027,-18.52830441,19.24211097,27.07437954
53,-4.19202400,-16.83863875,18.53508497,25.39019879
54,-4.14802637,-14.13551823,19.15504719,24.16474355
55,-3.93917212,-10.72701545,20.92120127,23.83867866
56,-3.35161730,-6.94832684,23.56374524,24.79440813
57,-2.29858850,-3.11110115,26.77706044,27.05500739
58,-0.79699428,0.47956501,30.26309303,30.27738400
59,1.06641336,3.65163178,33.76010747,33.97376206
60,3.16869029,6.35492211,37.05713846,37.73138142
61,5.37788433,8.54636467,39.99733893,41.25226188
62,7.57152608,10.22959969,42.47423355,44.33997331
63,9.64693398,11.43997678,44.42440679,46.87711939
64,11.52516895,12.23139192,45.81914561,48.80400160
65,13.15077052,12.66600796,46.65653016,50.10191942
66,14.48912922,12.80698463,46.95466327,50.78084406
67,15.52285848,12.71384015,46.74620806,50.87051046
68,16.24803871,12.43986930,46.07411961,50.41402194
69,16.67081251,12.03103262,44.98834218,49.46324563
70,16.80453629,11.52581445,43.54322896,48.07545764
71,16.66752451,10.95566155,41.79547763,46.31085017
72,16.28133251,10.34572490,39.80242837,44.23063550
73,15.66948536,9.71572035,37.62062398,41.89557664
74,14.85655311,9.08079397,35.30457520,39.36484497
75,13.86748169,8.45232798,32.90570569,36.69515450
76,12.72710494,7.83865631,30.47147079,33.94015712
77,11.45978056,7.24567973,28.04465389,31.15010525
78,10.08910900,6.67738242,25.66284685,28.37180405
79,8.63770768,6.13625831,23.35811812,25.64888579
80,7.12702329,5.62365829,21.15686661,23.02244553
81,5.57717277,5.14006970,19.07985257,20.53207117
82,4.00680864,4.68533929,17.14238979,18.21725686
83,2.43300775,4.25884947,15.35467742,16.11903981
84,0.87118426,3.85965633,13.72224531,14.28131385
85,-0.66497156,3.48659685,12.24648416,12.75048701
86,-2.16352734,3.13837122,10.92523074,11.57112316
87,-3.61431449,2.81360524,9.75337965,10.77534493
88,-5.00890607,2.51089708,8.72349509,10.36788844
89,-6.34056744,2.22885151,7.82639990,10.31615771
90,-7.60418189,1.96610444,7.05172321,10.55537536
91,-8.79615369,1.72133995,6.38839277,11.00667493
92,-9.91429233,1.49330149,5.82506252,11.59545148
93,-10.95768171,1.28079867,5.35047057,12.26127111
94,-11.92653859,1.08271084,4.95372657,12.95970650
95,-12.82206448,0.89798812,4.62453079,13.66008804
96,-13.64629532,0.72565081,4.35332986,14.34222528
97,-14.40195263,0.56478749,4.13141583,14.99345928
98,-15.09229972,0.41455229,3.95097656,15.60639549
99,-15.72100588,0.27416171,3.80510591,16.17726866
100,-16.29202091,0.14289107,3.68778197,16.70479270
101,-16.80946181,0.02007082,3.59382154,17.18935608
102,-17.27751278,-0.09781288,3.51881797,17.63247275
103,-17.70033920,-0.20882531,3.45906864,18.03637357
104,-18.08201567,-0.31289608,3.41149748,18.40368196
105,-18.42646785,-0.41052487,3.37357661,18.73724279
106,-18.73742737,-0.50217240,3.34325037,19.03997596
107,-19.01839872,-0.58826345,3.31886396,19.31477159
108,-19.27263719,-0.66918973,3.29909832,19.56441691
109,-19.50313629,-0.74531250,3.28291189,19.79154684
110,-19.71262334,-0.81696509,3.26948969,19.99861280
111,-19.90356194,-0.88445511,3.25819953,20.18786524
112,-20.07815979,-0.94806657,3.24855502,20.36134673
113,-20.23838080,-1.00806182,3.24018482,20.52089285
114,-20.38596012,-1.06468330,3.23280732,20.66813885
115,-20.52242132,-1.11815515,3.22621031,20.80453030
116,-20.64909464,-1.16868472,3.22023458,20.93133642
117,-20.76713567,-1.21646395,3.21476113,21.04966502
