sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,10.66538088,-2.26127186,-2.99674976,11.30682134
1,11.88896917,-1.77053403,-2.89999521,12.36496465
2,13.10561692,-1.12148622,-2.73223183,13.43428513
3,14.29889891,-0.28241783,-2.48339011,14.51569828
4,15.44650786,0.77846288,-2.14370659,15.61397091
5,16.51825134,2.09001871,-1.70426489,16.73694489
6,17.47346318,3.67412820,-1.15754971,17.89304487
7,18.25773992,5.54065964,-0.49785355,19.08643064
8,18.79897466,7.68174207,0.27874392,20.30980816
9,19.00280997,10.06584765,1.17525566,21.53623229
10,18.74793173,12.63247499,2.19611076,22.71315194
11,17.88215258,15.28847554,3.35158009,23.76430000
12,16.22105057,17.90719808,4.66479463,24.60793639
13,13.55200908,20.33148304,6.18116520,25.20382820
14,9.64758816,22.38091051,7.97843704,25.64442571
15,4.29252566,23.86240174,10.17278389,26.29306991
16,-2.67309370,24.58132526,12.91227474,27.89469162
17,-11.29794636,24.34833778,16.34485756,31.42673246
18,-21.46641722,22.97719416,20.54703053,37.56246775
19,-32.88131503,20.27409368,25.40796555,46.23618135
20,-45.12940062,16.03335817,30.48993365,56.77470765
21,-57.86697723,10.07603507,34.93174094,68.33988632
22,-71.10123740,2.38206154,37.50926699,80.42390992
23,-85.42384494,-6.66128894,36.96418235,93.31643387
24,-101.94364305,-15.97382946,32.59242683,108.21245711
25,-121.71834971,-23.68345234,24.85037128,126.46661031
26,-144.81018567,-27.48267406,15.55211899,148.21321011
27,-169.52328954,-25.49644099,7.34931842,171.58737331
28,-192.48421802,-17.30486012,2.64709621,193.27865761
29,-209.74652375,-4.50424150,2.55982383,209.81049811
30,-218.37906697,9.61624533,6.51444123,218.68773859
31,-217.66690477,21.68016913,12.66159121,219.11007977
32,-209.34253557,27.92236502,18.76827337,212.02878049
33,-196.84829249,26.94287667,23.09125182,200.02093583
34,-184.07264572,19.49984539,24.87486889,186.76654404
35,-174.12481728,8.05872796,24.38032306,176.00794085
36,-168.57441305,-4.12365827,22.56317048,170.12769897
37,-167.32286311,-14.01792944,20.60843602,169.16899982
38,-169.01393360,-19.59399216,19.51968056,171.26194034
39,-171.72184775,-20.14924213,19.88034662,174.03911380
40,-173.62291248,-16.19293580,21.80999593,175.73503587
41,-173.44370251,-9.03828428,25.06490161,175.47836851
42,-170.61908140,-0.30742817,29.20241486,173.10039424
43,-165.21221605,8.48437427,33.73813334,168.83519355
44,-157.70517944,16.18319636,38.25523382,163.08366682
45,-148.76498277,22.08644050,42.45634702,156.27338978
46,-139.05324513,25.91179028,46.16854123,148.79099454
47,-129.10653313,27.70082254,49.31956433,140.95478670
48,-119.28488939,27.70354280,51.90232595,133.00459601
49,-109.77173736,26.27296998,53.93962789,125.09830827
50,-100.60550403,23.78327593,55.45589233,117.31354419
51,-91.72645666,20.57451069,56.45870221,109.65691222
52,-83.02709576,16.92156212,56.93059153,102.08295718
53,-74.39862523,13.02309702,56.83028400,94.52215440
54,-65.76878001,9.00604243,56.10191008,86.91412738
55,-57.12784994,4.94139540,54.69020169,79.24031037
56,-48.54073895,0.86714257,52.55906831,71.55005895
57,-40.14401131,-3.10926410,49.71034169,63.97130011
58,-32.12852686,-6.95978319,46.19907492,56.70128168
59,-24.71046590,-10.67338656,42.14191347,50.00469155
60,-18.09584864,-14.13730075,37.71596569,44.15673310
61,-12.44531614,-17.20837125,33.14729869,39.36695753
62,-7.84621587,-19.72936482,28.69036157,35.69240517
63,-4.29756270,-21.55168045,24.60171293,32.98769853
64,-1.71048472,-22.55906666,21.11276081,30.94488513
65,0.07683901,-22.68687214,18.40637056,29.21462902
66,1.27388202,-21.93277779,16.60112495,27.53664588
67,2.10802405,-20.35733691,15.74511319,25.82195812
68,2.79632224,-18.07516374,15.81900991,24.18206023
69,3.52337339,-15.23950991,16.74648964,22.91509846
70,4.42767296,-12.02383891,18.40908107,22.42925001
71,5.59668989,-8.60385035,20.66245555,23.07132957
72,7.06923325,-5.14252554,23.35167273,24.93431866
73,8.84282195,-1.77958715,26.32376184,27.82629814
74,10.88363128,1.37434180,29.43690545,31.41454516
75,13.13695832,4.32105184,32.56621424,35.38091962
76,15.53675790,6.92610524,35.60655243,39.46122598
77,18.01343630,9.15575883,38.47309786,43.45677239
78,20.49961875,11.00580200,41.10035564,47.22924179
79,22.93397367,12.48848146,43.44026038,50.68516094
80,25.26338625,13.62766456,45.45986292,53.76384531
81,27.44385727,14.45462052,47.13894839,56.42855493
82,29.44050168,15.00456897,48.46780077,58.66010518
83,31.22697221,15.31401467,49.44522554,60.45223873
84,32.78456513,15.41880599,50.07686941,61.80825300
85,34.10119466,15.35281331,50.37382931,62.73852910
86,35.17036128,15.14710887,50.35151761,63.25871122
87,35.99018976,14.82953306,50.02873937,63.38835518
88,36.56257622,14.42454477,49.42693654,63.14991313
89,36.89245841,13.95327010,48.56955789,62.56795656
90,36.98720739,13.43368137,47.48152071,61.66856666
91,36.85612937,12.88085425,46.18873829,60.47884112
92,36.51006223,12.30726466,44.71769442,59.02648221
93,35.96104966,11.72309822,43.09505296,57.33944292
94,35.22207680,11.13655420,41.34729581,55.44561663
95,34.30685284,10.55413196,39.50038681,53.37256234
96,33.22962850,9.98089342,37.57946172,51.14726177
97,32.00503833,9.42069822,35.60854660,48.79590787
98,30.64796066,8.87641063,33.61030748,46.34372587
99,29.17338947,8.35007912,31.60583465,43.81482921
100,27.59631456,7.84309007,29.61446456,41.23211309
101,25.93160788,7.35629808,27.65364132,38.61718901
102,24.19391477,6.89013533,25.73881929,35.99036392
103,22.39754993,6.44470242,23.88340666,33.37066895
104,20.55639857,6.01984337,22.09874914,30.77594434
105,18.68382342,5.61520694,20.39415174,28.22299119
106,16.79257875,5.23029635,18.77693552,25.72780614
107,14.89473246,4.86450942,17.25252556,23.30592511
108,13.00159732,4.51717055,15.82456564,20.97291683
109,11.12367233,4.18755615,14.49505498,18.74508820
110,9.27059505,3.87491457,13.26450165,16.64048977
111,7.45110535,3.57848165,12.13208786,14.68032894
112,5.67302100,3.29749266,11.09584204,12.89086249
113,3.94322509,3.03119140,10.15281303,11.30560736
114,2.26766509,2.77883699,9.29924229,9.96695275
115,0.65136308,2.53970886,8.53073030,8.92455906
116,-0.90156350,2.31311024,7.84239402,8.22596133
117,-2.38787139,2.09837064,7.22901305,7.89707027
118,-3.80515250,1.89484729,6.68516235,7.92218578
119,-5.15178728,1.70192601,6.20533046,8.24279020
120,-6.42689191,1.51902151,5.78402230,8.77879718
121,-7.63026041,1.34557731,5.41584656,9.45319239
122,-8.76230308,1.18106525,5.09558766,10.20479710
123,-9.82398234,1.02498494,4.81826312,10.98985362
124,-10.81674748,0.87686289,4.57916717,11.77878120
125,-11.74246921,0.73625159,4.37390176,12.55223749
126,-12.60337507,0.60272851,4.19839630,13.29792752
127,-13.40198686,0.47589504,4.04891753,14.00833541
128,-14.14106061,0.35537536,3.92207097,14.67918688
129,-14.82352997,0.24081539,3.81479536,15.30841914
130,-15.45245351,0.13188167,3.72435152,15.89548699
131,-16.03096632,0.02826026,3.64830679,16.44088873
132,-16.56223627,-0.06826850,3.58451630,16.94582804
133,-17.04942505,-0.15936433,3.53110218,17.41197789
134,-17.49565406,-0.24611488,3.48643140,17.84134769
135,-17.90397512,-0.32875888,3.44909318,18.23613587
136,-18.27734595,-0.40752086,3.41787656,18.59863781
137,-18.61861000,-0.48261203,3.39174857,18.93117828
138,-18.93048068,-0.55423103,3.36983344,19.23606114
139,-19.21552943,-0.62256473,3.35139306,19.51553211
140,-19.47617741,-0.68778894,3.33580897,19.77175161
141,-19.71469048,-0.75006906,3.32256589,20.00677556
142,-19.93317690,-0.80956075,3.31123687,20.22254236
143,-20.13358770,-0.86641053,3.30147003,20.42086495
144,-20.31771902,-0.92075634,3.29297685,20.60342678
145,-20.48721629,-0.97272806,3.28552198,20.77178100
146,-20.64357979,-1.02244802,3.27891431,20.92735209
147,-20.78817138,-1.07003149,3.27299937,21.07143947
148,-20.92222199,-1.11558708,3.26765283,21.20522253
149,-21.04683978,-1.15921719,3.26277498,21.32976675
150,-21.16301851,-1.20101836,3.25828614,21.44603055
151,-21.27164623,-1.24108166,3.25412280,21.55487259
152,-21.37351379,-1.27949302,3.25023444,21.65705931
