k,t,x,y,z
318,6.36,-759,-1145,-2482
319,6.38000000000001,-761,-1146,-2483
320,6.40000000000001,-762,-1145,-2483
321,6.42,-761,-1145,-2482
322,6.44000000000001,-760,-1145,-2482
323,6.46000000000001,-760,-1144,-2483
324,6.48,-761,-1144,-2485
325,6.5,-762,-1144,-2485
326,6.52000000000001,-761,-1144,-2484
327,6.54000000000001,-760,-1144,-2483
328,6.56,-760,-1144,-2483
329,6.58000000000001,-759,-1144,-2484
330,6.60000000000001,-758,-1143,-2484
331,6.62,-758,-1143,-2484
332,6.64,-759,-1143,-2485
333,6.66000000000001,-760,-1142,-2486
334,6.68000000000001,-761,-1142,-2486
335,6.7,-761,-1142,-2485
336,6.72000000000001,-760,-1143,-2482
337,6.74000000000001,-763,-1145,-2484
338,6.76000000000001,-766,-1146,-2492
339,6.78,-766,-1146,-2496
340,6.80000000000001,-764,-1144,-2490
341,6.82000000000001,-761,-1143,-2484
342,6.84,-760,-1144,-2485
343,6.86,-759,-1145,-2486
344,6.88000000000001,-758,-1146,-2484
345,6.90000000000001,-758,-1146,-2483
346,6.92,-759,-1145,-2485
347,6.94000000000001,-761,-1144,-2486
348,6.96000000000001,-762,-1143,-2486
349,6.98,-761,-1142,-2485
350,7,-760,-1142,-2485
351,7.02000000000001,-760,-1142,-2485
352,7.04000000000001,-761,-1143,-2484
353,7.06,-762,-1144,-2484
354,7.08000000000001,-761,-1144,-2484
355,7.10000000000001,-760,-1144,-2484
356,7.12,-760,-1144,-2484
357,7.14,-761,-1144,-2485
358,7.16000000000001,-761,-1144,-2485
359,7.18000000000001,-761,-1144,-2484
360,7.2,-762,-1144,-2485
361,7.22000000000001,-762,-1144,-2487
362,7.24000000000001,-762,-1144,-2487
363,7.26000000000001,-762,-1144,-2485
364,7.28,-761,-1144,-2484
365,7.30000000000001,-761,-1144,-2485
366,7.32000000000001,-762,-1144,-2485
367,7.34,-761,-1144,-2483
368,7.36,-760,-1144,-2482
369,7.38000000000001,-761,-1144,-2482
370,7.40000000000001,-762,-1144,-2482
371,7.42,-762,-1144,-2482
372,7.44000000000001,-761,-1144,-2481
373,7.46000000000001,-760,-1144,-2480
374,7.48,-759,-1144,-2481
375,7.5,-759,-1144,-2484
376,7.52000000000001,-761,-1144,-2486
377,7.54000000000001,-761,-1144,-2484
378,7.56,-761,-1144,-2483
379,7.58000000000001,-762,-1145,-2484
380,7.60000000000001,-761,-1146,-2484
381,7.62,-760,-1146,-2483
382,7.64,-759,-1146,-2482
383,7.66000000000001,-758,-1145,-2483
384,7.68000000000001,-758,-1144,-2484
385,7.7,-758,-1144,-2484
386,7.72000000000001,-757,-1144,-2482
387,7.74000000000001,-757,-1145,-2481
388,7.76000000000001,-758,-1146,-2482
389,7.78,-758,-1145,-2482
390,7.80000000000001,-757,-1144,-2481
391,7.82000000000001,-756,-1144,-2480
392,7.84,-757,-1143,-2481
393,7.86,-759,-1143,-2483
394,7.88000000000001,-761,-1144,-2483
395,7.90000000000001,-761,-1144,-2481
396,7.92,-761,-1144,-2480
397,7.94000000000001,-762,-1144,-2481
398,7.96000000000001,-761,-1144,-2483
399,7.98,-760,-1144,-2483
400,8,-760,-1145,-2482
401,8.02000000000001,-760,-1146,-2482
402,8.04000000000001,-760,-1146,-2482
403,8.06,-763,-1146,-2485
404,8.08000000000001,-758,-1146,-2482
405,8.10000000000001,-750,-1148,-2474
406,8.12,-751,-1147,-2476
407,8.14,-755,-1145,-2481
408,8.16000000000001,-759,-1146,-2482
409,8.18000000000001,-760,-1145,-2481
410,8.2,-760,-1144,-2480
411,8.22000000000001,-761,-1145,-2479
412,8.24000000000001,-762,-1146,-2479
413,8.26000000000001,-761,-1146,-2479
414,8.28,-760,-1146,-2478
415,8.30000000000001,-760,-1145,-2479
416,8.32000000000001,-760,-1144,-2481
417,8.34,-760,-1144,-2482
418,8.36,-760,-1144,-2480
419,8.38000000000001,-760,-1144,-2478
420,8.40000000000001,-759,-1143,-2479
421,8.42,-758,-1142,-2480
422,8.44000000000001,-758,-1142,-2479
423,8.46000000000001,-758,-1142,-2478
424,8.48,-755,-1143,-2477
425,8.5,-754,-1144,-2478
426,8.52000000000001,-754,-1144,-2482
427,8.54000000000001,-756,-1142,-2478
428,8.56,-759,-1142,-2476
429,8.58000000000001,-759,-1144,-2480
430,8.60000000000001,-759,-1143,-2481
431,8.62,-759,-1143,-2483
432,8.64,-759,-1144,-2483
433,8.66000000000001,-758,-1145,-2482
434,8.68000000000001,-758,-1146,-2483
435,8.7,-758,-1146,-2484
436,8.72000000000001,-758,-1146,-2483
437,8.74000000000001,-758,-1146,-2482
438,8.76000000000001,-759,-1146,-2482
439,8.78,-756,-1148,-2479
440,8.80000000000001,-752,-1148,-2482
441,8.82000000000001,-754,-1146,-2484
442,8.84,-756,-1146,-2474
443,8.86,-756,-1145,-2475
444,8.88000000000001,-757,-1144,-2482
445,8.90000000000001,-759,-1143,-2482
446,8.92,-760,-1142,-2481
447,8.94000000000001,-756,-1142,-2476
448,8.96000000000001,-756,-1143,-2474
449,8.98,-756,-1144,-2480
450,9,-756,-1144,-2484
451,9.02000000000001,-758,-1144,-2484
452,9.04000000000001,-757,-1143,-2484
453,9.06,-758,-1143,-2484
454,9.08000000000001,-758,-1144,-2485
455,9.10000000000001,-758,-1144,-2484
456,9.12,-759,-1144,-2482
457,9.14,-759,-1144,-2482
458,9.16000000000001,-758,-1144,-2482
459,9.18000000000001,-758,-1144,-2483
460,9.2,-759,-1144,-2483
461,9.22000000000001,-759,-1144,-2482
462,9.24000000000001,-759,-1143,-2484
463,9.26000000000001,-760,-1143,-2486
464,9.28,-760,-1144,-2486
465,9.30000000000001,-758,-1145,-2481
466,9.32000000000001,-758,-1145,-2476
467,9.34,-760,-1144,-2478
468,9.36,-763,-1144,-2486
469,9.38000000000001,-764,-1144,-2487
470,9.40000000000001,-762,-1144,-2482
471,9.42,-762,-1144,-2483
472,9.44000000000001,-762,-1144,-2484
473,9.46000000000001,-762,-1144,-2485
474,9.48,-762,-1144,-2486
475,9.5,-761,-1144,-2486
476,9.52000000000001,-760,-1144,-2485
477,9.54000000000001,-760,-1144,-2485
478,9.56,-760,-1144,-2486
479,9.58000000000001,-759,-1144,-2486
480,9.60000000000001,-758,-1145,-2487
481,9.62,-758,-1146,-2488
482,9.64,-759,-1145,-2488
483,9.66000000000001,-760,-1144,-2487
484,9.68000000000001,-760,-1145,-2485
485,9.7,-761,-1146,-2485
486,9.72000000000001,-762,-1146,-2486
487,9.74000000000001,-761,-1146,-2486
488,9.76000000000001,-761,-1146,-2486
489,9.78,-761,-1146,-2485
490,9.80000000000001,-759,-1146,-2484
491,9.82000000000001,-759,-1145,-2484
492,9.84,-760,-1144,-2484
493,9.86,-759,-1144,-2483
494,9.88000000000001,-758,-1143,-2482
495,9.90000000000001,-759,-1143,-2483
496,9.92,-760,-1144,-2485
497,9.94000000000001,-760,-1144,-2485
498,9.96000000000001,-760,-1144,-2484
499,9.98,-759,-1144,-2485
500,10,-759,-1144,-2486
501,10.02,-762,-1145,-2489
502,10.04,-760,-1145,-2488
503,10.06,-754,-1145,-2480
504,10.08,-756,-1145,-2478
505,10.1,-760,-1144,-2483
506,10.12,-760,-1144,-2486
507,10.14,-760,-1144,-2485
508,10.16,-760,-1144,-2484
509,10.18,-760,-1145,-2484
510,10.2,-761,-1146,-2484
511,10.22,-761,-1146,-2483
512,10.24,-760,-1146,-2482
513,10.26,-760,-1145,-2482
514,10.28,-760,-1143,-2483
515,10.3,-760,-1142,-2484
516,10.32,-760,-1142,-2484
517,10.34,-759,-1143,-2483
518,10.36,-757,-1144,-2481
519,10.38,-765,-1145,-2484
520,10.4,-765,-1146,-2490
521,10.42,-761,-1145,-2482
522,10.44,-763,-1144,-2478
523,10.46,-760,-1144,-2484
524,10.48,-761,-1144,-2484
525,10.5,-762,-1144,-2483
526,10.52,-761,-1144,-2483
527,10.54,-759,-1144,-2484
528,10.56,-759,-1143,-2486
529,10.58,-760,-1142,-2488
530,10.6,-760,-1142,-2487
531,10.62,-760,-1142,-2486
532,10.64,-760,-1143,-2486
533,10.66,-761,-1144,-2487
534,10.68,-762,-1144,-2487
535,10.7,-760,-1144,-2486
536,10.72,-758,-1145,-2485
537,10.74,-759,-1146,-2485
538,10.76,-760,-1146,-2486
539,10.78,-761,-1146,-2485
540,10.8,-761,-1146,-2484
541,10.82,-761,-1146,-2485
542,10.84,-762,-1146,-2486
543,10.86,-761,-1146,-2486
544,10.88,-760,-1145,-2485
545,10.9,-760,-1144,-2484
546,10.92,-760,-1144,-2484
547,10.94,-760,-1144,-2485
548,10.96,-760,-1144,-2487
549,10.98,-759,-1144,-2487
550,11,-757,-1144,-2486
551,11.02,-757,-1144,-2487
552,11.04,-759,-1144,-2488
553,11.06,-759,-1144,-2487
554,11.08,-758,-1144,-2486
555,11.1,-757,-1145,-2486
556,11.12,-757,-1146,-2487
557,11.14,-759,-1146,-2487
558,11.16,-760,-1146,-2486
559,11.18,-761,-1146,-2485
560,11.2,-762,-1146,-2485
561,11.22,-762,-1146,-2486
562,11.24,-761,-1146,-2486
563,11.26,-760,-1145,-2486
564,11.28,-760,-1144,-2486
565,11.3,-761,-1144,-2487
566,11.32,-761,-1144,-2487
567,11.34,-760,-1144,-2486
568,11.36,-761,-1144,-2485
569,11.38,-761,-1145,-2483
570,11.4,-761,-1146,-2483
571,11.42,-762,-1146,-2484
572,11.44,-761,-1146,-2483
573,11.46,-760,-1146,-2483
574,11.48,-760,-1146,-2485
575,11.5,-760,-1146,-2486
576,11.52,-760,-1146,-2486
577,11.54,-760,-1146,-2486
578,11.56,-760,-1145,-2486
579,11.58,-761,-1144,-2487
580,11.6,-761,-1144,-2488
581,11.62,-760,-1144,-2487
582,11.64,-760,-1144,-2485
583,11.66,-760,-1145,-2485
584,11.68,-761,-1145,-2486
585,11.7,-762,-1144,-2486
586,11.72,-762,-1144,-2485
587,11.74,-762,-1144,-2484
588,11.76,-762,-1144,-2486
589,11.78,-762,-1144,-2487
590,11.8,-762,-1145,-2486
591,11.82,-761,-1146,-2485
592,11.84,-760,-1146,-2484
593,11.86,-760,-1146,-2485
594,11.88,-761,-1146,-2486
595,11.9,-761,-1146,-2485
596,11.92,-760,-1147,-2484
597,11.94,-760,-1147,-2485
598,11.96,-760,-1146,-2487
599,11.98,-760,-1146,-2488
600,12,-760,-1145,-2487
601,12.02,-759,-1144,-2485
602,12.04,-759,-1144,-2485
603,12.06,-760,-1144,-2486
604,12.08,-760,-1145,-2485
605,12.1,-760,-1145,-2484
606,12.12,-761,-1145,-2485
607,12.14,-761,-1146,-2487
608,12.16,-761,-1146,-2488
609,12.18,-762,-1145,-2487
610,12.2,-761,-1144,-2486
611,12.22,-761,-1144,-2487
612,12.24,-761,-1144,-2487
613,12.26,-761,-1144,-2486
614,12.28,-761,-1144,-2485
615,12.3,-760,-1144,-2485
616,12.32,-761,-1143,-2486
617,12.34,-762,-1143,-2486
618,12.36,-762,-1144,-2486
619,12.38,-761,-1145,-2485
620,12.4,-762,-1146,-2486
621,12.42,-764,-1145,-2492
622,12.44,-767,-1144,-2496
623,12.46,-765,-1144,-2491
624,12.48,-759,-1144,-2486
625,12.5,-759,-1144,-2487
626,12.52,-760,-1143,-2488
627,12.54,-759,-1142,-2488
628,12.56,-758,-1142,-2487
629,12.58,-759,-1142,-2487
630,12.6,-760,-1143,-2489
631,12.62,-761,-1144,-2489
632,12.64,-761,-1144,-2488
633,12.66,-760,-1144,-2487
634,12.68,-760,-1144,-2487
635,12.7,-760,-1144,-2488
636,12.72,-760,-1144,-2488
637,12.74,-760,-1144,-2487
638,12.76,-760,-1145,-2486
639,12.78,-760,-1146,-2485
640,12.8,-760,-1146,-2484
641,12.82,-760,-1146,-2484
642,12.84,-760,-1146,-2483
643,12.86,-759,-1146,-2483
644,12.88,-759,-1146,-2485
645,12.9,-761,-1145,-2486
646,12.92,-762,-1144,-2485
647,12.94,-762,-1144,-2484
648,12.96,-762,-1144,-2485
649,12.98,-762,-1144,-2486
650,13,-762,-1144,-2486
651,13.02,-761,-1144,-2486
652,13.04,-760,-1145,-2486
653,13.06,-760,-1145,-2486
654,13.08,-760,-1145,-2486
655,13.1,-761,-1146,-2485
656,13.12,-762,-1146,-2484
657,13.14,-762,-1146,-2484
658,13.16,-762,-1146,-2484
659,13.18,-762,-1146,-2484
660,13.2,-761,-1146,-2484
661,13.22,-759,-1146,-2483
662,13.24,-759,-1146,-2483
663,13.26,-760,-1145,-2484
664,13.28,-760,-1145,-2483
665,13.3,-760,-1145,-2485
666,13.32,-760,-1144,-2486
667,13.34,-760,-1144,-2488
668,13.36,-760,-1144,-2490
669,13.38,-760,-1144,-2485
670,13.4,-761,-1144,-2482
671,13.42,-762,-1144,-2482
672,13.44,-762,-1144,-2482
673,13.46,-761,-1144,-2483
674,13.48,-763,-1145,-2486
675,13.5,-761,-1145,-2484
676,13.52,-758,-1147,-2484
677,13.54,-763,-1145,-2490
678,13.56,-763,-1143,-2487
679,13.58,-760,-1146,-2482
680,13.6,-759,-1146,-2482
681,13.62,-759,-1145,-2482
682,13.64,-761,-1144,-2483
683,13.66,-761,-1144,-2484
684,13.68,-760,-1144,-2483
685,13.7,-760,-1144,-2483
686,13.72,-760,-1144,-2484
687,13.74,-759,-1144,-2484
688,13.76,-759,-1144,-2484
689,13.78,-760,-1144,-2483
690,13.8,-760,-1144,-2483
691,13.82,-760,-1144,-2485
692,13.84,-759,-1144,-2485
693,13.86,-758,-1144,-2484
694,13.88,-758,-1144,-2483
695,13.9,-759,-1145,-2482
696,13.92,-760,-1146,-2482
697,13.94,-760,-1146,-2482
698,13.96,-760,-1146,-2481
699,13.98,-759,-1146,-2481
700,14,-758,-1146,-2484
701,14.02,-759,-1145,-2486
702,14.04,-760,-1144,-2486
703,14.06,-760,-1144,-2485
704,14.08,-760,-1143,-2484
705,14.1,-760,-1142,-2484
706,14.12,-760,-1142,-2484
707,14.14,-759,-1142,-2483
708,14.16,-759,-1143,-2482
709,14.18,-760,-1144,-2482
710,14.2,-760,-1144,-2483
711,14.22,-760,-1144,-2483
712,14.24,-760,-1145,-2481
713,14.26,-760,-1145,-2482
714,14.28,-760,-1144,-2485
715,14.3,-760,-1145,-2486
716,14.32,-760,-1145,-2485
717,14.34,-760,-1144,-2484
718,14.36,-763,-1145,-2484
719,14.38,-765,-1146,-2488
720,14.4,-764,-1143,-2490
721,14.42,-758,-1146,-2482
722,14.44,-756,-1149,-2478
723,14.46,-760,-1146,-2481
724,14.48,-760,-1146,-2482
725,14.5,-761,-1146,-2482
726,14.52,-761,-1146,-2481
727,14.54,-761,-1146,-2480
728,14.56,-762,-1146,-2482
729,14.58,-762,-1145,-2483
730,14.6,-761,-1144,-2482
731,14.62,-760,-1144,-2482
732,14.64,-759,-1144,-2483
733,14.66,-759,-1144,-2484
734,14.68,-760,-1145,-2484
735,14.7,-759,-1146,-2483
736,14.72,-758,-1146,-2481
737,14.74,-759,-1146,-2480
738,14.76,-760,-1146,-2480
739,14.78,-760,-1146,-2480
740,14.8,-760,-1146,-2479
741,14.82,-762,-1145,-2479
742,14.84,-765,-1144,-2484
743,14.86,-766,-1145,-2490
744,14.88,-761,-1146,-2480
745,14.9,-757,-1145,-2474
746,14.92,-759,-1145,-2481
747,14.94,-760,-1145,-2482
748,14.96,-760,-1145,-2482
