sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,-13.09317727,4.31811759,48.58642321,50.50463297
1,-15.71612795,6.88899879,64.17192508,66.42658316
2,-18.27470590,10.42029771,78.46458882,81.23570138
3,-23.14236142,9.97180234,89.16253355,92.65507608
4,-30.62886628,-1.23512583,84.99554841,90.35428177
5,-41.08750556,-10.88501361,68.69365482,80.78047317
6,-49.58743909,-16.12537817,34.38069055,62.45777630
7,-58.15847042,-26.37923368,-9.89118108,64.62280646
8,-64.61538741,-26.21723345,-41.75981042,81.27960006
9,-65.20580303,-13.43395514,-56.32328141,87.20424261
10,-61.54082889,-1.10678382,-60.12834119,86.04601098
11,-53.35703901,16.18009444,-54.77918530,78.16347107
12,-46.87119272,27.73122275,-46.13714490,71.37622547
13,-43.52198438,32.40144586,-26.07801676,60.20033037
14,-37.40554627,39.70955438,5.80664280,54.86110372
15,-32.14376477,34.88961621,27.66254832,54.91560355
16,-33.73529480,17.44252119,34.78646152,51.50154916
17,-38.77423735,6.80546409,35.73704481,53.16852636
18,-45.53915015,2.57168062,35.82533591,57.99898646
19,-51.33532767,3.61539385,42.85470809,66.96949264
20,-58.27244727,8.11963561,52.63295824,78.94197164
21,-68.56165848,14.97133784,58.64040960,91.45238985
22,-80.01296893,21.68027287,61.94525054,103.48586132
23,-89.73741066,25.24177783,63.90775405,113.02279084
24,-95.40767001,23.36042914,64.03387282,117.25472278
25,-95.04137828,17.32297980,60.76854999,114.13047745
26,-88.12222321,9.15101261,53.97159695,103.74102628
27,-75.68916111,-1.88688467,44.39019662,87.76616090
28,-59.52192649,-16.08957937,32.57699659,69.73517767
29,-41.44438729,-31.94105564,18.70813451,55.56853939
30,-22.27740100,-46.35703785,3.31432975,51.53874596
31,-4.24344129,-56.88355320,-11.44912413,58.17927347
32,10.83570131,-64.54247088,-23.10108942,69.40319375
33,21.22981582,-68.74212805,-30.07988240,77.98066795
34,25.80169975,-68.48382271,-31.27646823,79.58630001
35,25.83099231,-64.71100299,-27.09245206,74.75797637
36,23.55828908,-58.93913185,-18.28682881,66.05469215
37,18.39139198,-51.79507332,-6.14886182,55.30625119
38,10.03662974,-43.69233302,6.46240233,45.29367003
39,0.91689443,-34.45175643,17.96150623,38.86360666
40,-5.64340204,-25.18836488,27.72261774,37.87935119
41,-8.49147406,-18.13379399,33.26746946,38.82865102
42,-9.55420275,-12.33389282,34.84729994,38.18038783
43,-10.14080875,-6.07980997,33.05362101,35.10472836
44,-9.59265418,-1.19352740,27.69868531,29.33701910
45,-7.42407970,1.63524278,21.32961645,22.64384058
46,-4.17385311,3.24109713,15.75641400,16.61897538
47,-1.26233314,3.35818172,10.10258355,10.72068392
48,0.04252976,2.05317388,4.89956335,5.31253733
49,-0.01599978,0.30248368,0.83693282,0.89006119
50,0.03516688,-0.49387232,-1.18376841,1.28314233
51,-0.04811154,-0.53721838,-1.38860439,1.48967797
52,0.01599978,-0.30248368,-0.83693282,0.89006119
