sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,-7.09914454,-7.59174642,4.77899568,11.43989802
1,-9.01732548,-9.47158442,6.46432434,14.58802795
2,-10.96158396,-11.30327100,8.34049606,17.81808443
3,-12.93610374,-13.06792938,10.27555519,21.06420169
4,-13.08086968,-12.85919041,11.01757485,21.39754390
5,-13.33961231,-12.59867251,11.62547782,21.72149949
6,-15.12558062,-12.04601696,12.04062700,22.77863939
7,-19.34253629,-11.24635716,12.31259742,25.53848693
8,-24.68706424,-10.48943270,12.43666604,29.56602783
9,-30.23190805,-9.86876968,12.62874173,34.21762699
10,-35.58102064,-9.30435519,13.24706985,39.09047090
11,-40.31592199,-8.83050470,14.35805039,43.69788313
12,-43.54890510,-8.39627164,16.30741388,47.25395497
13,-44.00622057,-8.13227853,19.27384818,48.72537970
14,-41.87999294,-7.96293892,23.03548979,48.45591805
15,-38.79184932,-7.56030115,27.48784723,48.14091267
16,-35.69587501,-6.86181444,32.36784486,48.67193617
17,-33.54477789,-6.57291202,36.66365031,50.12662516
18,-32.51499788,-6.85436317,39.95676489,51.96874486
19,-32.73772433,-7.21376154,42.46881841,54.10542937
20,-34.04755673,-7.83720176,44.41038848,56.50610990
21,-35.39408327,-8.82597463,45.98219744,58.69413463
22,-36.09019201,-9.87624042,47.34848985,60.34833532
23,-36.72962776,-10.93341952,48.17027313,61.55469463
24,-37.03527310,-11.45019631,48.89375854,62.39645882
25,-36.45558093,-10.44990854,49.95424211,62.71870753
26,-35.37554086,-7.66464349,50.46146384,62.10100630
27,-34.66284792,-4.04476353,49.33935134,60.43380452
28,-33.53539788,-0.32736544,47.67404009,58.28845664
29,-31.59014178,3.14887078,46.31205241,56.14854088
30,-29.13661991,6.29661065,44.95197675,53.93765048
31,-26.44345064,9.08939255,43.73530820,51.91002140
32,-23.43796692,11.12147806,43.60130055,50.73557900
33,-20.61029925,11.68585514,44.67869523,50.57202243
34,-17.65417524,11.51297167,47.15245133,51.64854389
35,-15.53008673,11.22078779,49.62641782,53.19653201
36,-14.68836335,10.93651014,51.22622981,54.40112033
37,-14.18800376,10.80105447,52.62737880,55.56620580
38,-13.21580938,10.91919352,54.25956327,56.90330931
39,-12.67404103,10.62763814,55.04099056,57.47250342
40,-12.72166102,9.64490700,54.92092823,57.19417145
41,-12.52050071,8.43560349,54.68333943,56.72909267
42,-11.93285015,7.07995802,54.89189363,56.61836013
43,-11.34125448,5.38649348,55.32393477,56.73073350
44,-10.56069614,3.38725253,55.89635274,56.98599856
45,-9.91934466,0.91366761,56.28635060,57.16101338
