sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,-101.59928523,-44.00807299,-11.03268573,111.26924734
1,-119.55767867,-29.42181630,-9.81706746,123.51541044
2,-138.45084508,-9.47734996,-6.63618468,138.93342151
3,-143.50863743,12.41885592,1.06280547,144.04890335
4,-137.24518829,32.05237459,9.87901570,141.28408041
5,-122.14333371,48.61800943,18.69755989,132.78668441
6,-106.79113137,41.43329494,22.16893925,116.67272833
7,-93.45275937,22.68366063,22.42978040,98.74746448
8,-90.48926955,5.33407378,19.39689052,92.69843369
9,-91.72206325,-3.08861044,17.32370859,93.39479258
10,-95.00466924,2.98814201,18.49868735,96.83500196
11,-96.17079625,9.85056727,20.46822242,98.81702210
12,-95.41012848,15.18279933,22.56994097,99.21195617
13,-92.40331325,22.53227457,26.76674929,98.80553914
14,-87.82448150,29.86049965,31.99100090,98.12345860
15,-80.80319978,35.27265433,38.23494174,96.10009369
16,-71.61222375,38.98405628,44.16274567,92.72764065
17,-60.66974647,41.32293096,49.45583729,88.51148288
18,-48.20112803,41.40501947,53.69880272,83.19426539
19,-35.22781900,40.10014902,57.30979965,78.31624556
20,-23.29080505,36.69650345,60.03103193,74.11355989
21,-12.39105462,31.99067252,61.37808648,70.31508276
22,-2.74752782,26.09906821,60.82392442,66.24394351
23,6.04808358,20.36210958,59.05962623,62.76331948
24,14.37743897,14.91836346,56.64585304,60.31600937
25,21.21981882,9.59985423,52.90726148,57.80671440
26,27.03713746,4.32818416,48.53052151,55.72209165
27,31.28242400,-0.92433731,43.54212994,53.62239766
28,34.42203183,-5.84510649,38.23888951,51.78082865
29,36.75940717,-10.40032717,32.75245410,50.32041405
30,36.87655668,-14.48708369,26.88397485,47.88010161
31,35.67530834,-18.12886539,20.76984615,45.08624950
32,32.90423031,-20.30536602,14.24938264,41.20729507
33,29.41697619,-21.46735590,7.67427628,37.21693665
34,25.48138946,-21.62226052,1.20550361,33.44064291
35,20.86790914,-21.02989312,-4.39979576,29.95136456
36,15.79991062,-20.01190375,-9.35772757,27.16027490
37,10.98051593,-18.09146785,-13.33458454,25.01367794
38,6.59102707,-15.63823278,-16.73655454,23.83502087
39,3.20565935,-12.48706548,-19.39221003,23.28649536
40,1.26086645,-9.96933356,-21.03244646,23.30968039
41,0.64928654,-8.35216472,-21.74357158,23.30156934
42,0.30825531,-6.69630099,-22.14751876,23.13975055
43,0.00131540,-4.63702935,-22.39123863,22.86634230
44,-0.46581135,-0.46487194,-22.25817693,22.26790350
45,-0.25295132,4.12909618,-21.58916560,21.98193556
46,1.19510423,8.40435735,-20.19329993,21.90504185
47,3.89904551,11.31521992,-18.81458594,22.29855157
48,7.38554643,13.22537486,-17.55594721,23.18767169
49,11.67465039,14.23732154,-15.77327426,24.24448323
50,16.13782204,14.87082466,-13.69548695,25.86768426
51,20.36211979,15.24510730,-11.25336312,27.81487732
52,24.16714297,14.99581869,-9.11729549,29.86721371
53,27.56942751,14.12105718,-7.42381644,31.85263945
54,30.49616074,13.36882781,-5.73256174,33.78762557
55,33.05951312,12.71866814,-4.09715834,35.65785515
56,34.68618307,12.09554068,-2.97280497,36.85472791
57,35.89900326,10.99709909,-2.18970250,37.60943260
58,36.86724658,9.07693701,-1.73642017,38.00789142
59,37.89952049,7.56297811,-0.84984811,38.65610602
60,39.01693428,6.48182715,0.41789637,39.55388579
61,40.16205714,6.49550161,1.62394002,40.71633033
62,41.15200822,6.63295689,2.63975164,41.76663964
63,41.67158641,6.11870203,3.16687354,42.23729059
64,41.80904332,5.47214241,3.30792760,42.29518685
65,41.64915572,4.85747418,3.15227861,42.04978107
66,41.55412535,4.26028561,3.05560091,41.88355362
67,41.51427948,3.67178818,2.92795191,41.77906571
68,41.50852499,3.09430381,2.30514680,41.68748091
69,41.75905267,2.76342492,1.58988019,41.88057684
70,42.42875785,2.84658189,0.96016039,42.53497889
71,43.09951749,2.94162768,0.77099527,43.20666632
72,43.70938470,2.98489486,0.90746435,43.82058192
73,43.73431182,2.99502961,0.96989583,43.84747348
74,43.76449300,2.82755637,0.99596229,43.86704758
75,44.34751175,2.18134604,0.98583876,44.41206984
76,45.01756455,1.15383553,0.31794535,45.03347137
77,45.63240459,-0.16778707,-1.07512148,45.64537641
78,45.73097728,-0.92543347,-1.88193962,45.77903894
79,45.58736315,-1.31050694,-2.19880081,45.65917030
80,45.53660353,-1.23988805,-1.54268664,45.57959484
81,45.76718201,-1.09101627,-1.19134815,45.79568294
82,46.43072234,-1.03250026,-1.83545747,46.47845670
83,47.10085912,-1.01143885,-2.56074318,47.18126052
84,47.71232749,-1.00584052,-3.20187788,47.83021986
85,47.74011526,-0.99601957,-3.23149782,47.85972459
86,47.60193114,-0.99396048,-3.09352345,47.71269949
87,47.52451872,-1.01803519,-3.03725783,47.63235466
88,46.48981037,-1.68207716,-2.67303101,46.59696285
89,44.36845535,-3.05414604,-1.94208696,44.51583247
90,42.42190693,-2.87931357,-0.29752181,42.52054978
91,41.12252298,-1.83651299,1.50881365,41.19115433
92,42.98204701,-0.48708024,1.55187452,43.01281120
93,44.98494390,0.87989275,0.70953524,44.99914254
94,45.68279877,2.12634852,-0.77404215,45.73880850
95,44.95678273,2.46900235,-2.17655700,45.07710823
96,43.32978834,2.13519407,-3.42241461,43.51715217
97,43.13371413,-2.03370095,-3.46256789,43.32023327
98,43.34901712,-6.45702338,-3.17868596,43.94239958
