sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,-101.59928523,-44.00807299,-11.03268573,111.26924734
1,-131.52994096,-19.69764517,-9.00665528,133.30132195
2,-140.33170738,13.51203501,2.36702767,141.00058867
3,-123.27880063,41.79739967,15.93405393,131.14335430
4,-101.01126306,27.55813131,20.70958118,106.73149778
5,-93.91769533,3.64329738,17.72111527,95.64436752
6,-95.81239714,5.46467250,18.64488509,97.76251752
7,-95.67484709,12.63340254,21.44010058,98.85826793
8,-91.59170406,23.39035613,27.49231400,98.44783564
9,-82.18908351,32.89242155,36.57996731,95.78648575
10,-67.08119111,38.75743504,45.62883089,89.91115159
11,-47.69641601,40.10446912,53.01081245,81.81358555
12,-27.87774555,36.69809272,58.44952292,74.43295934
13,-10.32267392,29.21763994,60.09647134,67.61519021
14,4.95923051,20.39828887,58.20377850,61.87377463
15,17.75505356,11.61580613,53.48039022,57.53538926
16,27.16599796,2.86102313,46.48917785,53.92050218
17,33.30180937,-5.36754049,38.14455375,50.91981912
18,35.60457753,-12.63562494,28.86761746,47.54665389
19,33.65459772,-18.00559445,18.65211998,42.48217225
20,28.80878839,-20.53046137,7.94397743,36.25676364
21,22.09199079,-20.62824266,-1.92084978,30.28646754
22,14.28023694,-18.83351911,-9.88106483,25.61761214
23,7.21473826,-15.16166066,-15.93412253,23.14788679
24,2.73572416,-10.95326214,-19.76028717,22.75801149
25,1.12670728,-8.02738640,-21.36854005,22.85438482
26,0.18433709,-3.98851041,-22.03042797,22.38932674
27,-0.01377507,2.83282203,-21.50538144,21.69116182
28,2.62373974,8.98578867,-19.54774407,21.67354854
29,7.91855164,12.47150497,-17.38577913,22.81462716
30,14.75603053,14.22121704,-14.28869434,24.98299897
31,21.43727974,14.88016830,-10.53648601,28.14238634
32,27.15989562,13.89587339,-7.60765740,31.44251387
33,31.83216977,12.91255738,-4.78696749,34.68337106
34,34.67504654,11.80301874,-2.91216061,36.74439799
35,36.60128072,8.91534938,-1.91011549,37.71983226
36,38.53933856,6.97933673,0.02784580,39.16621674
37,40.47572568,6.95279695,1.97355944,41.11594206
38,41.47459447,6.04809068,2.97293702,42.01856425
39,41.52611887,5.06935371,3.02904247,41.94391486
40,41.50407211,4.09149348,3.00265675,41.81320687
41,41.50773791,3.12837534,2.14068062,41.68046967
42,42.33630432,2.98083965,1.16278855,42.45703882
43,43.30760509,2.99655355,0.98292000,43.42227681
44,43.52002853,2.99739115,1.00173018,43.63462731
45,44.25757830,2.24382476,0.98796065,44.32543348
46,45.23004081,0.54773843,-0.44618244,45.23555778
47,45.51288207,-0.71536975,-1.70131794,45.55028728
48,45.50920347,-1.02094932,-1.35967292,45.54095573
49,46.14291225,-1.00797379,-1.63959418,46.18303402
50,47.11664173,-1.00313291,-2.61347769,47.19972954
51,47.52097471,-0.99502350,-3.01503749,47.62692054
52,47.50359562,-1.01014885,-3.01022036,47.60959383
53,45.90187750,-2.05510310,-2.46410032,46.01388483
54,42.98602141,-2.51178621,-0.48955979,43.06212693
55,42.88840955,-1.05743533,1.02386495,42.91365916
56,44.93750670,0.91792901,0.12405868,44.94705210
57,44.68260510,2.02444966,-1.84616417,44.76652675
58,43.49723308,-0.72574360,-3.02208847,43.60813007
59,43.48274827,-5.97585276,-3.01664263,43.99500365
