speed_kmh,sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
30,0,-101.59928523,-44.00807299,-11.03268573,111.26924734
30,1,-119.55767867,-29.42181630,-9.81706746,123.51541044
30,2,-138.45084508,-9.47734996,-6.63618468,138.93342151
30,3,-143.50863743,12.41885592,1.06280547,144.04890335
30,4,-137.24518829,32.05237459,9.87901570,141.28408041
30,5,-122.14333371,48.61800943,18.69755989,132.78668441
30,6,-106.79113137,41.43329494,22.16893925,116.67272833
30,7,-93.45275937,22.68366063,22.42978040,98.74746448
30,8,-90.48926955,5.33407378,19.39689052,92.69843369
30,9,-91.72206325,-3.08861044,17.32370859,93.39479258
30,10,-95.00466924,2.98814201,18.49868735,96.83500196
30,11,-96.17079625,9.85056727,20.46822242,98.81702210
30,12,-95.41012848,15.18279933,22.56994097,99.21195617
30,13,-92.40331325,22.53227457,26.76674929,98.80553914
30,14,-87.82448150,29.86049965,31.99100090,98.12345860
30,15,-80.80319978,35.27265433,38.23494174,96.10009369
30,16,-71.61222375,38.98405628,44.16274567,92.72764065
30,17,-60.66974647,41.32293096,49.45583729,88.51148288
30,18,-48.20112803,41.40501947,53.69880272,83.19426539
30,19,-35.22781900,40.10014902,57.30979965,78.31624556
30,20,-23.29080505,36.69650345,60.03103193,74.11355989
30,21,-12.39105462,31.99067252,61.37808648,70.31508276
30,22,-2.74752782,26.09906821,60.82392442,66.24394351
30,23,6.04808358,20.36210958,59.05962623,62.76331948
30,24,14.37743897,14.91836346,56.64585304,60.31600937
30,25,21.21981882,9.59985423,52.90726148,57.80671440
30,26,27.03713746,4.32818416,48.53052151,55.72209165
30,27,31.28242400,-0.92433731,43.54212994,53.62239766
30,28,34.42203183,-5.84510649,38.23888951,51.78082865
30,29,36.75940717,-10.40032717,32.75245410,50.32041405
30,30,36.87655668,-14.48708369,26.88397485,47.88010161
30,31,35.67530834,-18.12886539,20.76984615,45.08624950
30,32,32.90423031,-20.30536602,14.24938264,41.20729507
30,33,29.41697619,-21.46735590,7.67427628,37.21693665
30,34,25.48138946,-21.62226052,1.20550361,33.44064291
30,35,20.86790914,-21.02989312,-4.39979576,29.95136456
30,36,15.79991062,-20.01190375,-9.35772757,27.16027490
30,37,10.98051593,-18.09146785,-13.33458454,25.01367794
30,38,6.59102707,-15.63823278,-16.73655454,23.83502087
30,39,3.20565935,-12.48706548,-19.39221003,23.28649536
30,40,1.26086645,-9.96933356,-21.03244646,23.30968039
30,41,0.64928654,-8.35216472,-21.74357158,23.30156934
30,42,0.30825531,-6.69630099,-22.14751876,23.13975055
30,43,0.00131540,-4.63702935,-22.39123863,22.86634230
30,44,-0.46581135,-0.46487194,-22.25817693,22.26790350
30,45,-0.25295132,4.12909618,-21.58916560,21.98193556
30,46,1.19510423,8.40435735,-20.19329993,21.90504185
30,47,3.89904551,11.31521992,-18.81458594,22.29855157
30,48,7.38554643,13.22537486,-17.55594721,23.18767169
30,49,11.67465039,14.23732154,-15.77327426,24.24448323
30,50,16.13782204,14.87082466,-13.69548695,25.86768426
30,51,20.36211979,15.24510730,-11.25336312,27.81487732
30,52,24.16714297,14.99581869,-9.11729549,29.86721371
30,53,27.56942751,14.12105718,-7.42381644,31.85263945
30,54,30.49616074,13.36882781,-5.73256174,33.78762557
30,55,33.05951312,12.71866814,-4.09715834,35.65785515
30,56,34.68618307,12.09554068,-2.97280497,36.85472791
30,57,35.89900326,10.99709909,-2.18970250,37.60943260
30,58,36.86724658,9.07693701,-1.73642017,38.00789142
30,59,37.89952049,7.56297811,-0.84984811,38.65610602
30,60,39.01693428,6.48182715,0.41789637,39.55388579
30,61,40.16205714,6.49550161,1.62394002,40.71633033
30,62,41.15200822,6.63295689,2.63975164,41.76663964
30,63,41.67158641,6.11870203,3.16687354,42.23729059
30,64,41.80904332,5.47214241,3.30792760,42.29518685
30,65,41.64915572,4.85747418,3.15227861,42.04978107
30,66,41.55412535,4.26028561,3.05560091,41.88355362
30,67,41.51427948,3.67178818,2.92795191,41.77906571
30,68,41.50852499,3.09430381,2.30514680,41.68748091
30,69,41.75905267,2.76342492,1.58988019,41.88057684
30,70,42.42875785,2.84658189,0.96016039,42.53497889
30,71,43.09951749,2.94162768,0.77099527,43.20666632
30,72,43.70938470,2.98489486,0.90746435,43.82058192
30,73,43.73431182,2.99502961,0.96989583,43.84747348
30,74,43.76449300,2.82755637,0.99596229,43.86704758
30,75,44.34751175,2.18134604,0.98583876,44.41206984
30,76,45.01756455,1.15383553,0.31794535,45.03347137
30,77,45.63240459,-0.16778707,-1.07512148,45.64537641
30,78,45.73097728,-0.92543347,-1.88193962,45.77903894
30,79,45.58736315,-1.31050694,-2.19880081,45.65917030
30,80,45.53660353,-1.23988805,-1.54268664,45.57959484
30,81,45.76718201,-1.09101627,-1.19134815,45.79568294
30,82,46.43072234,-1.03250026,-1.83545747,46.47845670
30,83,47.10085912,-1.01143885,-2.56074318,47.18126052
30,84,47.71232749,-1.00584052,-3.20187788,47.83021986
30,85,47.74011526,-0.99601957,-3.23149782,47.85972459
30,86,47.60193114,-0.99396048,-3.09352345,47.71269949
30,87,47.52451872,-1.01803519,-3.03725783,47.63235466
30,88,46.48981037,-1.68207716,-2.67303101,46.59696285
30,89,44.36845535,-3.05414604,-1.94208696,44.51583247
30,90,42.42190693,-2.87931357,-0.29752181,42.52054978
30,91,41.12252298,-1.83651299,1.50881365,41.19115433
30,92,42.98204701,-0.48708024,1.55187452,43.01281120
30,93,44.98494390,0.87989275,0.70953524,44.99914254
30,94,45.68279877,2.12634852,-0.77404215,45.73880850
30,95,44.95678273,2.46900235,-2.17655700,45.07710823
30,96,43.32978834,2.13519407,-3.42241461,43.51715217
30,97,43.13371413,-2.03370095,-3.46256789,43.32023327
30,98,43.34901712,-6.45702338,-3.17868596,43.94239958
40,0,-101.59928523,-44.00807299,-11.03268573,111.26924734
40,1,-125.54380982,-24.55973073,-9.41186137,128.26929364
40,2,-139.39127623,2.01734252,-2.13457851,139.42221482
40,3,-135.73049575,28.22587166,8.70276387,138.90718270
40,4,-117.98715220,45.29744822,18.93478031,127.79418142
40,5,-99.06457439,28.84572721,21.81348673,105.45944283
40,6,-92.55374092,7.60097140,19.17016875,94.82333623
40,7,-93.42456867,0.80376286,17.88618890,95.12471719
40,8,-95.98605757,8.11109378,19.78384932,98.33877050
40,9,-95.34216691,14.54288280,22.31817418,98.99356105
40,10,-91.46931786,24.09281466,27.81533922,98.59408159
40,11,-83.92300136,32.24542449,35.25811963,96.57107516
40,12,-72.75993462,37.87040066,43.06763402,92.64446249
40,13,-58.37556107,40.84841885,49.90894065,86.98966496
40,14,-41.63044301,40.51694192,55.30526355,80.20840694
40,15,-25.64619879,36.84983299,59.29360431,74.37317537
40,16,-11.37964465,30.66027068,60.75689677,68.99963055
40,17,1.17461781,23.15116133,59.62320083,63.97094712
40,18,12.58459110,15.94439826,56.85318055,60.37284081
40,19,21.81966070,8.87202236,52.03332833,57.11635169
40,20,28.66128336,1.85164149,45.95683353,54.19343399
40,21,33.45776808,-4.82388096,39.12720932,51.70716180
40,22,36.37094929,-10.86540155,31.83082401,49.53891663
40,23,36.02465325,-16.22839722,23.94321831,46.19972101
40,24,33.03274713,-19.60622284,15.41680102,41.39135309
40,25,28.58002234,-21.11929965,6.75377010,36.17258499
40,26,23.13143544,-21.11154506,-1.39340786,31.34808169
40,27,16.63261541,-20.04194182,-8.25173928,27.32058800
40,28,10.30185683,-17.58720539,-13.64535945,24.52822623
40,29,5.16098567,-13.95360995,-17.78697602,23.18869379
40,30,1.98019081,-10.50884512,-20.44191387,23.07008505
40,31,0.89965656,-8.23808966,-21.56992736,23.10708267
40,32,0.29857236,-5.90594483,-22.18237690,22.95707244
40,33,-0.35645663,-0.93167986,-22.18134099,22.20376042
40,34,0.24386094,4.81911206,-21.17764918,21.72040824
40,35,2.71851873,9.71650393,-19.42717811,21.89100368
40,36,6.95125490,12.63724011,-17.78130727,22.89529800
40,37,12.51704744,14.12403885,-15.41629771,24.36856962
40,38,18.16931504,14.92330353,-12.44566355,26.60307385
40,39,23.36045518,14.87743370,-9.55591831,29.29785785
40,40,27.86739233,13.89486739,-7.24692670,31.97150046
40,41,31.68614990,13.03783303,-4.93747913,34.61756614
40,42,34.18095097,12.21295489,-3.28194171,36.44536758
40,43,35.88716266,10.53493736,-2.24836254,37.46903366
40,44,37.29308054,8.27409739,-1.35204951,38.22384834
40,45,38.79383750,6.74343331,0.23314680,39.37626287
40,46,40.32466751,6.72887703,1.80252995,40.92194656
40,47,41.31542626,6.34226303,2.80773500,41.89358093
40,48,41.67801932,5.55438590,3.17580792,42.16626914
40,49,41.56953419,4.76340335,3.07186497,41.95417188
40,50,41.52004372,3.97894064,3.01841027,41.81933523
40,51,41.51064553,3.20729889,2.33842457,41.69998427
40,52,41.95234651,2.87328699,1.47992642,42.07666025
40,53,42.80320587,2.94868434,0.89351551,42.91395510
40,54,43.60037775,2.98749086,0.95253702,43.71298855
40,55,43.62773358,2.99405717,0.99055291,43.74156731
40,56,44.10656220,2.43746505,0.99041971,44.18496346
40,57,44.92892416,1.24805645,0.31963059,44.94739186
40,58,45.61232898,-0.29824695,-1.26733487,45.63090668
40,59,45.58344418,-1.07975378,-2.05415510,45.64247808
40,60,45.53516183,-1.15499871,-1.48947446,45.57415406
40,61,45.95955672,-1.05853752,-1.42955899,45.99396693
40,62,46.80586497,-1.02030056,-2.28663289,46.87279273
40,63,47.60380521,-1.00910056,-3.10103834,47.71537481
40,64,47.63447252,-0.99463173,-3.12565425,47.74727195
40,65,47.54534913,-1.01000473,-3.05091399,47.65383940
40,66,46.49747345,-1.67912292,-2.67805483,46.60479019
40,67,43.91876557,-3.02720246,-1.57184056,44.05102276
40,68,41.54283866,-2.21566995,0.84225553,41.61040773
40,69,43.13667251,-0.62656429,1.30666149,43.16100627
40,70,45.02883754,1.07643761,0.22809371,45.04227963
40,71,45.16956291,2.23593480,-1.56455467,45.25192426
40,72,43.40806580,2.04945331,-3.19727153,43.57387956
40,73,43.29666533,-3.41394116,-3.24035168,43.55176347
40,74,43.40896351,-6.96478537,-3.09693718,44.07309121
50,0,-101.59928523,-44.00807299,-11.03268573,111.26924734
50,1,-131.52994096,-19.69764517,-9.00665528,133.30132195
50,2,-140.33170738,13.51203501,2.36702767,141.00058867
50,3,-123.27880063,41.79739967,15.93405393,131.14335430
50,4,-101.01126306,27.55813131,20.70958118,106.73149778
50,5,-93.91769533,3.64329738,17.72111527,95.64436752
50,6,-95.81239714,5.46467250,18.64488509,97.76251752
50,7,-95.67484709,12.63340254,21.44010058,98.85826793
50,8,-91.59170406,23.39035613,27.49231400,98.44783564
50,9,-82.18908351,32.89242155,36.57996731,95.78648575
50,10,-67.08119111,38.75743504,45.62883089,89.91115159
50,11,-47.69641601,40.10446912,53.01081245,81.81358555
50,12,-27.87774555,36.69809272,58.44952292,74.43295934
50,13,-10.32267392,29.21763994,60.09647134,67.61519021
50,14,4.95923051,20.39828887,58.20377850,61.87377463
50,15,17.75505356,11.61580613,53.48039022,57.53538926
50,16,27.16599796,2.86102313,46.48917785,53.92050218
50,17,33.30180937,-5.36754049,38.14455375,50.91981912
50,18,35.60457753,-12.63562494,28.86761746,47.54665389
50,19,33.65459772,-18.00559445,18.65211998,42.48217225
50,20,28.80878839,-20.53046137,7.94397743,36.25676364
50,21,22.09199079,-20.62824266,-1.92084978,30.28646754
50,22,14.28023694,-18.83351911,-9.88106483,25.61761214
50,23,7.21473826,-15.16166066,-15.93412253,23.14788679
50,24,2.73572416,-10.95326214,-19.76028717,22.75801149
50,25,1.12670728,-8.02738640,-21.36854005,22.85438482
50,26,0.18433709,-3.98851041,-22.03042797,22.38932674
50,27,-0.01377507,2.83282203,-21.50538144,21.69116182
50,28,2.62373974,8.98578867,-19.54774407,21.67354854
50,29,7.91855164,12.47150497,-17.38577913,22.81462716
50,30,14.75603053,14.22121704,-14.28869434,24.98299897
50,31,21.43727974,14.88016830,-10.53648601,28.14238634
50,32,27.15989562,13.89587339,-7.60765740,31.44251387
50,33,31.83216977,12.91255738,-4.78696749,34.68337106
50,34,34.67504654,11.80301874,-2.91216061,36.74439799
50,35,36.60128072,8.91534938,-1.91011549,37.71983226
50,36,38.53933856,6.97933673,0.02784580,39.16621674
50,37,40.47572568,6.95279695,1.97355944,41.11594206
50,38,41.47459447,6.04809068,2.97293702,42.01856425
50,39,41.52611887,5.06935371,3.02904247,41.94391486
50,40,41.50407211,4.09149348,3.00265675,41.81320687
50,41,41.50773791,3.12837534,2.14068062,41.68046967
50,42,42.33630432,2.98083965,1.16278855,42.45703882
50,43,43.30760509,2.99655355,0.98292000,43.42227681
50,44,43.52002853,2.99739115,1.00173018,43.63462731
50,45,44.25757830,2.24382476,0.98796065,44.32543348
50,46,45.23004081,0.54773843,-0.44618244,45.23555778
50,47,45.51288207,-0.71536975,-1.70131794,45.55028728
50,48,45.50920347,-1.02094932,-1.35967292,45.54095573
50,49,46.14291225,-1.00797379,-1.63959418,46.18303402
50,50,47.11664173,-1.00313291,-2.61347769,47.19972954
50,51,47.52097471,-0.99502350,-3.01503749,47.62692054
50,52,47.50359562,-1.01014885,-3.01022036,47.60959383
50,53,45.90187750,-2.05510310,-2.46410032,46.01388483
50,54,42.98602141,-2.51178621,-0.48955979,43.06212693
50,55,42.88840955,-1.05743533,1.02386495,42.91365916
50,56,44.93750670,0.91792901,0.12405868,44.94705210
50,57,44.68260510,2.02444966,-1.84616417,44.76652675
50,58,43.49723308,-0.72574360,-3.02208847,43.60813007
50,59,43.48274827,-5.97585276,-3.01664263,43.99500365
