t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
4.200000000000000400e-01,1.116000000000000014e+01,-2.581999999999999886e+02,-1.343000000000000114e+02,-7.000000000000000000e+00,2.911232213341972397e+02
4.400000000000000577e-01,1.117999999999999972e+01,-2.761999999999999886e+02,-1.293000000000000114e+02,-1.800000000000000000e+01,3.054978395995624396e+02
4.600000000000000755e-01,1.120000000000000107e+01,-2.911999999999999886e+02,-1.232999999999999972e+02,-2.900000000000000000e+01,3.175552392891668205e+02
4.800000000000000933e-01,1.122000000000000064e+01,-3.021999999999999886e+02,-1.182999999999999972e+02,-3.800000000000000000e+01,3.267471958563684211e+02
4.999999999999998890e-01,1.124000000000000021e+01,-3.061999999999999886e+02,-1.162999999999999972e+02,-4.200000000000000000e+01,3.302243631230136884e+02
5.199999999999999067e-01,1.125999999999999979e+01,-3.081999999999999886e+02,-1.142999999999999972e+02,-4.700000000000000000e+01,3.320553116575610488e+02
5.399999999999999245e-01,1.127999999999999936e+01,-3.121999999999999886e+02,-1.112999999999999972e+02,-5.600000000000000000e+01,3.361436151409096738e+02
5.599999999999999423e-01,1.130000000000000071e+01,-3.151999999999999886e+02,-1.122999999999999972e+02,-6.300000000000000000e+01,3.404869013633270356e+02
5.799999999999999600e-01,1.132000000000000028e+01,-3.201999999999999886e+02,-1.182999999999999972e+02,-6.800000000000000000e+01,3.480616755691439153e+02
5.999999999999999778e-01,1.133999999999999986e+01,-3.321999999999999886e+02,-1.293000000000000114e+02,-7.100000000000000000e+01,3.634781011285274417e+02
6.199999999999999956e-01,1.135999999999999943e+01,-3.521999999999999886e+02,-1.433000000000000114e+02,-7.500000000000000000e+01,3.875625497903532164e+02
6.400000000000000133e-01,1.138000000000000078e+01,-3.811999999999999886e+02,-1.553000000000000114e+02,-8.200000000000000000e+01,4.197088633803198832e+02
6.600000000000000311e-01,1.140000000000000036e+01,-4.171999999999999886e+02,-1.643000000000000114e+02,-9.100000000000000000e+01,4.575274090150228403e+02
6.800000000000000488e-01,1.141999999999999993e+01,-4.561999999999999886e+02,-1.713000000000000114e+02,-1.040000000000000000e+02,4.982751549094134589e+02
7.000000000000000666e-01,1.143999999999999950e+01,-4.971999999999999886e+02,-1.763000000000000114e+02,-1.220000000000000000e+02,5.414550119816050255e+02
7.200000000000000844e-01,1.146000000000000085e+01,-5.422000000000000455e+02,-1.763000000000000114e+02,-1.440000000000000000e+02,5.880463672194566698e+02
7.400000000000001021e-01,1.148000000000000043e+01,-5.902000000000000455e+02,-1.643000000000000114e+02,-1.700000000000000000e+02,6.357912629157466426e+02
7.599999999999998979e-01,1.150000000000000000e+01,-6.302000000000000455e+02,-1.393000000000000114e+02,-1.970000000000000000e+02,6.748077726286205689e+02
7.799999999999999156e-01,1.151999999999999957e+01,-6.552000000000000455e+02,-1.062999999999999972e+02,-2.210000000000000000e+02,6.995911162957975193e+02
7.999999999999999334e-01,1.154000000000000092e+01,-6.662000000000000455e+02,-6.929999999999999716e+01,-2.410000000000000000e+02,7.118327963784754502e+02
8.199999999999999512e-01,1.156000000000000050e+01,-6.642000000000000455e+02,-3.130000000000000071e+01,-2.550000000000000000e+02,7.121561135032121683e+02
8.399999999999999689e-01,1.158000000000000007e+01,-6.522000000000000455e+02,9.699999999999999289e+00,-2.610000000000000000e+02,7.025524393239269330e+02
8.599999999999999867e-01,1.159999999999999964e+01,-6.442000000000000455e+02,3.169999999999999929e+01,-2.620000000000000000e+02,6.961627180480149946e+02
8.800000000000000044e-01,1.162000000000000099e+01,-6.302000000000000455e+02,5.370000000000000284e+01,-2.590000000000000000e+02,6.834593843089727443e+02
9.000000000000000222e-01,1.164000000000000057e+01,-5.932000000000000455e+02,9.570000000000000284e+01,-2.500000000000000000e+02,6.508031422788308191e+02
9.200000000000000400e-01,1.166000000000000014e+01,-5.422000000000000455e+02,1.306999999999999886e+02,-2.340000000000000000e+02,6.048300009093464951e+02
9.400000000000000577e-01,1.167999999999999972e+01,-4.841999999999999886e+02,1.546999999999999886e+02,-2.120000000000000000e+02,5.507501520653444231e+02
9.600000000000000755e-01,1.170000000000000107e+01,-4.261999999999999886e+02,1.696999999999999886e+02,-1.890000000000000000e+02,4.961507129895108505e+02
9.800000000000000933e-01,1.172000000000000064e+01,-3.711999999999999886e+02,1.776999999999999886e+02,-1.650000000000000000e+02,4.433866597000861702e+02
9.999999999999998890e-01,1.174000000000000021e+01,-3.191999999999999886e+02,1.786999999999999886e+02,-1.420000000000000000e+02,3.924109198276724442e+02
1.020000000000000018e+00,1.175999999999999979e+01,-2.701999999999999886e+02,1.736999999999999886e+02,-1.200000000000000000e+02,3.428990084558425337e+02
1.040000000000000036e+00,1.178000000000000114e+01,-2.261999999999999886e+02,1.646999999999999886e+02,-9.900000000000000000e+01,2.968055424010811976e+02
1.060000000000000053e+00,1.180000000000000071e+01,-1.891999999999999886e+02,1.526999999999999886e+02,-8.200000000000000000e+01,2.565890293835649913e+02
1.080000000000000071e+00,1.182000000000000028e+01,-1.581999999999999886e+02,1.376999999999999886e+02,-6.700000000000000000e+01,2.201761340381831644e+02
1.100000000000000089e+00,1.183999999999999986e+01,-1.321999999999999886e+02,1.227000000000000028e+02,-5.400000000000000000e+01,1.882767378090028387e+02
1.120000000000000107e+00,1.185999999999999943e+01,-1.112000000000000028e+02,1.087000000000000028e+02,-4.300000000000000000e+01,1.613385570779657030e+02
1.140000000000000124e+00,1.188000000000000078e+01,-9.520000000000000284e+01,9.570000000000000284e+01,-3.500000000000000000e+01,1.394508157021679153e+02
1.160000000000000142e+00,1.190000000000000036e+01,-8.320000000000000284e+01,8.370000000000000284e+01,-2.900000000000000000e+01,1.215274866028257890e+02
1.180000000000000160e+00,1.191999999999999993e+01,-7.420000000000000284e+01,7.270000000000000284e+01,-2.600000000000000000e+01,1.070837522689600263e+02
1.200000000000000178e+00,1.194000000000000128e+01,-6.620000000000000284e+01,6.370000000000000284e+01,-2.500000000000000000e+01,9.521097625799244213e+01
1.220000000000000195e+00,1.196000000000000085e+01,-6.220000000000000284e+01,5.970000000000000284e+01,-2.400000000000000000e+01,8.949262539449829035e+01
1.240000000000000213e+00,1.198000000000000043e+01,-5.920000000000000284e+01,5.570000000000000284e+01,-2.300000000000000000e+01,8.447561778406833355e+01
1.260000000000000231e+00,1.200000000000000000e+01,-5.420000000000000284e+01,4.970000000000000284e+01,-2.000000000000000000e+01,7.620846409684425282e+01
1.280000000000000249e+00,1.201999999999999957e+01,-5.020000000000000284e+01,4.570000000000000284e+01,-1.800000000000000000e+01,7.023197277593732224e+01
1.300000000000000266e+00,1.204000000000000092e+01,-4.620000000000000284e+01,4.170000000000000284e+01,-1.800000000000000000e+01,6.478680421196897044e+01
1.320000000000000284e+00,1.206000000000000050e+01,-4.320000000000000284e+01,3.770000000000000284e+01,-1.700000000000000000e+01,5.980409684963063199e+01
1.340000000000000302e+00,1.208000000000000007e+01,-4.120000000000000284e+01,3.470000000000000284e+01,-1.500000000000000000e+01,5.591538249891527812e+01
1.360000000000000320e+00,1.210000000000000142e+01,-3.820000000000000284e+01,3.270000000000000284e+01,-1.400000000000000000e+01,5.219703056688187104e+01
