t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
4.999999999999998890e-01,1.109999999999999787e+01,-5.363999999999999773e+02,-1.060999999999999943e+02,-7.479999999999999716e+01,5.518851420359130771e+02
5.199999999999999067e-01,1.111999999999999744e+01,-5.383999999999999773e+02,-1.050999999999999943e+02,-7.779999999999999716e+01,5.540518116566356639e+02
5.399999999999999245e-01,1.113999999999999702e+01,-5.293999999999999773e+02,-1.110999999999999943e+02,-7.479999999999999716e+01,5.460793074270440002e+02
5.599999999999999423e-01,1.115999999999999837e+01,-5.243999999999999773e+02,-1.240999999999999943e+02,-7.579999999999999716e+01,5.441891307257063772e+02
5.799999999999999600e-01,1.117999999999999794e+01,-5.293999999999999773e+02,-1.300999999999999943e+02,-6.879999999999999716e+01,5.494759412385586756e+02
5.999999999999999778e-01,1.119999999999999751e+01,-5.353999999999999773e+02,-1.240999999999999943e+02,-7.579999999999999716e+01,5.547969087873507306e+02
6.199999999999999956e-01,1.121999999999999709e+01,-5.523999999999999773e+02,-1.160999999999999943e+02,-8.379999999999999716e+01,5.706552461863467443e+02
6.400000000000000133e-01,1.123999999999999844e+01,-5.833999999999999773e+02,-9.609999999999999432e+01,-9.079999999999999716e+01,5.981934553302969562e+02
6.600000000000000311e-01,1.125999999999999801e+01,-6.093999999999999773e+02,-7.209999999999999432e+01,-9.179999999999999716e+01,6.204788554012134227e+02
6.800000000000000488e-01,1.127999999999999758e+01,-6.313999999999999773e+02,-4.310000000000000142e+01,-9.879999999999999716e+01,6.405349404989550521e+02
7.000000000000000666e-01,1.129999999999999716e+01,-6.453999999999999773e+02,-1.910000000000000142e+01,-1.027999999999999972e+02,6.538148132307801461e+02
7.199999999999998623e-01,1.131999999999999851e+01,-6.583999999999999773e+02,5.899999999999998579e+00,-1.087999999999999972e+02,6.673550853930761377e+02
7.399999999999998801e-01,1.133999999999999808e+01,-6.653999999999999773e+02,2.989999999999999858e+01,-1.047999999999999972e+02,6.742656820571546632e+02
7.599999999999998979e-01,1.135999999999999766e+01,-6.693999999999999773e+02,5.289999999999999858e+01,-1.027999999999999972e+02,6.793103929721670511e+02
7.799999999999999156e-01,1.137999999999999723e+01,-6.723999999999999773e+02,7.390000000000000568e+01,-9.879999999999999716e+01,6.836259284140705859e+02
7.999999999999999334e-01,1.139999999999999858e+01,-6.733999999999999773e+02,8.890000000000000568e+01,-9.479999999999999716e+01,6.858263701550123415e+02
8.199999999999999512e-01,1.141999999999999815e+01,-6.623999999999999773e+02,1.089000000000000057e+02,-8.979999999999999716e+01,6.772717401457113056e+02
8.399999999999999689e-01,1.143999999999999773e+01,-6.583999999999999773e+02,1.239000000000000057e+02,-8.379999999999999716e+01,6.751771693414996207e+02
8.599999999999999867e-01,1.145999999999999730e+01,-6.543999999999999773e+02,1.359000000000000057e+02,-7.679999999999999716e+01,6.727602916343978450e+02
8.800000000000000044e-01,1.147999999999999865e+01,-6.483999999999999773e+02,1.489000000000000057e+02,-7.279999999999999716e+01,6.692485412759598375e+02
9.000000000000000222e-01,1.149999999999999822e+01,-6.453999999999999773e+02,1.609000000000000057e+02,-6.079999999999999716e+01,6.679270993154866574e+02
9.200000000000000400e-01,1.151999999999999780e+01,-6.383999999999999773e+02,1.689000000000000057e+02,-5.679999999999999716e+01,6.628031457378577898e+02
9.400000000000000577e-01,1.153999999999999737e+01,-6.323999999999999773e+02,1.799000000000000057e+02,-4.779999999999999716e+01,6.592257655765587288e+02
9.599999999999998535e-01,1.155999999999999694e+01,-6.233999999999999773e+02,1.899000000000000057e+02,-3.879999999999999716e+01,6.528361279831256070e+02
9.799999999999998712e-01,1.157999999999999829e+01,-6.113999999999999773e+02,1.979000000000000057e+02,-2.879999999999999716e+01,6.432758428543698983e+02
9.999999999999998890e-01,1.159999999999999787e+01,-6.003999999999999773e+02,2.069000000000000057e+02,-1.779999999999999716e+01,6.352988351949026082e+02
1.020000000000000018e+00,1.161999999999999744e+01,-5.873999999999999773e+02,2.119000000000000057e+02,-9.799999999999997158e+00,6.245289504898871655e+02
1.040000000000000036e+00,1.163999999999999702e+01,-5.783999999999999773e+02,2.189000000000000057e+02,-3.799999999999997158e+00,6.184482274208569379e+02
1.060000000000000053e+00,1.165999999999999837e+01,-5.683999999999999773e+02,2.209000000000000057e+02,9.200000000000002842e+00,6.098852433040169672e+02
1.080000000000000071e+00,1.167999999999999794e+01,-5.523999999999999773e+02,2.239000000000000057e+02,1.220000000000000284e+01,5.961759891173074948e+02
1.100000000000000089e+00,1.169999999999999751e+01,-5.443999999999999773e+02,2.239000000000000057e+02,2.320000000000000284e+01,5.891016975022224642e+02
1.120000000000000107e+00,1.171999999999999886e+01,-5.303999999999999773e+02,2.249000000000000057e+02,2.720000000000000284e+01,5.767529887222085563e+02
1.140000000000000124e+00,1.173999999999999844e+01,-5.273999999999999773e+02,2.249000000000000057e+02,3.220000000000000284e+01,5.742539594987568989e+02
1.160000000000000142e+00,1.175999999999999801e+01,-5.173999999999999773e+02,2.269000000000000057e+02,3.720000000000000284e+01,5.661891998263478172e+02
1.180000000000000160e+00,1.177999999999999758e+01,-5.113999999999999773e+02,2.219000000000000057e+02,4.320000000000000284e+01,5.591384533369172232e+02
1.200000000000000178e+00,1.179999999999999716e+01,-5.013999999999999773e+02,2.249000000000000057e+02,5.320000000000000284e+01,5.520980076037224080e+02
1.220000000000000195e+00,1.181999999999999851e+01,-4.883999999999999773e+02,2.199000000000000057e+02,5.520000000000000284e+01,5.384585499367615284e+02
1.240000000000000213e+00,1.183999999999999808e+01,-4.773999999999999773e+02,2.269000000000000057e+02,6.420000000000000284e+01,5.324622146218453054e+02
1.260000000000000231e+00,1.185999999999999766e+01,-4.613999999999999773e+02,2.259000000000000057e+02,8.020000000000000284e+01,5.199546230201246999e+02
1.280000000000000249e+00,1.187999999999999901e+01,-4.503999999999999773e+02,2.199000000000000057e+02,8.320000000000000284e+01,5.080732329103748270e+02
1.300000000000000266e+00,1.189999999999999858e+01,-4.383999999999999773e+02,2.169000000000000057e+02,9.920000000000000284e+01,4.990799635328992281e+02
1.320000000000000284e+00,1.191999999999999815e+01,-4.323999999999999773e+02,2.139000000000000057e+02,1.102000000000000028e+02,4.948403884082219975e+02
1.339999999999999858e+00,1.193999999999999773e+01,-4.153999999999999773e+02,2.099000000000000057e+02,1.152000000000000028e+02,4.794645033785087094e+02
1.359999999999999876e+00,1.195999999999999730e+01,-4.043999999999999773e+02,2.029000000000000057e+02,1.281999999999999886e+02,4.702584502164740456e+02
1.379999999999999893e+00,1.197999999999999687e+01,-3.933999999999999773e+02,2.029000000000000057e+02,1.321999999999999886e+02,4.619619140145645702e+02
1.399999999999999911e+00,1.199999999999999822e+01,-3.863999999999999773e+02,1.999000000000000057e+02,1.451999999999999886e+02,4.586371223527376060e+02
1.419999999999999929e+00,1.201999999999999780e+01,-3.753999999999999773e+02,2.019000000000000057e+02,1.491999999999999886e+02,4.516075840815784659e+02
1.439999999999999947e+00,1.203999999999999737e+01,-3.643999999999999773e+02,1.929000000000000057e+02,1.541999999999999886e+02,4.401992844155927855e+02
1.459999999999999964e+00,1.205999999999999872e+01,-3.573999999999999773e+02,1.819000000000000057e+02,1.631999999999999886e+02,4.329625965369294818e+02
1.479999999999999982e+00,1.207999999999999829e+01,-3.423999999999999773e+02,1.499000000000000057e+02,1.711999999999999886e+02,4.111170271346103959e+02
1.500000000000000000e+00,1.209999999999999787e+01,-3.333999999999999773e+02,1.189000000000000057e+02,1.741999999999999886e+02,3.945103420697611796e+02
1.520000000000000018e+00,1.211999999999999744e+01,-3.263999999999999773e+02,8.490000000000000568e+01,1.731999999999999886e+02,3.791348177100067005e+02
1.540000000000000036e+00,1.213999999999999702e+01,-3.333999999999999773e+02,5.389999999999999858e+01,1.751999999999999886e+02,3.804678830072257369e+02
1.560000000000000053e+00,1.215999999999999837e+01,-3.393999999999999773e+02,4.089999999999999858e+01,1.721999999999999886e+02,3.827767103678069702e+02
1.580000000000000071e+00,1.217999999999999794e+01,-3.533999999999999773e+02,4.089999999999999858e+01,1.661999999999999886e+02,3.926662832482564340e+02
1.600000000000000089e+00,1.219999999999999751e+01,-3.673999999999999773e+02,4.689999999999999858e+01,1.661999999999999886e+02,4.059615868527463931e+02
1.620000000000000107e+00,1.221999999999999886e+01,-3.793999999999999773e+02,5.689999999999999858e+01,1.681999999999999886e+02,4.188952255636246491e+02
1.640000000000000124e+00,1.223999999999999844e+01,-3.913999999999999773e+02,6.890000000000000568e+01,1.661999999999999886e+02,4.307709484169051848e+02
1.660000000000000142e+00,1.225999999999999801e+01,-3.953999999999999773e+02,8.390000000000000568e+01,1.651999999999999886e+02,4.366593752571905611e+02
1.680000000000000160e+00,1.227999999999999758e+01,-3.923999999999999773e+02,9.790000000000000568e+01,1.691999999999999886e+02,4.383957230630791173e+02
1.700000000000000178e+00,1.229999999999999716e+01,-3.813999999999999773e+02,1.219000000000000057e+02,1.621999999999999886e+02,4.320120484430960914e+02
1.720000000000000195e+00,1.231999999999999851e+01,-3.663999999999999773e+02,1.379000000000000057e+02,1.701999999999999886e+02,4.268880532411278637e+02
1.740000000000000213e+00,1.233999999999999808e+01,-3.403999999999999773e+02,1.549000000000000057e+02,1.701999999999999886e+02,4.108944024929032821e+02
1.760000000000000231e+00,1.235999999999999766e+01,-3.253999999999999773e+02,1.589000000000000057e+02,1.811999999999999886e+02,4.049293889062635117e+02
1.780000000000000249e+00,1.237999999999999901e+01,-3.123999999999999773e+02,1.509000000000000057e+02,1.771999999999999886e+02,3.895695188281546848e+02
1.800000000000000266e+00,1.239999999999999858e+01,-3.063999999999999773e+02,1.329000000000000057e+02,1.721999999999999886e+02,3.757608414936287318e+02
1.820000000000000284e+00,1.241999999999999815e+01,-3.033999999999999773e+02,1.209000000000000057e+02,1.691999999999999886e+02,3.678274187713579977e+02
1.839999999999999858e+00,1.243999999999999773e+01,-3.083999999999999773e+02,1.019000000000000057e+02,1.651999999999999886e+02,3.643970499331738324e+02
1.859999999999999876e+00,1.245999999999999730e+01,-3.103999999999999773e+02,9.290000000000000568e+01,1.571999999999999886e+02,3.601255475525167071e+02
1.879999999999999893e+00,1.247999999999999687e+01,-3.033999999999999773e+02,9.690000000000000568e+01,1.591999999999999886e+02,3.560699509927788995e+02
1.899999999999999911e+00,1.249999999999999822e+01,-2.903999999999999773e+02,1.099000000000000057e+02,1.631999999999999886e+02,3.507768663979994699e+02
1.919999999999999929e+00,1.251999999999999780e+01,-2.773999999999999773e+02,1.159000000000000057e+02,1.641999999999999886e+02,3.425568711907556576e+02
1.939999999999999947e+00,1.253999999999999737e+01,-2.613999999999999773e+02,1.219000000000000057e+02,1.691999999999999886e+02,3.343922995524866906e+02
1.959999999999999964e+00,1.255999999999999872e+01,-2.444000000000000057e+02,1.249000000000000057e+02,1.711999999999999886e+02,3.234823179093410772e+02
1.979999999999999982e+00,1.257999999999999829e+01,-2.284000000000000057e+02,1.259000000000000057e+02,1.731999999999999886e+02,3.130744480151645917e+02
2.000000000000000000e+00,1.259999999999999787e+01,-2.114000000000000057e+02,1.299000000000000057e+02,1.771999999999999886e+02,3.048996720234379154e+02
2.020000000000000018e+00,1.261999999999999744e+01,-2.074000000000000057e+02,1.279000000000000057e+02,1.781999999999999886e+02,3.018748250517091378e+02
2.040000000000000036e+00,1.263999999999999702e+01,-1.964000000000000057e+02,1.249000000000000057e+02,1.791999999999999886e+02,2.937441233454722465e+02
2.060000000000000053e+00,1.265999999999999837e+01,-1.804000000000000057e+02,1.219000000000000057e+02,1.811999999999999886e+02,2.832617340905756578e+02
2.080000000000000071e+00,1.267999999999999794e+01,-1.624000000000000057e+02,1.189000000000000057e+02,1.791999999999999886e+02,2.694876806089658885e+02
2.100000000000000089e+00,1.269999999999999751e+01,-1.434000000000000057e+02,1.109000000000000057e+02,1.821999999999999886e+02,2.570198630456408750e+02
2.120000000000000107e+00,1.271999999999999886e+01,-1.304000000000000057e+02,1.029000000000000057e+02,1.861999999999999886e+02,2.495255698320314366e+02
2.140000000000000124e+00,1.273999999999999844e+01,-1.084000000000000057e+02,9.290000000000000568e+01,1.831999999999999886e+02,2.322567760044903480e+02
2.160000000000000142e+00,1.275999999999999801e+01,-9.240000000000000568e+01,8.090000000000000568e+01,1.811999999999999886e+02,2.188972590052237024e+02
2.180000000000000160e+00,1.277999999999999758e+01,-7.540000000000000568e+01,6.890000000000000568e+01,1.811999999999999886e+02,2.080043509160325073e+02
2.200000000000000178e+00,1.279999999999999716e+01,-6.540000000000000568e+01,5.889999999999999858e+01,1.791999999999999886e+02,1.996472138548394355e+02
2.220000000000000195e+00,1.281999999999999851e+01,-5.440000000000000568e+01,4.489999999999999858e+01,1.771999999999999886e+02,1.907228617654422749e+02
2.240000000000000213e+00,1.283999999999999808e+01,-3.940000000000000568e+01,3.389999999999999858e+01,1.721999999999999886e+02,1.798733165313854840e+02
2.260000000000000231e+00,1.285999999999999766e+01,-3.540000000000000568e+01,2.889999999999999858e+01,1.721999999999999886e+02,1.781606297698792787e+02
2.280000000000000249e+00,1.287999999999999901e+01,-2.840000000000000568e+01,1.689999999999999858e+01,1.581999999999999886e+02,1.616150054914456291e+02
2.300000000000000266e+00,1.289999999999999858e+01,-1.940000000000000568e+01,6.899999999999998579e+00,1.511999999999999886e+02,1.525955766069252491e+02
2.320000000000000284e+00,1.291999999999999815e+01,-1.240000000000000568e+01,-1.000000000000014211e-01,1.461999999999999886e+02,1.467249467541222145e+02
2.339999999999999858e+00,1.293999999999999773e+01,-1.440000000000000568e+01,-5.100000000000001421e+00,1.401999999999999886e+02,1.410298195418259581e+02
2.359999999999999876e+00,1.295999999999999730e+01,-7.400000000000005684e+00,-1.310000000000000142e+01,1.311999999999999886e+02,1.320598727850363900e+02
2.379999999999999893e+00,1.297999999999999687e+01,-7.400000000000005684e+00,-2.310000000000000142e+01,1.192000000000000028e+02,1.216429611609319608e+02
2.399999999999999911e+00,1.299999999999999822e+01,-4.000000000000056843e-01,-2.210000000000000142e+01,1.112000000000000028e+02,1.133755264596376691e+02
2.419999999999999929e+00,1.301999999999999780e+01,-4.000000000000056843e-01,-3.010000000000000142e+01,1.022000000000000028e+02,1.065411188227343473e+02
2.439999999999999947e+00,1.303999999999999737e+01,-3.400000000000005684e+00,-2.910000000000000142e+01,9.720000000000000284e+01,1.015195055149501826e+02
2.459999999999999964e+00,1.305999999999999872e+01,5.999999999999943157e-01,-3.310000000000000142e+01,8.820000000000000284e+01,9.420833296476486396e+01
2.479999999999999982e+00,1.307999999999999829e+01,2.599999999999994316e+00,-3.510000000000000142e+01,7.920000000000000284e+01,8.666839100848704902e+01
2.500000000000000000e+00,1.309999999999999787e+01,-3.400000000000005684e+00,-3.910000000000000142e+01,7.220000000000000284e+01,8.217791674166484484e+01
2.520000000000000018e+00,1.311999999999999744e+01,2.599999999999994316e+00,-4.110000000000000142e+01,6.920000000000000284e+01,8.052707619180023357e+01
2.540000000000000036e+00,1.313999999999999702e+01,2.599999999999994316e+00,-4.510000000000000142e+01,6.420000000000000284e+01,7.850101910166517882e+01
2.560000000000000053e+00,1.315999999999999837e+01,4.599999999999994316e+00,-3.910000000000000142e+01,5.320000000000000284e+01,6.618315495652953473e+01
2.580000000000000071e+00,1.317999999999999794e+01,3.599999999999994316e+00,-4.010000000000000142e+01,5.020000000000000284e+01,6.435067987208837792e+01
2.600000000000000089e+00,1.319999999999999751e+01,-4.000000000000056843e-01,-3.410000000000000142e+01,4.420000000000000284e+01,5.582660655995491084e+01
2.620000000000000107e+00,1.321999999999999886e+01,1.599999999999994316e+00,-3.710000000000000142e+01,4.220000000000000284e+01,5.621218729065788722e+01
2.640000000000000124e+00,1.323999999999999844e+01,2.599999999999994316e+00,-3.410000000000000142e+01,3.720000000000000284e+01,5.053127744278785372e+01
