t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
6.200000000000001066e-01,3.000000000000000444e+00,-1.441999999999999886e+02,3.799999999999999822e+00,-2.369999999999999929e+01,1.461840278553029577e+02
6.400000000000001243e-01,3.020000000000000462e+00,-1.391999999999999886e+02,2.180000000000000071e+01,-2.569999999999999929e+01,1.432214020319588883e+02
6.600000000000001421e-01,3.040000000000000480e+00,-1.291999999999999886e+02,3.579999999999999716e+01,-2.469999999999999929e+01,1.363245025664865295e+02
6.799999999999999378e-01,3.060000000000000497e+00,-1.162000000000000028e+02,4.579999999999999716e+01,-2.169999999999999929e+01,1.267713295662706230e+02
6.999999999999999556e-01,3.080000000000000071e+00,-1.002000000000000028e+02,5.279999999999999716e+01,-1.769999999999999929e+01,1.146349423169044144e+02
7.199999999999999734e-01,3.100000000000000533e+00,-9.120000000000000284e+01,5.579999999999999716e+01,-1.569999999999999929e+01,1.080628058121757249e+02
7.399999999999999911e-01,3.120000000000000107e+00,-8.420000000000000284e+01,5.679999999999999716e+01,-1.269999999999999929e+01,1.023580480470392757e+02
7.600000000000000089e-01,3.140000000000000568e+00,-6.820000000000000284e+01,5.779999999999999716e+01,-6.700000000000000178e+00,8.964914946612711333e+01
7.800000000000000266e-01,3.160000000000000142e+00,-5.220000000000000284e+01,5.579999999999999716e+01,-1.700000000000000178e+00,7.642885580721458894e+01
8.000000000000000444e-01,3.180000000000000604e+00,-3.920000000000000284e+01,5.079999999999999716e+01,1.299999999999999822e+00,6.417920223873151997e+01
8.200000000000000622e-01,3.200000000000000178e+00,-2.819999999999999929e+01,4.479999999999999716e+01,4.299999999999999822e+00,5.311092166400428027e+01
8.400000000000000799e-01,3.220000000000000639e+00,-1.919999999999999929e+01,3.979999999999999716e+01,7.299999999999999822e+00,4.478805644365470329e+01
8.600000000000000977e-01,3.240000000000000213e+00,-1.319999999999999929e+01,3.479999999999999716e+01,8.300000000000000711e+00,3.813358100152672137e+01
8.800000000000001155e-01,3.260000000000000675e+00,-9.199999999999999289e+00,2.980000000000000071e+01,9.300000000000000711e+00,3.254489207233601888e+01
9.000000000000001332e-01,3.280000000000000249e+00,-6.199999999999999289e+00,2.580000000000000071e+01,1.130000000000000071e+01,2.884042302047596351e+01
9.200000000000001510e-01,3.300000000000000711e+00,-4.199999999999999289e+00,2.080000000000000071e+01,1.130000000000000071e+01,2.404100663449848341e+01
9.399999999999999467e-01,3.320000000000000284e+00,-2.199999999999999289e+00,1.680000000000000071e+01,1.030000000000000071e+01,1.982851482083315275e+01
9.599999999999999645e-01,3.340000000000000302e+00,-1.199999999999999289e+00,1.480000000000000071e+01,1.030000000000000071e+01,1.807124788164890461e+01
9.799999999999999822e-01,3.360000000000000320e+00,-1.999999999999992895e-01,1.280000000000000071e+01,1.030000000000000071e+01,1.643076382886687270e+01
1.000000000000000000e+00,3.380000000000000338e+00,8.000000000000007105e-01,1.080000000000000071e+01,1.030000000000000071e+01,1.494556790490077169e+01
1.020000000000000018e+00,3.400000000000000355e+00,8.000000000000007105e-01,9.800000000000000711e+00,1.030000000000000071e+01,1.423973314356698339e+01
1.040000000000000036e+00,3.420000000000000373e+00,8.000000000000007105e-01,8.800000000000000711e+00,1.030000000000000071e+01,1.357092480268017809e+01
1.060000000000000053e+00,3.440000000000000391e+00,8.000000000000007105e-01,6.799999999999999822e+00,1.030000000000000071e+01,1.236810413927696573e+01
1.080000000000000071e+00,3.460000000000000409e+00,8.000000000000007105e-01,4.799999999999999822e+00,9.300000000000000711e+00,1.049618978486955534e+01
1.100000000000000089e+00,3.480000000000000426e+00,8.000000000000007105e-01,3.799999999999999822e+00,9.300000000000000711e+00,1.007819428270759232e+01
1.120000000000000107e+00,3.500000000000000444e+00,8.000000000000007105e-01,3.799999999999999822e+00,1.030000000000000071e+01,1.100772456050749959e+01
1.140000000000000124e+00,3.520000000000000462e+00,8.000000000000007105e-01,3.799999999999999822e+00,1.030000000000000071e+01,1.100772456050749959e+01
1.160000000000000142e+00,3.540000000000000480e+00,8.000000000000007105e-01,2.799999999999999822e+00,1.030000000000000071e+01,1.070373766494676460e+01
1.179999999999999938e+00,3.560000000000000497e+00,8.000000000000007105e-01,1.799999999999999822e+00,1.030000000000000071e+01,1.048665819029112889e+01
1.199999999999999956e+00,3.580000000000000071e+00,8.000000000000007105e-01,7.999999999999998224e-01,1.030000000000000071e+01,1.036194962350232629e+01
1.219999999999999973e+00,3.600000000000000533e+00,8.000000000000007105e-01,-2.000000000000001776e-01,1.030000000000000071e+01,1.033295698239376392e+01
1.239999999999999991e+00,3.620000000000000107e+00,8.000000000000007105e-01,-2.000000000000001776e-01,1.030000000000000071e+01,1.033295698239376392e+01
1.260000000000000009e+00,3.640000000000000568e+00,8.000000000000007105e-01,-1.200000000000000178e+00,1.030000000000000071e+01,1.040048075811882988e+01
1.280000000000000027e+00,3.660000000000000142e+00,1.800000000000000711e+00,-2.200000000000000178e+00,1.130000000000000071e+01,1.165203844827161639e+01
1.300000000000000044e+00,3.680000000000000604e+00,2.800000000000000711e+00,-3.200000000000000178e+00,1.230000000000000071e+01,1.301422298871507799e+01
1.320000000000000062e+00,3.700000000000000178e+00,2.800000000000000711e+00,-4.200000000000000178e+00,1.230000000000000071e+01,1.329548795644597803e+01
1.340000000000000080e+00,3.720000000000000639e+00,4.800000000000000711e+00,-5.200000000000000178e+00,1.230000000000000071e+01,1.419048977308394477e+01
1.360000000000000098e+00,3.740000000000000213e+00,6.800000000000000711e+00,-1.019999999999999929e+01,1.030000000000000071e+01,1.601155832515998512e+01
1.380000000000000115e+00,3.760000000000000675e+00,4.800000000000000711e+00,-1.219999999999999929e+01,1.230000000000000071e+01,1.797692965998365366e+01
1.400000000000000133e+00,3.780000000000000249e+00,8.000000000000007105e-01,-1.219999999999999929e+01,1.030000000000000071e+01,1.598655685255583769e+01
1.420000000000000151e+00,3.800000000000000711e+00,-1.199999999999999289e+00,-1.219999999999999929e+01,6.299999999999999822e+00,1.378296049475583374e+01
1.440000000000000169e+00,3.820000000000000284e+00,-2.199999999999999289e+00,-1.219999999999999929e+01,1.030000000000000071e+01,1.611738192139157633e+01
1.460000000000000187e+00,3.840000000000000746e+00,-2.199999999999999289e+00,-1.519999999999999929e+01,1.030000000000000071e+01,1.849243088401306068e+01
1.480000000000000204e+00,3.860000000000000320e+00,8.000000000000007105e-01,-1.419999999999999929e+01,8.300000000000000711e+00,1.646724020593615023e+01
1.500000000000000222e+00,3.880000000000000782e+00,1.800000000000000711e+00,-1.219999999999999929e+01,8.300000000000000711e+00,1.486505970388279252e+01
1.520000000000000240e+00,3.900000000000000355e+00,-1.999999999999992895e-01,-1.319999999999999929e+01,9.300000000000000711e+00,1.614837453120282262e+01
1.540000000000000258e+00,3.920000000000000817e+00,-1.199999999999999289e+00,-1.419999999999999929e+01,1.030000000000000071e+01,1.758323064740947927e+01
1.559999999999999831e+00,3.940000000000000391e+00,-1.199999999999999289e+00,-1.519999999999999929e+01,1.030000000000000071e+01,1.840027173712388375e+01
1.579999999999999849e+00,3.959999999999999964e+00,-1.199999999999999289e+00,-1.619999999999999929e+01,1.030000000000000071e+01,1.923460423299632183e+01
1.599999999999999867e+00,3.980000000000000426e+00,-1.199999999999999289e+00,-1.719999999999999929e+01,1.130000000000000071e+01,2.061480050837261757e+01
1.619999999999999885e+00,4.000000000000000000e+00,-2.199999999999999289e+00,-1.819999999999999929e+01,1.230000000000000071e+01,2.207645804924331401e+01
1.639999999999999902e+00,4.020000000000000462e+00,-3.199999999999999289e+00,-1.919999999999999929e+01,1.430000000000000071e+01,2.415305363716977283e+01
1.659999999999999920e+00,4.040000000000000036e+00,-3.199999999999999289e+00,-2.019999999999999929e+01,1.630000000000000071e+01,2.615282011562041831e+01
