t_local_s,t_plot_s,dBx_nT,dBy_nT,dBz_nT,b_nT
7.399999999999999911e-01,1.415999999999999837e+01,-5.551000000000000227e+02,-9.740000000000000568e+01,4.870000000000000284e+01,5.656805282135845800e+02
7.600000000000000089e-01,1.417999999999999794e+01,-5.611000000000000227e+02,-9.440000000000000568e+01,4.570000000000000284e+01,5.708178868956367751e+02
7.800000000000000266e-01,1.419999999999999751e+01,-5.551000000000000227e+02,-9.340000000000000568e+01,5.070000000000000284e+01,5.651814398934204746e+02
8.000000000000000444e-01,1.421999999999999886e+01,-5.471000000000000227e+02,-9.840000000000000568e+01,5.670000000000000284e+01,5.587627940369687849e+02
8.200000000000000622e-01,1.423999999999999844e+01,-5.381000000000000227e+02,-1.054000000000000057e+02,6.170000000000000284e+01,5.517858823855500532e+02
8.400000000000000799e-01,1.425999999999999801e+01,-5.351000000000000227e+02,-1.024000000000000057e+02,6.570000000000000284e+01,5.487570136226050863e+02
8.600000000000000977e-01,1.427999999999999758e+01,-5.481000000000000227e+02,-9.640000000000000568e+01,5.670000000000000284e+01,5.593938326438718605e+02
8.799999999999998934e-01,1.429999999999999716e+01,-5.591000000000000227e+02,-9.040000000000000568e+01,5.570000000000000284e+01,5.690935423987870081e+02
8.999999999999999112e-01,1.431999999999999851e+01,-5.691000000000000227e+02,-8.440000000000000568e+01,4.770000000000000284e+01,5.772984150333343223e+02
9.199999999999999289e-01,1.433999999999999808e+01,-5.831000000000000227e+02,-8.040000000000000568e+01,4.670000000000000284e+01,5.904664766098072732e+02
9.399999999999999467e-01,1.435999999999999766e+01,-5.931000000000000227e+02,-7.340000000000000568e+01,3.770000000000000284e+01,5.988125416188274812e+02
9.599999999999999645e-01,1.437999999999999901e+01,-6.001000000000000227e+02,-6.640000000000000568e+01,3.770000000000000284e+01,6.049382282514471854e+02
9.799999999999999822e-01,1.439999999999999858e+01,-6.241000000000000227e+02,-5.039999999999999858e+01,3.170000000000000284e+01,6.269336966538008937e+02
1.000000000000000000e+00,1.441999999999999815e+01,-6.531000000000000227e+02,-3.339999999999999858e+01,2.270000000000000284e+01,6.543473542393214757e+02
1.020000000000000018e+00,1.443999999999999773e+01,-6.821000000000000227e+02,-1.539999999999999858e+01,2.070000000000000284e+01,6.825877672504833527e+02
1.040000000000000036e+00,1.445999999999999730e+01,-7.021000000000000227e+02,-1.399999999999998579e+00,8.700000000000002842e+00,7.021552962130243714e+02
1.060000000000000053e+00,1.447999999999999865e+01,-7.111000000000000227e+02,5.600000000000001421e+00,9.700000000000002842e+00,7.111882029392783124e+02
1.080000000000000071e+00,1.449999999999999822e+01,-7.191000000000000227e+02,2.160000000000000142e+01,1.270000000000000284e+01,7.195364202040088912e+02
1.100000000000000089e+00,1.451999999999999780e+01,-7.211000000000000227e+02,2.960000000000000142e+01,1.570000000000000284e+01,7.218780090846374833e+02
1.119999999999999885e+00,1.453999999999999737e+01,-7.221000000000000227e+02,4.160000000000000142e+01,1.370000000000000284e+01,7.234270246541802862e+02
1.139999999999999902e+00,1.455999999999999872e+01,-7.241000000000000227e+02,4.660000000000000142e+01,1.870000000000000284e+01,7.258388664159559767e+02
1.159999999999999920e+00,1.457999999999999829e+01,-7.231000000000000227e+02,5.960000000000000142e+01,1.570000000000000284e+01,7.257218888803065511e+02
1.179999999999999938e+00,1.459999999999999787e+01,-7.201000000000000227e+02,6.559999999999999432e+01,1.370000000000000284e+01,7.232116287781882420e+02
1.199999999999999956e+00,1.461999999999999744e+01,-7.171000000000000227e+02,7.659999999999999432e+01,1.670000000000000284e+01,7.213728994077889638e+02
1.219999999999999973e+00,1.463999999999999879e+01,-7.111000000000000227e+02,8.259999999999999432e+01,1.370000000000000284e+01,7.160123322960297401e+02
1.239999999999999991e+00,1.465999999999999837e+01,-7.091000000000000227e+02,8.759999999999999432e+01,1.570000000000000284e+01,7.146628995547481509e+02
1.260000000000000009e+00,1.467999999999999794e+01,-7.041000000000000227e+02,9.159999999999999432e+01,1.570000000000000284e+01,7.102069135118300665e+02
1.280000000000000027e+00,1.469999999999999751e+01,-7.101000000000000227e+02,8.759999999999999432e+01,1.470000000000000284e+01,7.156338868443835963e+02
1.300000000000000044e+00,1.471999999999999886e+01,-7.081000000000000227e+02,8.359999999999999432e+01,1.670000000000000284e+01,7.132134743539272677e+02
1.320000000000000062e+00,1.473999999999999844e+01,-7.181000000000000227e+02,7.959999999999999432e+01,1.970000000000000284e+01,7.227668088671476880e+02
1.340000000000000080e+00,1.475999999999999801e+01,-7.091000000000000227e+02,8.559999999999999432e+01,1.770000000000000284e+01,7.144672560726628490e+02
1.360000000000000098e+00,1.477999999999999758e+01,-7.041000000000000227e+02,9.059999999999999432e+01,1.970000000000000284e+01,7.101783297172619314e+02
1.380000000000000115e+00,1.479999999999999893e+01,-6.971000000000000227e+02,9.859999999999999432e+01,2.670000000000000284e+01,7.045447182400845350e+02
1.400000000000000133e+00,1.481999999999999851e+01,-6.901000000000000227e+02,1.035999999999999943e+02,1.970000000000000284e+01,6.981110656621910948e+02
1.420000000000000151e+00,1.483999999999999808e+01,-6.801000000000000227e+02,1.005999999999999943e+02,2.470000000000000284e+01,6.879436459478348524e+02
1.440000000000000169e+00,1.485999999999999766e+01,-6.711000000000000227e+02,1.055999999999999943e+02,1.970000000000000284e+01,6.796430386607370338e+02
1.460000000000000187e+00,1.487999999999999901e+01,-6.651000000000000227e+02,1.065999999999999943e+02,2.270000000000000284e+01,6.739709637662441537e+02
1.480000000000000204e+00,1.489999999999999858e+01,-6.531000000000000227e+02,1.085999999999999943e+02,2.170000000000000284e+01,6.624231729038471030e+02
1.499999999999999778e+00,1.491999999999999815e+01,-6.401000000000000227e+02,1.065999999999999943e+02,1.970000000000000284e+01,6.492146486332544555e+02
1.519999999999999796e+00,1.493999999999999773e+01,-6.341000000000000227e+02,1.115999999999999943e+02,2.470000000000000284e+01,6.443193773277349692e+02
1.539999999999999813e+00,1.495999999999999730e+01,-6.241000000000000227e+02,1.115999999999999943e+02,2.670000000000000284e+01,6.345614706236110578e+02
1.559999999999999831e+00,1.497999999999999865e+01,-6.121000000000000227e+02,1.095999999999999943e+02,3.070000000000000284e+01,6.225922100379990525e+02
1.579999999999999849e+00,1.499999999999999822e+01,-6.011000000000000227e+02,1.045999999999999943e+02,2.770000000000000284e+01,6.107615410289026840e+02
1.599999999999999867e+00,1.501999999999999780e+01,-5.941000000000000227e+02,1.015999999999999943e+02,2.870000000000000284e+01,6.034078720069867359e+02
1.619999999999999885e+00,1.503999999999999737e+01,-5.851000000000000227e+02,9.759999999999999432e+01,3.470000000000000284e+01,5.941985021859278504e+02
1.639999999999999902e+00,1.505999999999999872e+01,-5.731000000000000227e+02,9.459999999999999432e+01,3.770000000000000284e+01,5.820773659918413614e+02
1.659999999999999920e+00,1.507999999999999829e+01,-5.691000000000000227e+02,8.559999999999999432e+01,3.670000000000000284e+01,5.766706685795628573e+02
1.679999999999999938e+00,1.509999999999999787e+01,-5.601000000000000227e+02,7.959999999999999432e+01,3.570000000000000284e+01,5.668532967179427260e+02
1.699999999999999956e+00,1.511999999999999744e+01,-5.571000000000000227e+02,7.659999999999999432e+01,3.770000000000000284e+01,5.636038147493326278e+02
1.719999999999999973e+00,1.513999999999999879e+01,-5.541000000000000227e+02,7.459999999999999432e+01,3.870000000000000284e+01,5.604370259003235333e+02
1.739999999999999991e+00,1.515999999999999837e+01,-5.521000000000000227e+02,6.959999999999999432e+01,3.670000000000000284e+01,5.576786350578620386e+02
1.760000000000000009e+00,1.517999999999999794e+01,-5.521000000000000227e+02,6.360000000000000142e+01,3.970000000000000284e+01,5.571673536739209567e+02
1.780000000000000027e+00,1.519999999999999751e+01,-5.511000000000000227e+02,6.260000000000000142e+01,3.570000000000000284e+01,5.557917415723267140e+02
1.800000000000000044e+00,1.521999999999999886e+01,-5.501000000000000227e+02,5.460000000000000142e+01,3.670000000000000284e+01,5.540199093895453188e+02
1.820000000000000062e+00,1.523999999999999844e+01,-5.521000000000000227e+02,5.160000000000000142e+01,3.370000000000000284e+01,5.555291711512546726e+02
1.840000000000000080e+00,1.525999999999999801e+01,-5.501000000000000227e+02,4.960000000000000142e+01,3.470000000000000284e+01,5.534205091971203956e+02
1.860000000000000098e+00,1.527999999999999758e+01,-5.571000000000000227e+02,4.960000000000000142e+01,3.070000000000000284e+01,5.601455703654185072e+02
1.880000000000000115e+00,1.529999999999999893e+01,-5.631000000000000227e+02,4.760000000000000142e+01,2.770000000000000284e+01,5.657867619518859783e+02
1.900000000000000133e+00,1.531999999999999851e+01,-5.721000000000000227e+02,4.860000000000000142e+01,2.370000000000000284e+01,5.746495105714438978e+02
1.920000000000000151e+00,1.533999999999999808e+01,-5.781000000000000227e+02,5.760000000000000142e+01,1.970000000000000284e+01,5.812963615919164795e+02
1.940000000000000169e+00,1.535999999999999766e+01,-5.871000000000000227e+02,5.860000000000000142e+01,1.970000000000000284e+01,5.903460510581908238e+02
1.960000000000000187e+00,1.537999999999999901e+01,-5.901000000000000227e+02,7.359999999999999432e+01,1.170000000000000284e+01,5.947872392713213685e+02
1.980000000000000204e+00,1.539999999999999858e+01,-5.971000000000000227e+02,7.759999999999999432e+01,9.700000000000002842e+00,6.021995184322220211e+02
1.999999999999999778e+00,1.541999999999999815e+01,-5.991000000000000227e+02,9.259999999999999432e+01,9.700000000000002842e+00,6.062917284608129194e+02
2.019999999999999574e+00,1.543999999999999773e+01,-6.041000000000000227e+02,1.065999999999999943e+02,8.700000000000002842e+00,6.134949551544821134e+02
2.040000000000000036e+00,1.545999999999999730e+01,-5.951000000000000227e+02,1.215999999999999943e+02,8.700000000000002842e+00,6.074588545737069580e+02
2.059999999999999609e+00,1.547999999999999687e+01,-5.921000000000000227e+02,1.335999999999999943e+02,7.000000000000028422e-01,6.069858812196540612e+02
2.080000000000000071e+00,1.549999999999999822e+01,-5.801000000000000227e+02,1.495999999999999943e+02,1.700000000000002842e+00,5.990818474966505391e+02
2.099999999999999645e+00,1.551999999999999780e+01,-5.661000000000000227e+02,1.655999999999999943e+02,3.700000000000002842e+00,5.898357907078884637e+02
2.120000000000000107e+00,1.553999999999999915e+01,-5.531000000000000227e+02,1.765999999999999943e+02,6.700000000000002842e+00,5.806479656383892234e+02
2.139999999999999680e+00,1.555999999999999872e+01,-5.321000000000000227e+02,1.925999999999999943e+02,3.700000000000002842e+00,5.658965099733343322e+02
2.160000000000000142e+00,1.557999999999999829e+01,-5.011000000000000227e+02,2.005999999999999943e+02,7.700000000000002842e+00,5.398155796195585481e+02
2.179999999999999716e+00,1.559999999999999787e+01,-4.831000000000000227e+02,2.115999999999999943e+02,9.700000000000002842e+00,5.274981137407033884e+02
2.200000000000000178e+00,1.561999999999999744e+01,-4.511000000000000227e+02,2.135999999999999943e+02,1.470000000000000284e+01,4.993318135268370952e+02
2.219999999999999751e+00,1.563999999999999702e+01,-4.241000000000000227e+02,2.175999999999999943e+02,1.370000000000000284e+01,4.768629362825339513e+02
2.240000000000000213e+00,1.565999999999999837e+01,-3.921000000000000227e+02,2.145999999999999943e+02,1.970000000000000284e+01,4.474188865034644778e+02
2.259999999999999787e+00,1.567999999999999794e+01,-3.561000000000000227e+02,2.145999999999999943e+02,2.270000000000000284e+01,4.163840294727933156e+02
2.280000000000000249e+00,1.569999999999999929e+01,-3.301000000000000227e+02,2.075999999999999943e+02,2.970000000000000284e+01,3.910829323813556471e+02
2.299999999999999822e+00,1.571999999999999886e+01,-2.961000000000000227e+02,2.015999999999999943e+02,2.970000000000000284e+01,3.594438203669664063e+02
2.320000000000000284e+00,1.573999999999999844e+01,-2.671000000000000227e+02,1.905999999999999943e+02,3.370000000000000284e+01,3.298582422799224787e+02
2.339999999999999858e+00,1.575999999999999801e+01,-2.371000000000000227e+02,1.855999999999999943e+02,3.270000000000000284e+01,3.028746605445890054e+02
2.360000000000000320e+00,1.577999999999999758e+01,-2.131000000000000227e+02,1.725999999999999943e+02,3.370000000000000284e+01,2.762934309751138926e+02
2.379999999999999893e+00,1.579999999999999716e+01,-2.001000000000000227e+02,1.655999999999999943e+02,4.170000000000000284e+01,2.630632243397012644e+02
2.400000000000000355e+00,1.581999999999999851e+01,-1.881000000000000227e+02,1.625999999999999943e+02,3.970000000000000284e+01,2.517865365741385517e+02
2.419999999999999929e+00,1.583999999999999808e+01,-1.811000000000000227e+02,1.585999999999999943e+02,3.670000000000000284e+01,2.435119298925619375e+02
2.440000000000000391e+00,1.585999999999999943e+01,-1.641000000000000227e+02,1.505999999999999943e+02,3.770000000000000284e+01,2.258992253196101672e+02
2.459999999999999964e+00,1.587999999999999901e+01,-1.511000000000000227e+02,1.375999999999999943e+02,3.970000000000000284e+01,2.081851579724164480e+02
2.480000000000000426e+00,1.589999999999999858e+01,-1.351000000000000227e+02,1.275999999999999943e+02,3.970000000000000284e+01,1.900259455969105318e+02
2.500000000000000000e+00,1.591999999999999815e+01,-1.171000000000000227e+02,1.225999999999999943e+02,4.070000000000000284e+01,1.743549827220317923e+02
2.519999999999999574e+00,1.593999999999999773e+01,-1.061000000000000227e+02,1.125999999999999943e+02,3.770000000000000284e+01,1.592396307456155853e+02
2.540000000000000036e+00,1.595999999999999730e+01,-9.510000000000002274e+01,1.055999999999999943e+02,3.570000000000000284e+01,1.465259703943297609e+02
2.559999999999999609e+00,1.597999999999999687e+01,-8.410000000000002274e+01,9.259999999999999432e+01,3.870000000000000284e+01,1.309399098823578811e+02
2.580000000000000071e+00,1.599999999999999822e+01,-7.410000000000002274e+01,8.359999999999999432e+01,3.570000000000000284e+01,1.172785572898984867e+02
2.599999999999999645e+00,1.601999999999999602e+01,-6.710000000000002274e+01,7.659999999999999432e+01,3.270000000000000284e+01,1.069544762971611362e+02
2.620000000000000107e+00,1.603999999999999915e+01,-6.010000000000002274e+01,7.059999999999999432e+01,3.170000000000000284e+01,9.798601941093434675e+01
2.639999999999999680e+00,1.605999999999999872e+01,-5.410000000000002274e+01,6.659999999999999432e+01,2.870000000000000284e+01,9.047684786728594020e+01
2.660000000000000142e+00,1.607999999999999829e+01,-4.610000000000002274e+01,5.860000000000000142e+01,3.070000000000000284e+01,8.063287170875165089e+01
2.679999999999999716e+00,1.609999999999999787e+01,-4.010000000000002274e+01,5.360000000000000142e+01,2.870000000000000284e+01,7.283309687223248829e+01
2.700000000000000178e+00,1.611999999999999744e+01,-3.810000000000002274e+01,4.560000000000000142e+01,2.470000000000000284e+01,6.435106836719964463e+01
2.719999999999999751e+00,1.613999999999999702e+01,-3.510000000000002274e+01,4.160000000000000142e+01,2.570000000000000284e+01,6.019185991477586839e+01
2.740000000000000213e+00,1.615999999999999659e+01,-2.810000000000002274e+01,4.060000000000000142e+01,2.270000000000000284e+01,5.434390490202191160e+01
2.759999999999999787e+00,1.617999999999999972e+01,-2.610000000000002274e+01,3.160000000000000142e+01,2.370000000000000284e+01,4.734405981746814263e+01
2.780000000000000249e+00,1.619999999999999929e+01,-2.410000000000002274e+01,3.260000000000000142e+01,1.870000000000000284e+01,4.464594046495157897e+01
