sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,2.45043809,-1.66122225,-2.29416482,3.74533021
1,3.73359623,-1.32820921,-2.39541865,4.63054112
2,5.03101433,-0.82326813,-2.41039553,5.63904976
3,6.31837023,-0.09169670,-2.30333237,6.72573793
4,7.55960338,0.92567673,-2.02995013,7.88195269
5,8.70249675,2.28567538,-1.53851328,9.12824105
6,9.67296732,4.03204767,-0.77320538,10.50816595
7,10.36774544,6.18064672,0.31964016,12.07446517
8,10.64509502,8.70127225,1.78304914,13.86396232
9,10.31351880,11.49845509,3.64162285,15.86961110
10,9.11968163,14.39558189,5.90084864,18.03389547
11,6.74027494,17.12907200,8.56230267,20.30146401
12,2.78952211,19.36048431,11.65925801,22.77165087
13,-3.13636203,20.71170063,15.35714594,25.97408788
14,-11.35252011,20.81853897,19.78052988,30.87977720
15,-21.91582560,19.38305937,24.83128691,38.37446041
16,-34.47625751,16.20200433,29.73381741,48.32408483
17,-48.36830657,11.05457053,32.74294546,59.44574911
18,-63.17897150,4.40563826,31.70584822,70.82551024
19,-79.58274968,-2.65477074,25.71155736,83.67524147
20,-99.71732210,-8.07649030,16.58389919,101.40907126
21,-123.40318034,-9.62730156,8.23000072,124.05145209
22,-146.44848919,-6.46959114,3.91624612,146.64362441
23,-162.21233389,-0.09340050,4.16952224,162.26593884
24,-166.42176101,6.39500009,7.16056374,166.69844702
25,-160.51148727,10.31440311,10.51406050,161.18582421
26,-150.42787194,10.73942459,12.64620219,151.34003544
27,-142.42026931,8.17411975,13.04941071,143.25025817
28,-139.48045230,4.06333135,12.02504692,140.05680630
29,-140.71482614,0.18413786,10.40966759,141.09945918
30,-142.95761474,-1.91975192,9.41627425,143.28025433
31,-143.57235402,-2.05034322,9.53835549,143.90345712
32,-141.21560077,-0.48910828,10.88637792,141.63544172
33,-135.78461597,2.26795294,13.35983286,136.45911724
34,-128.17054655,5.62528934,16.68262997,129.37404309
35,-119.32313374,8.92979717,20.46530290,121.39431678
36,-109.99438236,11.47676614,24.24890811,113.21876990
37,-100.66430862,13.10935624,27.74033651,105.23632700
38,-91.58717681,13.78717640,30.81408711,97.61047666
39,-82.86098754,13.57007644,33.41263943,90.36865997
40,-74.49269553,12.59809273,35.52102923,83.48423291
41,-66.44065703,11.05896543,37.13661183,76.91417009
42,-58.56503958,9.14948487,38.24272196,70.54135466
43,-50.83898185,7.03585607,38.79442546,64.33593702
44,-43.28431394,4.86376438,38.72060757,58.27927151
45,-35.97829820,2.69773150,37.94245912,52.35786378
46,-29.06145754,0.57198145,36.37442880,46.56172836
47,-22.91343048,-1.50536448,34.04814500,41.06784139
48,-17.62895903,-3.50564301,31.10462015,35.92446415
49,-13.34817140,-5.34557012,27.75815382,31.26122043
50,-10.13561947,-6.91634060,24.30326867,27.22527167
51,-7.95758490,-8.10588159,21.07654272,23.94262155
52,-6.67720806,-8.80776737,18.40553289,21.46917592
53,-6.07074612,-8.94913246,16.55707073,19.77568005
54,-5.86360437,-8.51300529,15.69766075,18.79546936
55,-5.77694934,-7.54698055,15.87486196,18.50246744
56,-5.55901679,-6.15572392,17.02189842,18.93516914
57,-5.03515382,-4.48092018,18.98109763,20.14233073
58,-4.14486160,-2.67596013,21.53763228,22.09548018
59,-2.88847500,-0.89776958,24.45445798,24.64081560
60,-1.31693622,0.73031863,27.50159180,27.54278921
61,0.48621425,2.14985984,30.47632929,30.55593148
62,2.42188315,3.32697959,33.21412702,33.46808248
63,4.38933487,4.24778525,35.59186300,36.11219534
64,6.29606859,4.92036966,37.52594260,38.36726320
65,8.06374635,5.36298240,38.96758466,40.15293563
66,9.63084093,5.60533397,39.89704858,41.42399488
67,10.95289906,5.69011863,40.31790009,42.16487301
68,12.00129193,5.64954170,40.23579444,42.36587641
69,12.76116746,5.51280358,39.69947078,42.06288600
70,13.22911833,5.30520452,38.76248572,41.29994027
71,13.41089188,5.04790293,37.47789532,40.12388295
72,13.31931800,4.75808048,35.90255801,38.58804522
73,12.97252618,4.44933102,34.09486917,36.74973586
74,12.39245724,4.13214762,32.11278501,34.66812082
75,11.60364026,3.81442795,30.01211759,32.40249266
76,10.63219164,3.50195162,27.84510404,30.01094772
77,9.50499254,3.19880600,25.65926188,27.54950023
78,8.24900710,2.90775154,23.49654092,25.07166872
79,6.89071285,2.63052650,21.39277337,22.62857365
80,5.45562369,2.36809559,19.37741195,20.26957820
81,3.96789303,2.12084925,17.47353340,18.04346270
