sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,8.38736824,-1.93322243,-2.45254443,8.94987537
1,9.52266928,-1.56070890,-2.36127436,9.93441791
2,10.65145289,-1.06667204,-2.20292140,10.92904847
3,11.75814675,-0.42595763,-1.96724666,11.92918749
4,12.82145744,0.38707591,-1.64400066,12.93222087
5,13.81236221,1.39627100,-1.22341151,13.93655833
6,14.69148827,2.62046919,-0.69670110,14.93961441
7,15.40577338,4.06937931,-0.05644796,15.93426772
8,15.88436080,5.73864904,0.70355232,16.90384562
9,16.03383608,7.60449018,1.58950623,17.81680949
10,15.73323899,9.61848749,2.61073872,18.62434072
11,14.82987734,11.70352698,3.78563217,19.26729915
12,13.13791802,13.75201400,5.15097447,19.70419541
13,10.44301749,15.62752298,6.77398191,19.97906203
14,6.51755507,17.17044431,8.76326851,20.34938714
15,1.15139736,18.20679211,11.26990633,21.44350213
16,-5.79937773,18.55718923,14.46323729,24.23194766
17,-14.35157530,18.04126430,18.46200136,29.53473253
18,-24.34376890,16.47423785,23.20809192,37.45177069
19,-35.43851801,13.66192494,28.29988059,47.36475475
20,-47.23350270,9.42018022,32.86072493,58.30583861
21,-59.50802556,3.66565993,35.58453634,69.43271128
22,-72.52846953,-3.38455071,35.00855386,80.60665555
23,-87.18111782,-10.94789269,30.45378603,92.99374572
24,-104.63243130,-17.53403070,22.70927226,108.49469553
25,-125.43851972,-21.19387711,13.83393871,127.96632572
26,-148.53646583,-20.25910834,6.46592913,150.05106261
27,-170.92286096,-14.26576142,2.67593921,171.53803368
28,-188.53347399,-4.46735966,3.12806909,188.61233505
29,-197.97303277,6.47262019,6.99075276,198.20213707
30,-198.07876438,15.83564782,12.50876613,199.10407798
31,-190.21808385,20.81760149,17.80884045,192.18076582
32,-178.57870703,20.44195940,21.53447543,181.03027907
33,-167.17549192,15.36514694,23.02259232,169.45138712
34,-158.92305017,7.37844845,22.64754690,160.69812929
35,-155.00016598,-1.30313449,21.19294901,156.44772514
36,-154.91718124,-8.70034843,19.52639136,156.38513058
37,-157.11018374,-13.48699406,18.37259811,158.75472026
38,-159.70480688,-15.11959311,18.19286199,161.44722873
39,-161.13600263,-13.74312981,19.16484637,162.85262140
40,-160.46780342,-9.97870471,21.22655447,162.17292344
41,-157.42191039,-4.68638324,24.15168443,159.33274592
42,-152.22092618,1.23865033,27.63195203,154.71350748
43,-145.36786571,7.01117753,31.34948876,148.87499265
44,-137.44852920,12.03830274,35.02903635,142.35186089
45,-128.99586937,15.94710270,38.46615237,135.55032010
46,-120.41957737,18.47265751,41.51197203,128.70647812
47,-111.98608131,19.72509392,44.11600156,121.96796027
48,-103.84569071,19.86630487,46.28284461,115.41533370
49,-96.01456189,19.08582715,48.02496484,109.03881025
50,-88.43135455,17.58939303,49.35744290,102.78933984
51,-81.01310268,15.57361952,50.28601371,96.61440682
52,-73.67572638,13.20879973,50.80033730,90.46136920
53,-66.35463687,10.62936988,50.87277161,84.28499409
54,-59.01937060,7.93139035,50.46240199,78.05541028
55,-51.68254702,5.17615086,49.52359541,71.76673816
56,-44.40309822,2.39873157,48.01784426,65.44541552
57,-37.28346479,-0.36635367,45.92715512,59.15652576
58,-30.46049757,-3.06516129,43.26680314,53.00239033
59,-24.09030708,-5.68307974,40.09506001,47.11957266
60,-18.34242836,-8.20418534,36.51767552,41.68085844
61,-13.39062589,-10.55437776,32.68555646,36.86528655
62,-9.26328972,-12.63961421,28.78521732,32.77433630
63,-5.97287726,-14.35537555,25.02298048,29.46017010
64,-3.47087862,-15.60055623,21.60524138,26.87398013
65,-1.65392450,-16.29280937,18.71800535,24.87076251
66,-0.37704564,-16.38196601,16.50906723,23.26070237
67,0.52841246,-15.85865753,15.07558050,21.88719639
68,1.23540007,-14.75604716,14.45854201,20.69581065
69,1.90342883,-13.14757805,14.64427208,19.77211559
70,2.66490971,-11.13513579,15.57170125,19.32798159
71,3.61686912,-8.83718594,17.14347604,19.62336282
72,4.81817673,-6.37833164,19.23866745,20.83324906
73,6.29147681,-3.87641243,21.72512589,22.94755648
74,8.02846250,-1.43462165,24.47008672,25.79340019
75,9.99698390,0.86784200,27.34827939,29.13110404
76,12.14864509,3.02094076,30.24736915,32.73559227
77,14.42588641,4.92658903,33.07097283,36.41519905
78,16.76793886,6.55774291,35.73972095,40.01868838
79,19.11538665,7.90916388,38.19091334,43.43384327
80,21.41333553,8.98844230,40.37728286,46.57948051
81,23.61334890,9.81240740,42.26529014,49.39866735
82,25.67439312,10.40391390,43.83325968,51.85335612
83,27.56305069,10.78915785,45.06956084,53.92024670
84,29.25323848,10.99556691,45.97094831,55.58761140
85,30.72562699,11.05023851,46.54111113,56.85285350
86,31.96691005,10.97885929,46.78943556,57.72061997
87,32.96902990,10.80502192,46.72996133,58.20132917
88,33.72842582,10.54985308,46.38049940,58.31000628
89,34.24534484,10.23187344,45.76187612,58.06534408
90,34.52323271,9.86702181,44.89727231,57.48892743
91,34.56820847,9.46878853,43.81163118,56.60457596
92,34.38861756,9.04841515,42.53111665,55.43777338
93,33.99465341,8.61512874,41.08260988,54.01516211
94,33.39803577,8.17638784,39.49323822,52.36409052
95,32.61173367,7.73812467,37.78993495,50.51220575
96,31.64972232,7.30497347,35.99903202,48.48708970
97,30.52676498,6.88047927,34.14588933,46.31593822
98,29.25821251,6.46728420,32.25456552,44.02528548
99,27.85981585,6.06729060,30.34753483,41.64077599
100,26.34754796,5.68180152,28.44545375,39.18698752
101,24.73743366,5.31164017,26.56698028,36.68730825
102,23.04538698,4.95725013,24.72864667,34.16387208
103,21.28705647,4.61877863,22.94478511,31.63755763
104,19.47767982,4.29614500,21.22750433,29.12805886
105,17.63194909,3.98909640,19.58671341,26.65404024
106,15.76388849,3.69725284,18.03018809,24.23339723
107,13.88674610,3.42014313,16.56367400,21.88365583
108,12.01290108,3.15723345,15.19102042,19.62256397
109,10.15378728,2.90794972,13.91433810,17.46895453
110,8.31983409,2.67169504,12.73417456,15.44398897
111,6.52042458,2.44786308,11.64970045,13.57289546
112,4.76387096,2.23584823,10.65890104,11.88720553
113,3.05740661,2.03505318,9.75876746,10.42701870
114,1.40719381,1.84489451,8.94548315,9.24150956
115,-0.18165399,1.66480664,8.21460135,8.38357052
116,-1.70503714,1.49424451,7.56121083,7.89378410
117,-3.15982323,1.33268541,6.98008719,7.77702709
118,-4.54379129,1.17962990,6.46582843,7.99027554
119,-5.85556813,1.03460233,6.01297365,8.45659105
120,-7.09455897,0.89715081,5.61610470,9.09275968
121,-8.26087405,0.76684697,5.26993091,9.82864518
122,-9.35525277,0.64328539,4.96935768,10.61268515
123,-10.37898716,0.52608291,4.70953970,11.40964075
124,-11.33384590,0.41487787,4.48592038,12.19637931
125,-12.22200011,0.30932920,4.29425851,12.95814907
126,-13.04595212,0.20911549,4.13064403,13.68586191
127,-13.80846789,0.11393409,3.99150426,14.37424338
128,-14.51251391,0.02350012,3.87360221,15.02059940
129,-15.16119899,-0.06245444,3.77402840,15.62399263
130,-15.75772132,-0.14418170,3.69018763,16.18468579
131,-16.30532107,-0.22191868,3.61978192,16.70375898
132,-16.80723845,-0.29433258,3.56079082,17.18281488
133,-17.26667732,-0.36266701,3.51144989,17.62384616
134,-17.68677413,-0.42773922,3.47022847,18.02907168
135,-18.07057199,-0.48972933,3.43580718,18.40082003
136,-18.42099955,-0.54880624,3.40705584,18.74146318
137,-18.74085447,-0.60512873,3.38301220,19.05336135
138,-19.03279088,-0.65884610,3.36286190,19.33882227
139,-19.29931069,-0.71009872,3.34591966,19.60007173
140,-19.54275819,-0.75901864,3.33161214,19.83923251
141,-19.76531756,-0.80573006,3.31946226,20.05831022
142,-19.96901293,-0.85034981,3.30907517,20.25918436
143,-20.15571063,-0.89298789,3.30012582,20.44360361
144,-20.32712311,-0.93374779,3.29234793,20.61318446
145,-20.48481446,-0.97272698,3.28552447,20.76941242
146,-20.63020695,-1.01001724,3.27947933,20.91364526
147,-20.76458848,-1.04570506,3.27407025,21.04711785
148,-20.88912060,-1.07987192,3.26918280,21.17094799
149,-21.00484695,-1.11259461,3.26472526,21.28614322
150,-21.11270182,-1.14394557,3.26062436,21.39360795
151,-21.21351881,-1.17399311,3.25682170,21.49415101
152,-21.30803924,-1.20280167,3.25327086,21.58849322
