sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,-2.28758197,-1.13802435,-1.45997487,2.94272957
1,-0.99409523,-0.89713619,-1.60892183,2.09325300
2,0.33122966,-0.49203610,-1.60895337,1.71480132
3,1.65149009,0.14500900,-1.35726342,2.14257115
4,2.90714120,1.08824248,-0.71236898,3.18484085
5,4.00798312,2.40483878,0.50078917,4.70084759
6,4.82487582,4.13256354,2.46667579,6.81483657
7,5.18185843,6.24926082,5.32777564,9.71030951
8,4.84817067,8.63871555,9.10743720,13.45650688
9,3.52775121,11.06338118,13.63701294,17.91121307
10,0.84451437,13.16119105,18.46078310,22.68767654
11,-3.66618132,14.48695039,23.04093224,27.46265055
12,-10.51650133,14.54871962,27.06618746,32.47830886
13,-20.09535021,13.00800376,30.36320244,38.66465213
14,-32.34576120,10.00112114,32.27684341,46.77676038
15,-46.71857654,5.82994044,30.63956477,56.17291633
16,-62.76903875,1.17982131,23.73672493,67.11763043
17,-81.97917912,-2.64178604,13.22898327,83.08171183
18,-105.27685550,-4.03851466,3.41646707,105.40966821
19,-127.93711619,-2.45906314,-2.15089339,127.97882259
20,-140.00880635,0.75943745,-2.55409500,140.03416012
21,-138.73725043,3.47146900,-0.85671987,138.78331932
22,-131.98630349,4.75568242,0.69901635,132.07380303
23,-127.25032311,4.69545273,1.44389991,127.34510927
24,-126.60364199,3.69275264,1.15712333,126.66277086
25,-127.56815098,2.49572693,0.28307968,127.59287571
26,-127.02949685,1.86162681,0.00631557,127.04313742
27,-123.54926568,1.81043239,0.61464046,123.56405828
28,-117.28195632,2.35829221,2.39107178,117.33003045
29,-109.04916338,3.44878963,5.55354845,109.24493620
30,-99.72011340,4.55190900,9.42898744,100.26827362
31,-90.42190504,5.45986792,13.52497365,91.59069811
32,-81.36089273,6.01511491,17.52922166,83.44489251
33,-72.63565689,6.09206905,21.20187021,75.91160160
34,-64.47300155,5.61370811,24.41112292,69.16780010
35,-56.68029742,4.81365412,27.08968493,63.00538399
36,-49.16896530,3.79875278,29.14257681,57.28269769
37,-41.92962088,2.67095207,30.55170506,51.94837605
38,-35.14960295,1.51204678,31.19571454,47.02077710
39,-28.99199821,0.37454790,30.96155994,42.41809096
40,-23.60430727,-0.71308647,29.80309207,38.02494064
41,-19.21260932,-1.74008087,27.80172727,33.83915303
42,-16.01223300,-2.71909137,25.20501688,29.98462838
43,-14.09804610,-3.50739003,22.41711877,26.71299127
44,-13.49285238,-4.00872092,19.92834797,24.39807291
45,-13.70670597,-4.14749842,18.19934144,23.15796970
46,-14.32447035,-3.89861180,17.54313108,22.98153765
47,-14.99024893,-3.30390687,18.05342916,23.69703923
48,-15.41799036,-2.46202949,19.60359403,25.06146274
49,-15.43065089,-1.51685393,21.90567563,26.83774315
50,-14.97066777,-0.61372942,24.59649553,28.80078384
51,-14.08300823,0.18431373,27.31733116,30.73437284
52,-12.88112334,0.84176195,29.76794881,32.44630454
53,-11.50896319,1.33721229,31.73166953,33.78081144
54,-10.10918001,1.67348350,33.07801479,34.62876160
55,-8.80224652,1.86341661,33.75228856,34.93091536
56,-7.67656511,1.93565683,33.75988617,34.67573119
57,-6.78704177,1.92224985,33.15015488,33.89235532
58,-6.15888508,1.84660979,31.97475014,32.61481994
59,-5.79381874,1.72845870,30.36731899,30.96336493
60,-5.67675310,1.58355059,28.43714796,29.04142804
61,-5.78180225,1.42393900,26.28764258,26.95360814
62,-6.07716684,1.25849435,24.01573374,24.80466149
63,-6.52880117,1.09349227,21.70792408,22.69482183
64,-7.10299034,0.93317632,19.43769379,20.71586903
65,-7.76804258,0.78025003,17.26414733,18.94734965
66,-8.49530867,0.63628401,15.23175191,17.45226039
67,-9.25971289,0.50203968,13.37097991,16.27198299
68,-10.03994189,0.37771880,11.69963786,15.42156382
69,-10.81821050,0.26315082,10.22465368,14.88779599
70,-11.57932299,0.15793007,8.94410415,14.63224733
71,-12.31270477,0.06151374,7.84929250,14.60198190
72,-13.01086962,-0.02670998,6.92672500,14.73984264
73,-13.66876761,-0.10737583,6.15987997,14.99302700
74,-14.28340371,-0.18111165,5.53070506,15.31786936
75,-14.85347201,-0.24851986,5.02081612,15.68107099
76,-15.37901534,-0.31016693,4.61240027,16.05878429
77,-15.86111739,-0.36657822,4.28884680,16.43482982
78,-16.30163095,-0.41823632,4.03514218,16.79882334
79,-16.70294419,-0.46558159,3.83807187,17.14455910
80,-17.06778446,-0.50901403,3.68627221,17.46874250
81,-17.39905811,-0.54889586,3.57017314,17.77004913
82,-17.69972356,-0.58555448,3.48186773,18.04844844
83,-17.97269409,-0.61928542,3.41493797,18.30472749
84,-18.22076654,-0.65308146,3.36426043,18.54025612
85,-18.44657210,-0.68444470,3.32580909,18.75647869
86,-18.65254510,-0.71339558,3.29646739,18.95502754
87,-18.84090647,-0.74014813,3.27385715,19.13754730
88,-19.01365849,-0.76489570,3.25618830,19.30562190
89,-19.17258801,-0.78781288,3.24213095,19.46073465
90,-19.31927580,-0.80905744,3.23070915,19.60424630
91,-19.45511007,-0.82877202,3.22121493,19.73738575
92,-19.58130239,-0.84708573,3.21313998,19.86124936
93,-19.69890502,-0.86411546,3.20612265,19.97680597
94,-19.80882842,-0.87996718,3.19990741,20.08490560
95,-19.91185846,-0.89473701,3.19431453,20.18629007
