epoch,train_loss,val_loss,val_acc,val_macro_f1
228,0.17807817745907037,0.24041761457920074,0.926829268292683,0.9299987272495863
229,0.19604297116336464,0.19138869643211365,0.9463414634146341,0.9458972150445017
230,0.15406770012867502,0.17639341950416565,0.9317073170731708,0.9321337335237151
231,0.1630740039144101,0.17830890417099,0.9414634146341463,0.9388820132013201
232,0.1488474015162081,0.16708655655384064,0.9414634146341463,0.9407621101300618
233,0.15395129743230893,0.1726270169019699,0.9219512195121952,0.9186887323966669
234,0.15943193307855638,0.17332886159420013,0.9463414634146341,0.9455816097795257
235,0.17321980604317397,0.17357802391052246,0.9121951219512195,0.9098023418197444
236,0.15744839053772483,0.17825615406036377,0.9219512195121952,0.9213330215434796
237,0.17050909116926552,0.16582496464252472,0.9317073170731708,0.9312215724496425
238,0.17225020251014742,0.1942986398935318,0.9414634146341463,0.9395025931611297
239,0.15689825120081963,0.176031231880188,0.9463414634146341,0.9455816097795257
240,0.16986227172687962,0.17119573056697845,0.9170731707317074,0.9101494512955091
241,0.16059468003870553,0.16747328639030457,0.9463414634146341,0.9455816097795257
242,0.14849416063669835,0.1610795557498932,0.926829268292683,0.9275864387554339
243,0.15155268981117584,0.16765330731868744,0.9463414634146341,0.9455816097795257
244,0.14725994256375724,0.16015222668647766,0.926829268292683,0.9244671596346237
245,0.14226021140689132,0.15757781267166138,0.9512195121951219,0.9493904867364086
246,0.15188282734429986,0.15616373717784882,0.9414634146341463,0.9407621101300618
247,0.14880246983911202,0.16342124342918396,0.9414634146341463,0.9403746821185642
248,0.1582272647564381,0.17405784130096436,0.9414634146341463,0.9418097133340014
249,0.1674350597369621,0.1649017184972763,0.9463414634146341,0.9455816097795257
250,0.17649618682751594,0.19981402158737183,0.8878048780487805,0.8748322648747457
251,0.16502285440097794,0.1714920848608017,0.9121951219512195,0.9061310274425027
252,0.1605883930268148,0.16024149954319,0.9512195121951219,0.9500040307720656
253,0.14636816620577328,0.1657470315694809,0.9463414634146341,0.9455816097795257
254,0.14810430648187214,0.15337687730789185,0.9317073170731708,0.9312215724496425
255,0.149353060450514,0.1897786408662796,0.9317073170731708,0.9252602183295252
256,0.16139031223422812,0.16332387924194336,0.926829268292683,0.9265898952173462
257,0.14759927782304116,0.1692073941230774,0.9463414634146341,0.9461964856366891
258,0.151680045422151,0.17019052803516388,0.9463414634146341,0.9455816097795257
259,0.14668764841107643,0.15863977372646332,0.926829268292683,0.9217076236638952
260,0.15191559636942015,0.16190923750400543,0.9365853658536586,0.9353667392883079
261,0.1388984861234242,0.15657949447631836,0.9414634146341463,0.9403746821185642
262,0.1406991270421439,0.1579621434211731,0.9317073170731708,0.926775791361159
263,0.1544609174257043,0.15618225932121277,0.9512195121951219,0.9493904867364086
264,0.14887025671773377,0.16206353902816772,0.9121951219512195,0.9054910498306725
265,0.1415174855971436,0.15087921917438507,0.9414634146341463,0.9403746821185642
266,0.1433014935155294,0.1695624142885208,0.9170731707317074,0.9113122754861885
267,0.1406914632315416,0.1868911236524582,0.9024390243902439,0.8960549456351771
268,0.1586015180501479,0.17187584936618805,0.9219512195121952,0.9170809420014532
269,0.14591203305761186,0.16732650995254517,0.9317073170731708,0.9248287456008045
270,0.14901309288944659,0.15804719924926758,0.926829268292683,0.9239389594700439
271,0.15148664312632015,0.14831103384494781,0.9512195121951219,0.9493904867364086
272,0.14062407288591233,0.1630161553621292,0.9512195121951219,0.9500040307720656
273,0.1331967745116565,0.1502896398305893,0.9463414634146341,0.944899039065903
274,0.13514843689098519,0.1451481431722641,0.9414634146341463,0.9403746821185642
275,0.1377300751633225,0.14128485321998596,0.9414634146341463,0.9403746821185642
276,0.1539362815197043,0.15847381949424744,0.926829268292683,0.9239389594700439
277,0.13876851327000303,0.16748563945293427,0.9463414634146341,0.9458972150445017
278,0.15009901569727574,0.16652844846248627,0.9512195121951219,0.9502880022143003
279,0.1395820629272501,0.1587122529745102,0.9512195121951219,0.9505574640938431
280,0.12903728164638933,0.1492539644241333,0.9463414634146341,0.9452490922294844
281,0.13011644668409514,0.15061631798744202,0.9414634146341463,0.9403746821185642
282,0.14254300165375905,0.13967491686344147,0.9512195121951219,0.9490597749091453
283,0.14784501704960187,0.17650258541107178,0.9463414634146341,0.9439056838741363
284,0.13002899236135404,0.15157878398895264,0.9463414634146341,0.9452490922294844
285,0.12109293280535662,0.1451515257358551,0.9463414634146341,0.944899039065903
286,0.1299177214939724,0.1498720794916153,0.9463414634146341,0.944899039065903
287,0.13255014666453566,0.15344755351543427,0.9560975609756097,0.9541312836445499
288,0.13517327787487077,0.15146400034427643,0.9365853658536586,0.9353667392883079
289,0.14470632274529924,0.15195636451244354,0.9463414634146341,0.9458972150445017
290,0.13947941035531056,0.18401576578617096,0.9512195121951219,0.9505574640938431
291,0.1226213445972698,0.15568023920059204,0.9609756097560975,0.9587662910945993
292,0.13235939908227162,0.1518460214138031,0.9414634146341463,0.9381302849984342
293,0.13179313902700296,0.14171583950519562,0.9463414634146341,0.944899039065903
294,0.1196953387751739,0.144928440451622,0.9609756097560975,0.9582801191996594
295,0.12732944472314922,0.14613348245620728,0.9560975609756097,0.9515296567744004
296,0.12873152253767436,0.14534048736095428,0.9658536585365853,0.9626809575095742
297,0.12606147651767133,0.14633232355117798,0.9463414634146341,0.9452490922294844
298,0.13309016889233968,0.14403237402439117,0.9414634146341463,0.938007968333702
299,0.12314565507811981,0.14166252315044403,0.9512195121951219,0.9493904867364086
300,0.1213551276523199,0.138797789812088,0.9512195121951219,0.9470541953996389
301,0.13118666081560706,0.14702855050563812,0.9512195121951219,0.9497050416590646
302,0.11892961211907814,0.13854648172855377,0.9560975609756097,0.9538503994190268
303,0.1303184163059151,0.1707392781972885,0.9560975609756097,0.9546525475278655
304,0.1277690156359054,0.15162119269371033,0.9512195121951219,0.9500040307720656
305,0.12390861158341045,0.15008729696273804,0.9609756097560975,0.9582801191996594
306,0.12615807840764273,0.14935210347175598,0.9317073170731708,0.9312215724496425
307,0.12977504418484836,0.20141229033470154,0.9414634146341463,0.9424189593343821
308,0.13892557390938245,0.15275248885154724,0.9512195121951219,0.9502880022143003
309,0.1263463348461993,0.13898837566375732,0.9463414634146341,0.944899039065903
310,0.13122376904016259,0.14867278933525085,0.9609756097560975,0.9587662910945993
311,0.1320812873012351,0.14840394258499146,0.9609756097560975,0.9587662910945993
312,0.12547911092576622,0.16887080669403076,0.9560975609756097,0.9546525475278655
313,0.11962093581215608,0.14099617302417755,0.9609756097560975,0.9559751561683463
314,0.11024859391745165,0.14647018909454346,0.9512195121951219,0.9493904867364086
315,0.11799010503491597,0.1405787616968155,0.9609756097560975,0.9582801191996594
316,0.12869944897281574,0.1601501852273941,0.9560975609756097,0.9521088140646511
317,0.11235605333016009,0.14267022907733917,0.9512195121951219,0.9493904867364086
318,0.11684324847978528,0.1326914280653,0.9463414634146341,0.944899039065903
319,0.10905266038792902,0.14460358023643494,0.9658536585365853,0.9626809575095742
320,0.11901540399595284,0.13989043235778809,0.9512195121951219,0.9493904867364086
321,0.11807292780866184,0.13256201148033142,0.9512195121951219,0.9493904867364086
322,0.10520135034577119,0.13643737137317657,0.9512195121951219,0.9493904867364086
323,0.11376298533822703,0.14116083085536957,0.9560975609756097,0.9541312836445499
324,0.10773999558831858,0.13194741308689117,0.9560975609756097,0.9538503994190268
325,0.11328180495914555,0.13837897777557373,0.9707317073170731,0.9670541966095448
326,0.1144218765916186,0.14187537133693695,0.9658536585365853,0.9628997990238299
327,0.12171540452970121,0.13549047708511353,0.9463414634146341,0.944899039065903
328,0.11361686692078243,0.1369369924068451,0.9609756097560975,0.9582801191996594
329,0.11775722201898008,0.15002092719078064,0.9609756097560975,0.9587662910945993
330,0.11379784114939398,0.14854048192501068,0.9560975609756097,0.9521088140646511
331,0.11441103565393632,0.14248614013195038,0.9414634146341463,0.9403746821185642
332,0.15845408443377107,0.1563977748155594,0.9317073170731708,0.9307287312481839
333,0.1488593473843451,0.13987259566783905,0.9560975609756097,0.9515296567744004
334,0.12194308944077671,0.14454665780067444,0.9512195121951219,0.9500040307720656
335,0.1164821805939016,0.1815793812274933,0.9512195121951219,0.9505574640938431
336,0.11082056205267686,0.1434265673160553,0.9512195121951219,0.9497050416590646
337,0.11111548412045674,0.13957402110099792,0.9560975609756097,0.9538503994190268
338,0.11176341316939398,0.13537074625492096,0.9512195121951219,0.9493904867364086
339,0.11857836930447542,0.1321602463722229,0.9512195121951219,0.9493904867364086
340,0.11115829260030052,0.1334182769060135,0.9463414634146341,0.9445307778641112
341,0.10407421239125679,0.14143699407577515,0.9609756097560975,0.9582801191996594
342,0.1009773980187073,0.1377677321434021,0.9317073170731708,0.9307287312481839
343,0.11355281081907918,0.13063359260559082,0.9463414634146341,0.944899039065903
344,0.10950351822887504,0.13495095074176788,0.9609756097560975,0.9585291136908052
345,0.1056118218781559,0.14945268630981445,0.9658536585365853,0.9628997990238299
346,0.10997616477840615,0.13769370317459106,0.9658536585365853,0.9628997990238299
347,0.11109449393330259,0.12585502862930298,0.9512195121951219,0.9493904867364086
348,0.10089913833590232,0.12787377834320068,0.9609756097560975,0.9582801191996594
349,0.11783919773341223,0.1463717669248581,0.9658536585365853,0.9628997990238299
350,0.11658491627566485,0.1699787974357605,0.9317073170731708,0.9196577552492092
351,0.13073684873690666,0.1749967485666275,0.9414634146341463,0.9385840874811464
352,0.11107708283049292,0.12872780859470367,0.9463414634146341,0.9425474254742547
353,0.10255718156383627,0.13185639679431915,0.9414634146341463,0.939966920668675
354,0.10920349408767213,0.14520330727100372,0.9658536585365853,0.9628997990238299
355,0.11023254729963247,0.12417437136173248,0.9512195121951219,0.9493904867364086
356,0.12047055475881409,0.1399378776550293,0.9317073170731708,0.9285714285714285
357,0.12460483950426389,0.12990935146808624,0.9609756097560975,0.9582801191996594
358,0.11103895259826253,0.16472019255161285,0.9560975609756097,0.9521088140646511
359,0.11255964493402378,0.13849607110023499,0.9512195121951219,0.9473838208443376
360,0.1090146724960794,0.13540716469287872,0.9609756097560975,0.9585291136908052
361,0.09495533772093481,0.13635116815567017,0.9609756097560975,0.9585291136908052
362,0.10448330120187424,0.12797491252422333,0.9658536585365853,0.9626809575095742
363,0.12028573066869042,0.1344350278377533,0.9463414634146341,0.9432598227733364
364,0.10609289922724209,0.14320020377635956,0.9560975609756097,0.9541312836445499
365,0.10966309546551445,0.16335941851139069,0.9560975609756097,0.9546525475278655
366,0.12292660442356285,0.1340358555316925,0.9707317073170731,0.9670541966095448
367,0.10810559800977987,0.1633124053478241,0.926829268292683,0.9239389594700439
368,0.11972730815660006,0.1448110044002533,0.9317073170731708,0.9285714285714285
369,0.09642246546356249,0.13447889685630798,0.9658536585365853,0.9628997990238299
