sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
0,0.00002435,-0.04823044,-0.02160195,0.05284713
1,0.00001222,-0.12823897,-0.06529531,0.14390522
2,-0.00130915,0.00437494,-0.01464381,0.01533933
3,-0.00623971,0.75623023,0.32746170,0.82410816
4,0.00077101,2.02685096,1.02775181,2.27253145
5,0.05916240,-4.01158699,-1.66965837,4.34558275
6,-1.84216331,-25.19387975,-12.24500817,28.07250199
7,-9.90625044,-56.72391612,-29.55631689,64.72489726
8,-36.90812123,-45.08742241,-30.64631044,65.83525967
9,-49.24138405,-15.93432577,-21.34098471,55.98262471
10,-44.20292206,10.65633992,-9.36740516,46.42417666
11,-27.83282832,21.46559119,0.00096560,35.14879711
12,-10.63440898,6.77134598,2.99507646,12.95809645
13,-8.11931154,-11.36582480,1.00207886,14.00390500
14,-11.84933757,-15.85071121,0.50597318,19.79666274
15,-15.91762633,-10.00034314,2.35846508,18.94571320
16,-16.75570093,-1.23227350,5.98467223,17.83503051
17,-14.64853557,8.53515748,11.99824969,20.76984601
18,-8.47511934,16.51188803,19.78691542,27.12917462
19,1.38613561,21.99061206,27.67806114,35.37772546
20,14.26706949,24.66642593,34.70014689,44.90080216
21,29.23855258,24.37537286,40.44803812,55.54363642
22,43.07828802,20.50477551,44.31704484,65.11670431
23,55.04384039,14.34093367,45.58681632,72.89474992
24,65.42823271,7.22714922,44.53713829,79.47730499
25,74.56886590,0.17639918,41.65535882,85.41496237
26,81.74859283,-6.64956353,37.02743301,89.98933225
27,86.29490908,-13.32972939,31.14675870,92.70713887
28,88.85070447,-19.62121728,24.53794293,94.24197841
29,89.29125886,-25.30190278,17.40193108,94.42426806
30,86.81477439,-30.19678510,9.73411351,92.43053527
31,81.57767630,-33.00677660,1.42967834,88.01368389
32,75.01686134,-33.98951819,-6.84782513,82.64205673
33,67.43545689,-33.50503091,-14.43764472,76.67185616
34,59.01073024,-31.84293218,-20.85275958,70.22162200
35,50.75097111,-28.88829098,-25.89173616,63.87938967
36,43.90558478,-25.07053698,-29.45261589,58.51229599
37,39.23430199,-21.69227290,-31.51662340,54.80130206
38,36.33607718,-18.91736000,-32.36562594,52.20833992
39,33.84579079,-15.92835733,-32.59005356,49.61211255
40,31.23688670,-10.51604781,-32.07376657,45.98974728
41,30.22631730,-4.70593239,-30.65165682,43.30473558
42,31.10159790,0.14611858,-28.68530823,42.31049103
43,33.62351155,3.30546188,-26.49643635,42.93632199
44,37.33942855,5.05532304,-23.75395108,44.54255726
45,41.00987701,5.93673662,-20.53162794,46.24502785
46,44.14098162,5.97618236,-17.45620352,47.84203230
47,46.59681912,5.43014650,-14.74432595,49.17463971
48,48.44045273,4.84948668,-12.24742817,50.19954660
49,48.80974227,4.07211466,-10.44644990,50.08094821
50,48.48274036,2.53911066,-9.11256732,49.39698451
51,47.96125010,0.87631092,-7.73135276,48.58830361
52,47.53176599,-0.13220338,-5.94726757,47.90257037
53,47.13200090,-0.05877391,-4.13022201,47.31265896
54,46.08180461,-0.24398963,-2.92634601,46.17527204
55,44.40338106,-0.67611462,-2.30026746,44.46806282
56,42.36227024,-1.21627586,-2.06912392,42.43020787
57,40.38130875,-1.75977350,-1.97424317,40.46782099
58,38.44392663,-2.15805879,-2.41080463,38.57984826
59,37.06418445,-2.11910509,-2.88869214,37.23692949
60,35.98363294,-1.78971565,-3.05497318,36.15740288
61,34.74261171,-1.41323827,-2.76123783,34.88080770
62,32.79965910,-1.18678665,-2.34663419,32.90490528
63,31.48008896,-1.61363579,-2.21886652,31.59941756
64,30.38157833,-2.56570853,-2.79219614,30.61730755
65,29.02762214,-3.61491710,-3.73788458,29.48969742
66,27.02875539,-4.11255785,-4.09390229,27.64465203
67,25.07567839,-3.89238709,-3.39663307,25.60229365
68,23.68868588,-3.52035710,-3.25168154,24.16857848
69,22.60740886,-3.15916959,-3.62304358,23.11280452
70,21.36864614,-2.82934595,-4.01114475,21.92518001
71,19.42955318,-2.50064334,-3.86763536,19.96795826
72,17.42779132,-2.45882529,-3.48064220,17.94125420
73,14.12926610,-2.96059391,-2.53720684,14.65737682
74,9.62976294,-3.40521502,-0.87144219,10.25120652
75,5.32705893,-2.45486282,1.49363454,6.05267317
76,5.64059376,-0.46101104,1.99438642,6.00053384
77,5.39002789,1.52842187,1.10064345,5.70963134
78,3.26400659,2.39411415,-0.31101194,4.05983375
79,-0.22394775,1.26887839,-1.35361880,1.86882017
80,-2.14142838,-2.32052149,-1.13052465,3.35389646
