sample_local,Bx_nT,By_nT,Bz_nT,mag_nT
61,3.99884855,5.84916465,33.13082062,33.88000578
62,6.25905809,7.19766618,35.48449606,36.74413786
63,8.40996585,8.16329527,37.37213421,39.16686521
64,10.37068495,8.78996550,38.75988198,41.07484694
65,12.08167822,9.12907013,39.63920437,42.43316384
66,13.50321813,9.23307905,40.02127703,43.23527800
67,14.61267839,9.15142193,39.93228604,43.49559014
68,15.40145061,8.92819105,39.40959504,43.24388347
69,15.87196661,8.60115878,38.49862215,42.52109081
70,16.03507053,8.20166421,37.25024775,41.37598023
71,15.90782617,7.75501905,35.71860368,39.86248741
72,15.51175093,7.28118153,33.95914223,38.03752571
73,14.87142100,6.79553097,32.02693020,35.95918049
74,14.01337588,6.30964005,29.97515017,33.68524735
75,12.96525198,5.83198767,27.85381452,31.27210933
76,11.75508594,5.36858563,25.70870795,28.77397125
77,10.41074215,4.92351137,23.58057498,26.24248526
78,8.95943291,4.49934974,21.50456173,23.72681524
79,7.42731126,4.09755241,19.50991082,21.27419818
80,5.83912571,3.71872570,17.61989637,18.93106067
81,4.21793212,3.36285809,15.85197524,16.74469722
82,2.58486152,3.02949776,14.21812161,14.76530893
83,0.95894433,2.71788963,12.72530684,13.04760256
84,-0.64300882,2.42707979,11.37608365,11.64986935
85,-2.20647009,2.15599402,10.16923417,10.62685955
86,-3.71920360,1.90349603,9.10044451,10.01368378
87,-5.17122441,1.66842989,8.16297305,9.80608735
88,-6.55471261,1.44965016,7.34828554,9.95304191
89,-7.86388906,1.24604280,6.64663674,10.37165145
90,-9.09486016,1.05653897,6.04758439,10.97296828
91,-10.24543923,0.88012367,5.54042749,11.68075252
92,-11.31495242,0.71584042,5.11456588,12.43781974
93,-12.30403634,0.56279328,4.75978270,13.20460442
94,-13.21443425,0.42014677,4.46645413,13.95517855
95,-14.04879655,0.28712453,4.22569377,14.67336406
96,-14.81049051,0.16300707,4.02943998,15.34970967
97,-15.50342305,0.04712889,3.87049551,15.97933299
98,-16.13187939,-0.06112458,3.74252874,16.56042845
99,-16.70037937,-0.16232032,3.64004533,17.09324279
100,-17.21355241,-0.25698098,3.55833853,17.57936856
101,-17.67603135,-0.34558808,3.49342519,18.02125231
102,-18.09236468,-0.42858518,3.44197355,18.42184917
103,-18.46694629,-0.50638073,3.40122766,18.78437851
104,-18.80396135,-0.57935093,3.36893220,19.11215095
105,-19.10734693,-0.64784225,3.34326066,19.40844657
106,-19.38076551,-0.71217389,3.32274851,19.67643060
107,-19.62758969,-0.77263999,3.30623287,19.91909700
108,-19.85089638,-0.82951166,3.29279897,20.13923290
109,-20.05346870,-0.88303892,3.28173372,20.33939874
110,-20.23780412,-0.93345242,3.27248602,20.52192032
111,-20.40612726,-0.98096503,3.26463346,20.68888962
112,-20.56040621,-1.02577333,3.25785478,20.84217197
113,-20.70237112,-1.06805891,3.25190731,20.98341777
114,-20.83353417,-1.10798966,3.24660894,21.11407721
115,-20.95521005,-1.14572084,3.24182365,21.23541676
116,-21.06853645,-1.18139612,3.23745024,21.34853646
